caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 4', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 4', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1501.016, 1050.503, 118.512, 1644.595, 634.758, 2105.865, 1297.062, 9918.393, 1309.401, 0.0, 22130.921, 494.891, 689.736, 85638.056, 60.0, 60.0, 0.0, 146.039, 0.0, 364.789]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1416.888, 0.0, 0.0, 0.0]",6458.226850000001,70.8444,130581.42500000002,2017-08-14 08:00:00
1,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 4', 'Role 3', 'Role 4', 'Role 3', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 4', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 4', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[855.773, 206.242, 137.165, 1152.282, 731.776, 1971.072, 1254.086, 1421.552, 361.771, 1771.279, 1618.269, 6109.432, 804.683, 0.0, 38378.978, 433.555, 1206.363, 160252.712, 60.0, 60.0, 0.0, 391.317, 0.0, 338.167]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3187.778, 19064.485, 0.0, 0.0, 0.0]",9146.51975,927.1776249999999,241768.737,2017-08-14 09:20:12.615000
2,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 4', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 4', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2355.782, 316.195, 58.88, 1400.054, 1810.6, 19304.125, 407.525, 0.0, 29732.78, 438.0, 436.624, 80357.632, 60.0, 60.0, 0.0, 140.996, 0.0, 599.31]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22913.024, 4758.636, 0.0, 0.0, 0.0]",7637.694611111111,1537.3144444444447,165150.163,2017-08-14 20:08:32.289000
3,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 4', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 4', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[954.099, 353.891, 97.894, 2278.641, 1434.719, 9964.285, 1528.391, 0.0, 24448.957, 560.964, 1536.888, 78051.549, 60.0, 60.0, 0.0, 289.891, 1498.02, 0.0, 546.415]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6366.263, 0.0, 0.0, 14181.651, 2396.801, 0.0, 0.0, 0.0, 0.0]",6508.663368421052,1207.6165789473685,146609.319,2017-08-15 06:22:25.605000
4,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 4', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 4', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[682.757, 1242.751, 85.39, 1643.189, 3444.272, 21397.211, 1122.069, 0.0, 28864.776, 737.202, 1489.833, 54025.568, 60.0, 60.0, 0.0, 415.437, 0.0, 716.86]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2515.047, 27805.642, 0.0, 0.0, 14402.898, 3747.587, 0.0, 0.0, 0.0]",6443.739722222223,2692.843,164458.489,2017-08-15 09:13:10.180000
5,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 4', 'Role 3', 'Role 4', 'Role 3', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 4', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 4', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3390.12, 395.879, 97.134, 1882.074, 307.554, 1468.287, 541.921, 1494.024, 481.665, 2182.218, 1871.629, 16433.98, 1716.004, 0.0, 38397.8, 545.968, 1246.587, 18270.485, 60.0, 60.0, 0.0, 400.394, 0.0, 285.748]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 692.867, 0.0, 1043.669, 1746.78, 1454.623, 0.0, 0.0, 9848.632, 3542.749, 1093.2, 9778.702, 0.0, 10453.558, 0.0, 0.0, 0.0, 0.0]",3813.7279583333334,1652.2825,131184.251,2017-08-15 21:16:31.821000
6,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 4', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 4', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3043.925, 247.496, 79.348, 1914.105, 1247.097, 10516.241, 1456.966, 0.0, 18960.657, 683.719, 1449.815, 36020.853, 60.0, 60.0, 0.0, 177.837, 0.0, 707.214]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8504.235, 22122.629, 4074.917, 0.0, 0.0, 17266.146, 0.0, 0.0, 0.0, 0.0]",4256.959611111112,2887.1070555555557,128593.20000000001,2017-08-15 21:34:30.811000
7,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 4', 'Role 3', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 4', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 4', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[454.474, 569.491, 106.623, 1234.788, 711.424, 1525.334, 619.166, 2614.835, 717.421, 8299.541, 794.436, 0.0, 48387.351, 583.543, 259.054, 15136.37, 60.0, 60.0, 0.0, 170.788, 1001.794, 0.0, 885.966]","[0.0, 0.0, 0.0, 893.229, 0.0, 782.6, 0.0, 1563.052, 1740.776, 738.418, 0.0, 0.0, 11719.419, 2962.41, 18865.431, 0.0, 0.0, 3641.692, 0.0, 0.0, 0.0, 0.0, 0.0]",3660.539086956522,1865.5229130434784,127099.426,2017-08-15 22:48:29.052000
8,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 4', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 4', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1674.998, 849.873, 80.612, 643.418, 1376.496, 18778.555, 1946.991, 0.0, 18650.29, 586.592, 1340.993, 159112.858, 60.0, 60.0, 0.0, 405.697, 0.0, 314.23]","[0.0, 0.0, 0.0, 2431.889, 2097.979, 937.385, 0.0, 0.0, 8159.241, 17853.286, 3176.777, 1246.587, 0.0, 17262.883, 22459.431, 0.0, 0.0, 0.0]",11437.866833333335,4201.414333333333,281507.06100000005,2017-08-16 00:03:55.223000
9,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 4', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 4', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1107.294, 547.37, 316.332, 1229.924, 590.195, 12773.094, 1511.237, 0.0, 43280.279, 709.505, 737.353, 80742.406, 60.0, 60.0, 0.0, 369.261, 0.0, 482.531]","[0.0, 0.0, 0.0, 2553.417, 1376.496, 15695.562, 0.0, 0.0, 35678.105, 3202.257, 0.0, 0.0, 0.0, 10831.14, 11175.166, 0.0, 0.0, 0.0]",8028.710055555555,4472.896833333333,225028.924,2017-08-16 00:37:39.655000
