caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:25:01.016,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:25:01.016,2017-08-14 08:42:31.519,Role 2
0,Create Request for Quotation,2017-08-14 08:42:31.519,2017-08-14 08:44:30.031,Role 2
0,Analyze Request for Quotation,2017-08-14 08:44:30.031,2017-08-14 09:11:54.626,Role 3
0,Amend Request for Quotation,2017-08-14 09:11:54.626,2017-08-14 09:22:29.384,Role 4
1,Create Purchase Requisition,2017-08-14 09:20:12.615,2017-08-14 09:34:28.388,Role 1
1,Analyze Purchase Requisition,2017-08-14 09:34:28.388,2017-08-14 09:37:54.63,Role 2
1,Create Request for Quotation,2017-08-14 09:37:54.63,2017-08-14 09:40:11.795,Role 2
0,Analyze Request for Quotation,2017-08-14 09:22:29.384,2017-08-14 09:57:35.249,Role 3
1,Analyze Request for Quotation,2017-08-14 09:40:11.795,2017-08-14 09:59:24.077,Role 3
1,Amend Request for Quotation,2017-08-14 09:59:24.077,2017-08-14 10:11:35.853,Role 4
0,Send Request for Quotation to Supplier,2017-08-14 09:57:35.249,2017-08-14 10:19:12.311,Role 3
1,Analyze Request for Quotation,2017-08-14 10:11:35.853,2017-08-14 10:44:26.925,Role 3
1,Amend Request for Quotation,2017-08-14 10:44:26.925,2017-08-14 11:05:21.011,Role 4
1,Analyze Request for Quotation,2017-08-14 11:05:21.011,2017-08-14 11:29:02.563,Role 3
1,Amend Request for Quotation,2017-08-14 11:29:02.563,2017-08-14 11:35:04.334,Role 4
1,Analyze Request for Quotation,2017-08-14 11:35:04.334,2017-08-14 12:04:35.613,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 12:04:35.613,2017-08-14 12:31:33.882,Role 3
0,Create Quotation comparison Map,2017-08-14 10:19:12.311,2017-08-14 13:04:30.704,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 13:04:30.704,2017-08-14 13:26:20.105,Role 1
0,Choose best option,2017-08-14 13:26:20.105,2017-08-14 13:26:20.105,Role 4
1,Create Quotation comparison Map,2017-08-14 12:31:33.882,2017-08-14 14:13:23.314,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 14:13:23.314,2017-08-14 14:26:47.997,Role 1
1,Choose best option,2017-08-14 14:26:47.997,2017-08-14 14:26:47.997,Role 4
0,Settle Conditions With Supplier,2017-08-14 13:26:20.105,2017-08-14 19:35:11.026,Role 3
0,Create Purchase Order,2017-08-14 19:35:11.026,2017-08-14 19:43:25.917,Role 3
0,Confirm Purchase Order,2017-08-14 19:43:25.917,2017-08-14 19:54:55.653,Role 11
2,Create Purchase Requisition,2017-08-14 20:08:32.289,2017-08-14 20:47:48.071,Role 1
2,Analyze Purchase Requisition,2017-08-14 20:47:48.071,2017-08-14 20:53:04.266,Role 2
2,Create Request for Quotation,2017-08-14 20:53:04.266,2017-08-14 20:54:03.146,Role 2
2,Analyze Request for Quotation,2017-08-14 20:54:03.146,2017-08-14 21:17:23.2,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 21:17:23.2,2017-08-14 21:47:33.8,Role 3
1,Settle Conditions With Supplier,2017-08-14 14:26:47.997,2017-08-15 01:06:26.975,Role 3
1,Create Purchase Order,2017-08-15 01:06:26.975,2017-08-15 01:13:40.53,Role 3
1,Confirm Purchase Order,2017-08-15 01:13:40.53,2017-08-15 01:33:46.893,Role 11
2,Create Quotation comparison Map,2017-08-14 21:47:33.8,2017-08-15 03:09:17.925,Role 3
2,Analyze Quotation Comparison Map,2017-08-15 03:09:17.925,2017-08-15 03:16:05.45,Role 1
2,Choose best option,2017-08-15 03:16:05.45,2017-08-15 03:16:05.45,Role 4
