caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[674.521, 233.314, 144.119, 2242.19, 895.976, 3542.445, 1844.487, 0.0, 37926.644, 445.033, 841.705, 113393.731, 60.0, 60.0, 0.0, 201.847, 0.0, 898.556]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",9078.031555555555,0.0,163404.568,2017-08-14 08:00:00
1,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1926.847, 23.505, 129.857, 728.603, 1826.495, 12036.739, 1810.921, 0.0, 29991.486, 436.843, 551.695, 124382.754, 60.0, 60.0, 0.0, 166.416, 0.0, 362.782]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8733.117, 0.0, 0.0, 0.0, 0.0]",9694.1635,485.1731666666667,183228.06,2017-08-14 21:07:35.887000
2,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2294.946, 540.356, 64.52, 1410.556, 340.53, 1526.694, 1523.016, 5119.04, 1485.099, 0.0, 30687.613, 747.862, 973.435, 118956.17, 60.0, 60.0, 0.0, 369.993, 0.0, 364.047]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4747.545, 0.0, 0.0, 0.0, 0.0]",8326.19385,237.37725,171271.422,2017-08-15 02:47:16.147000
3,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2558.63, 131.332, 127.008, 675.836, 1892.899, 4423.943, 384.308, 0.0, 43589.824, 768.345, 1406.367, 130155.232, 60.0, 60.0, 0.0, 370.151, 0.0, 889.267]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4943.244, 51744.16, 0.0, 0.0, 0.0]",10416.285666666667,3149.300222222222,244180.546,2017-08-15 11:00:57.243000
4,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2883.675, 129.075, 104.92, 942.447, 752.014, 246.74, 1750.528, 5514.435, 616.507, 0.0, 16922.846, 399.549, 1031.843, 155843.372, 60.0, 60.0, 0.0, 184.57, 0.0, 588.752]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30885.315, 0.0, 0.0, 0.0]",9401.56365,1544.26575,218916.588,2017-08-15 19:00:52.863000
5,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2260.638, 951.581, 88.788, 877.774, 2172.355, 20453.602, 941.566, 0.0, 47999.192, 664.424, 1289.712, 160370.228, 60.0, 60.0, 0.0, 219.928, 787.894, 0.0, 713.608]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21101.796, 0.0, 0.0, 0.0, 0.0, 56485.301, 123.777, 0.0, 401.784, 0.0]",12626.91,4111.192526315789,318023.948,2017-08-15 19:46:17.181000
6,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1216.236, 378.813, 159.211, 1386.729, 415.193, 899.412, 1400.871, 16804.243, 1505.325, 0.0, 50242.59, 382.694, 765.91, 64389.468, 60.0, 60.0, 0.0, 249.48, 0.0, 360.264]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13467.503, 5771.655, 32684.013, 1252.321, 0.0, 0.0, 92674.916, 0.0, 0.0, 0.0]",7033.8219500000005,7292.520399999999,286526.847,2017-08-16 03:30:56.479000
7,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[803.906, 595.182, 93.492, 2061.545, 522.199, 1420.086, 1464.217, 12091.333, 579.509, 0.0, 45190.897, 362.142, 1845.286, 125818.478, 60.0, 60.0, 0.0, 187.735, 0.0, 401.784]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1306.399, 1144.933, 0.0, 0.0, 0.0, 4330.276, 0.0, 0.0, 0.0, 0.0, 86453.483, 0.0, 155.97, 787.894]",9677.88955,4708.947749999999,287736.746,2017-08-16 03:59:10.775000
8,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2797.618, 463.199, 156.422, 1306.399, 720.955, 1144.933, 1368.141, 13604.687, 1335.231, 0.0, 31618.153, 362.011, 1826.606, 97014.436, 60.0, 60.0, 0.0, 186.253, 0.0, 494.396]","[0.0, 0.0, 0.0, 605.525, 0.0, 743.262, 11554.453, 0.0, 0.0, 0.0, 10870.13, 2861.789, 0.0, 0.0, 0.0, 0.0, 4881.953, 0.0, 0.0, 0.0]",7725.972,1575.8556,186036.552,2017-08-16 04:23:44.421000
9,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[878.632, 49.108, 92.208, 1972.699, 822.985, 1706.122, 587.875, 4476.544, 1996.797, 0.0, 20166.187, 644.771, 1252.321, 42722.716, 60.0, 60.0, 0.0, 123.777, 1394.509, 0.0, 489.208]","[0.0, 0.0, 0.0, 21131.877, 0.0, 19832.536, 3105.786, 3055.578, 0.0, 0.0, 3690.812, 17035.259, 520.249, 27801.616, 0.0, 0.0, 88520.608, 0.0, 63.958, 0.0, 0.0]",3785.545666666667,8798.013285714285,264254.738,2017-08-16 10:39:30.852000
