caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:14:02.525,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:14:02.525,2017-08-14 08:14:55.458,Role 2
0,Create Request for Quotation,2017-08-14 08:14:55.458,2017-08-14 08:18:21.329,Role 2
0,Analyze Request for Quotation,2017-08-14 08:18:21.329,2017-08-14 08:40:25.322,Role 3
0,Amend Request for Quotation,2017-08-14 08:40:25.322,2017-08-14 08:48:34.706,Role 1
0,Analyze Request for Quotation,2017-08-14 08:48:34.706,2017-08-14 09:03:52.845,Role 3
0,Amend Request for Quotation,2017-08-14 09:03:52.845,2017-08-14 09:12:42.996,Role 1
0,Analyze Request for Quotation,2017-08-14 09:12:42.996,2017-08-14 09:30:07.932,Role 3
1,Create Purchase Requisition,2017-08-14 09:00:13.836,2017-08-14 09:32:37.554,Role 1
1,Analyze Purchase Requisition,2017-08-14 09:32:37.554,2017-08-14 09:33:17.779,Role 2
1,Create Request for Quotation,2017-08-14 09:33:17.779,2017-08-14 09:34:50.034,Role 2
0,Amend Request for Quotation,2017-08-14 09:30:07.932,2017-08-14 09:36:36.642,Role 1
0,Analyze Request for Quotation,2017-08-14 09:36:36.642,2017-08-14 09:56:30.082,Role 3
1,Analyze Request for Quotation,2017-08-14 09:34:50.034,2017-08-14 10:01:53.794,Role 3
0,Amend Request for Quotation,2017-08-14 09:56:30.082,2017-08-14 10:06:49.981,Role 1
1,Send Request for Quotation to Supplier,2017-08-14 10:01:53.794,2017-08-14 10:08:47.491,Role 3
0,Analyze Request for Quotation,2017-08-14 10:06:49.981,2017-08-14 10:24:45.555,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 10:24:45.555,2017-08-14 10:49:19.944,Role 3
0,Create Quotation comparison Map,2017-08-14 10:49:19.944,2017-08-14 11:36:00.914,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 11:36:00.914,2017-08-14 11:54:13.905,Role 1
0,Choose best option,2017-08-14 11:54:13.905,2017-08-14 11:54:13.905,Role 1
1,Create Quotation comparison Map,2017-08-14 10:08:47.491,2017-08-14 12:13:29.004,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 12:13:29.004,2017-08-14 12:29:40.737,Role 1
1,Choose best option,2017-08-14 12:29:40.737,2017-08-14 12:29:40.737,Role 1
2,Create Purchase Requisition,2017-08-14 19:16:32.414,2017-08-14 19:31:29.991,Role 1
2,Analyze Purchase Requisition,2017-08-14 19:31:29.991,2017-08-14 19:33:39.571,Role 2
2,Create Request for Quotation,2017-08-14 19:33:39.571,2017-08-14 19:35:21.561,Role 2
2,Analyze Request for Quotation,2017-08-14 19:35:21.561,2017-08-14 19:50:29.659,Role 3
2,Amend Request for Quotation,2017-08-14 19:50:29.659,2017-08-14 20:01:21.252,Role 1
2,Analyze Request for Quotation,2017-08-14 20:01:21.252,2017-08-14 20:22:02.63,Role 3
3,Create Purchase Requisition,2017-08-14 19:55:57.497,2017-08-14 20:23:07.065,Role 1
0,Settle Conditions With Supplier,2017-08-14 11:54:13.905,2017-08-14 20:23:21.754,Role 3
3,Analyze Purchase Requisition,2017-08-14 20:23:07.065,2017-08-14 20:24:19.721,Role 2
3,Create Request for Quotation,2017-08-14 20:24:19.721,2017-08-14 20:26:00.9,Role 2
0,Create Purchase Order,2017-08-14 20:23:21.754,2017-08-14 20:33:53.939,Role 3
0,Confirm Purchase Order,2017-08-14 20:33:53.939,2017-08-14 20:42:12.413,Role 11
3,Analyze Request for Quotation,2017-08-14 20:33:53.939,2017-08-14 20:52:15.014,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 20:22:02.63,2017-08-14 21:05:05.597,Role 3
3,Send Request for Quotation to Supplier,2017-08-14 20:52:15.014,2017-08-14 21:14:31.463,Role 3
2,Create Quotation comparison Map,2017-08-14 21:05:05.597,2017-08-14 21:52:57.413,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 21:52:57.413,2017-08-14 22:20:13.616,Role 1
2,Choose best option,2017-08-14 22:20:13.616,2017-08-14 22:20:13.616,Role 1
4,Create Purchase Requisition,2017-08-14 22:41:32.375,2017-08-14 23:36:06.365,Role 1
4,Analyze Purchase Requisition,2017-08-14 23:36:06.365,2017-08-14 23:37:44.644,Role 2
4,Create Request for Quotation,2017-08-14 23:37:44.644,2017-08-14 23:40:47.616,Role 2
1,Settle Conditions With Supplier,2017-08-14 12:29:40.737,2017-08-14 23:52:32.741,Role 3
4,Analyze Request for Quotation,2017-08-14 23:52:32.741,2017-08-15 00:14:49.84,Role 3
1,Create Purchase Order,2017-08-15 00:14:49.84,2017-08-15 00:27:16.797,Role 3
3,Create Quotation comparison Map,2017-08-14 21:14:31.463,2017-08-15 00:44:22.707,Role 3
1,Confirm Purchase Order,2017-08-15 00:27:16.797,2017-08-15 00:46:11.728,Role 11
4,Send Request for Quotation to Supplier,2017-08-15 00:27:16.797,2017-08-15 00:51:44.131,Role 3
3,Analyze Quotation Comparison Map,2017-08-15 00:44:22.707,2017-08-15 00:52:23.281,Role 1
3,Choose best option,2017-08-15 00:52:23.281,2017-08-15 00:52:23.281,Role 1
4,Create Quotation comparison Map,2017-08-15 00:51:44.131,2017-08-15 02:00:19.93,Role 3
4,Analyze Quotation Comparison Map,2017-08-15 02:00:19.93,2017-08-15 02:22:43.018,Role 1
4,Choose best option,2017-08-15 02:22:43.018,2017-08-15 02:22:43.018,Role 1
1,Deliver Goods Services,2017-08-15 00:46:11.728,2017-08-15 06:01:32.974,Role 11
1,Release Purchase Order,2017-08-15 06:01:32.974,2017-08-15 06:02:32.974,Role 1
4,Settle Conditions With Supplier,2017-08-15 02:22:43.018,2017-08-15 06:29:05.96,Role 3
1,Approve Purchase Order for payment,2017-08-15 06:29:05.96,2017-08-15 06:30:05.96,Role 3
1,Send Invoice,2017-08-15 06:30:05.96,2017-08-15 06:30:05.96,Role 11
1,Release Supplier's Invoice,2017-08-15 06:30:05.96,2017-08-15 06:34:26.023,Role 16
1,Authorize Supplier's Invoice payment,2017-08-15 06:34:26.023,2017-08-15 06:34:26.023,Role 16
4,Create Purchase Order,2017-08-15 06:30:05.96,2017-08-15 06:36:31.043,Role 3
1,Pay Invoice,2017-08-15 06:34:26.023,2017-08-15 06:39:38.1,Role 16
4,Confirm Purchase Order,2017-08-15 06:36:31.043,2017-08-15 06:59:11.348,Role 11
2,Settle Conditions With Supplier,2017-08-14 22:20:13.616,2017-08-15 09:37:42.749,Role 3
2,Create Purchase Order,2017-08-15 09:37:42.749,2017-08-15 09:44:54.584,Role 3
2,Confirm Purchase Order,2017-08-15 09:44:54.584,2017-08-15 09:58:35.694,Role 11
3,Settle Conditions With Supplier,2017-08-15 00:52:23.281,2017-08-15 12:58:08.567,Role 3
3,Create Purchase Order,2017-08-15 12:58:08.567,2017-08-15 13:10:47.105,Role 3
3,Confirm Purchase Order,2017-08-15 13:10:47.105,2017-08-15 13:42:48.996,Role 11
5,Create Purchase Requisition,2017-08-15 20:59:41.298,2017-08-15 21:19:23.656,Role 1
5,Analyze Purchase Requisition,2017-08-15 21:19:23.656,2017-08-15 21:22:46.562,Role 2
5,Create Request for Quotation,2017-08-15 21:22:46.562,2017-08-15 21:24:21.563,Role 2
5,Analyze Request for Quotation,2017-08-15 21:24:21.563,2017-08-15 21:43:08.299,Role 3
6,Create Purchase Requisition,2017-08-15 21:54:11.092,2017-08-15 22:00:40.434,Role 1
6,Analyze Purchase Requisition,2017-08-15 22:00:40.434,2017-08-15 22:06:05.346,Role 2
6,Create Request for Quotation,2017-08-15 22:06:05.346,2017-08-15 22:08:43.416,Role 2
5,Send Request for Quotation to Supplier,2017-08-15 21:43:08.299,2017-08-15 22:11:48.359,Role 3
6,Analyze Request for Quotation,2017-08-15 22:08:43.416,2017-08-15 22:45:29.686,Role 3
6,Send Request for Quotation to Supplier,2017-08-15 22:45:29.686,2017-08-15 23:04:35.67,Role 3
7,Create Purchase Requisition,2017-08-15 22:56:25.713,2017-08-15 23:18:08.583,Role 1
7,Analyze Purchase Requisition,2017-08-15 23:18:08.583,2017-08-15 23:21:19.541,Role 2
7,Create Request for Quotation,2017-08-15 23:21:19.541,2017-08-15 23:23:39.069,Role 2
5,Create Quotation comparison Map,2017-08-15 22:11:48.359,2017-08-15 23:38:17.591,Role 3
7,Analyze Request for Quotation,2017-08-15 23:23:39.069,2017-08-15 23:56:10.589,Role 3
5,Analyze Quotation Comparison Map,2017-08-15 23:38:17.591,2017-08-16 00:08:08.105,Role 1
5,Choose best option,2017-08-16 00:08:08.105,2017-08-16 00:08:08.105,Role 1
7,Send Request for Quotation to Supplier,2017-08-15 23:56:10.589,2017-08-16 00:32:50.385,Role 3
0,Deliver Goods Services,2017-08-14 20:42:12.413,2017-08-16 01:36:06.603,Role 11
0,Release Purchase Order,2017-08-16 01:36:06.603,2017-08-16 01:37:06.603,Role 1
8,Create Purchase Requisition,2017-08-16 01:06:14.447,2017-08-16 02:00:02.257,Role 1
8,Analyze Purchase Requisition,2017-08-16 02:00:02.257,2017-08-16 02:01:58.817,Role 2
8,Create Request for Quotation,2017-08-16 02:01:58.817,2017-08-16 02:03:54.065,Role 2
9,Create Purchase Requisition,2017-08-16 02:36:28.343,2017-08-16 03:07:52.463,Role 1
9,Analyze Purchase Requisition,2017-08-16 03:07:52.463,2017-08-16 03:10:36.009,Role 2
9,Create Request for Quotation,2017-08-16 03:10:36.009,2017-08-16 03:12:42.663,Role 2
10,Create Purchase Requisition,2017-08-16 02:49:33.406,2017-08-16 03:19:17.285,Role 1
10,Analyze Purchase Requisition,2017-08-16 03:19:17.285,2017-08-16 03:22:54.61,Role 2
10,Create Request for Quotation,2017-08-16 03:22:54.61,2017-08-16 03:24:41.726,Role 2
6,Create Quotation comparison Map,2017-08-15 23:04:35.67,2017-08-16 04:40:33.108,Role 3
0,Approve Purchase Order for payment,2017-08-16 04:40:33.108,2017-08-16 04:41:33.108,Role 3
0,Send Invoice,2017-08-16 04:41:33.108,2017-08-16 04:41:33.108,Role 11
0,Release Supplier's Invoice,2017-08-16 04:41:33.108,2017-08-16 04:44:35.672,Role 16
6,Analyze Quotation Comparison Map,2017-08-16 04:40:33.108,2017-08-16 04:46:40.147,Role 1
6,Choose best option,2017-08-16 04:46:40.147,2017-08-16 04:46:40.147,Role 1
0,Settle Dispute With Supplier,2017-08-16 04:44:35.672,2017-08-16 05:14:11.636,Role 16
0,Authorize Supplier's Invoice payment,2017-08-16 05:14:11.636,2017-08-16 05:14:11.636,Role 16
8,Analyze Request for Quotation,2017-08-16 04:41:33.108,2017-08-16 05:15:34.73,Role 3
0,Pay Invoice,2017-08-16 05:14:11.636,2017-08-16 05:18:51.365,Role 16
7,Create Quotation comparison Map,2017-08-16 00:32:50.385,2017-08-16 05:25:06.018,Role 3
8,Amend Request for Quotation,2017-08-16 05:15:34.73,2017-08-16 05:28:13.208,Role 1
9,Analyze Request for Quotation,2017-08-16 05:15:34.73,2017-08-16 05:35:10.092,Role 3
11,Create Purchase Requisition,2017-08-16 04:48:17.574,2017-08-16 05:37:06.859,Role 1
11,Analyze Purchase Requisition,2017-08-16 05:37:06.859,2017-08-16 05:40:44.268,Role 2
7,Analyze Quotation Comparison Map,2017-08-16 05:25:06.018,2017-08-16 05:52:38.103,Role 1
7,Choose best option,2017-08-16 05:52:38.103,2017-08-16 05:52:38.103,Role 1
9,Amend Request for Quotation,2017-08-16 05:35:10.092,2017-08-16 05:52:41.347,Role 1
10,Analyze Request for Quotation,2017-08-16 05:25:06.018,2017-08-16 05:56:09.701,Role 3
13,Create Purchase Requisition,2017-08-16 05:50:55.484,2017-08-16 05:57:54.698,Role 1
13,Analyze Purchase Requisition,2017-08-16 05:57:54.698,2017-08-16 06:01:41.047,Role 2
