caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1719.622, 87.031, 110.063, 628.709, 731.541, 16825.683, 1490.896, 0.0, 22481.003, 515.384, 2072.33, 75975.723, 60.0, 60.0, 0.0, 365.236, 0.0, 319.668]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6882.134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6857.938277777777,382.34077777777776,130325.023,2017-08-14 08:00:00
1,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[748.456, 170.858, 109.295, 1680.631, 1195.226, 1613.495, 581.991, 769.769, 503.78, 1247.596, 1579.85, 16845.349, 1873.072, 0.0, 30472.239, 676.566, 402.658, 134681.951, 60.0, 60.0, 0.0, 166.799, 1952.885, 0.0, 786.187]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7927.146120000001,0.0,198178.65300000002,2017-08-14 08:08:12.489000
2,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[705.572, 71.572, 157.341, 1571.068, 785.401, 304.723, 832.587, 2274.211, 2846.013, 16746.518, 696.542, 0.0, 25855.333, 585.534, 1171.392, 42495.295, 60.0, 60.0, 0.0, 138.889, 1501.387, 0.0, 450.482]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 352.73, 1802.048, 6817.618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4317.82,390.1041739130435,108282.256,2017-08-14 15:05:53.664000
3,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[1000.474, 167.243, 190.153, 1543.878, 1802.048, 13699.752, 752.967, 0.0, 18879.813, 711.265, 1479.726, 140142.023, 60.0, 60.0, 0.0, 279.109, 1812.372, 0.0, 600.372]","[0.0, 0.0, 0.0, 0.0, 2274.211, 2846.013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1889.002, 0.0, 0.0, 0.0, 0.0, 0.0]",9641.115526315787,368.9066315789473,190190.42099999994,2017-08-14 15:37:12.910000
4,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3106.028, 381.975, 54.422, 1627.371, 837.791, 1415.048, 650.631, 572.37, 1642.006, 8392.615, 1278.716, 0.0, 27809.962, 567.219, 1850.903, 100960.721, 60.0, 60.0, 0.0, 132.324, 0.0, 275.393]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6894.340681818182,0.0,151675.495,2017-08-15 07:27:14.674000
5,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2549.281, 508.973, 133.372, 1771.328, 878.615, 1807.949, 973.032, 1954.951, 294.13, 1642.063, 1004.38, 966.748, 1110.781, 1804.519, 629.716, 890.824, 667.552, 1642.35, 1149.529, 4041.433, 695.368, 0.0, 22617.091, 455.028, 1027.023, 146097.747, 60.0, 60.0, 0.0, 218.778, 0.0, 504.255]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6192.400500000001,0.0,198156.81600000002,2017-08-16 00:36:55.703000
6,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[401.137, 296.177, 121.104, 1580.791, 722.935, 2146.23, 967.903, 5644.495, 434.355, 0.0, 23864.291, 642.28, 549.299, 157794.312, 60.0, 60.0, 0.0, 124.82, 0.0, 690.536]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",9805.03325,0.0,196100.665,2017-08-16 02:11:30.689000
7,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2810.875, 104.061, 77.828, 621.393, 1095.071, 11626.446, 708.057, 0.0, 50729.874, 670.963, 1525.97, 95663.627, 60.0, 60.0, 0.0, 182.415, 0.0, 306.053]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",9235.701833333333,0.0,166242.633,2017-08-16 05:38:27.731000
8,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1671.458, 72.089, 151.257, 2267.156, 1142.732, 1465.38, 1157.231, 10253.073, 1584.061, 0.0, 24910.373, 531.761, 1505.619, 172649.029, 60.0, 60.0, 0.0, 247.549, 0.0, 383.395]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",11005.60815,0.0,220112.163,2017-08-16 15:42:06.801000
9,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1071.688, 138.311, 126.224, 1684.257, 665.906, 2052.848, 1895.288, 3738.37, 838.146, 0.0, 29558.613, 777.79, 1404.372, 53405.827, 60.0, 60.0, 0.0, 270.3, 0.0, 638.558]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 188.041, 0.0, 0.0, 0.0]",4919.3249,12.40205,98634.53899999999,2017-08-16 17:33:56.956000
