caseid,task,start_timestamp,end_timestamp,resource
1,Create Purchase Requisition,2017-08-14 08:08:12.489,2017-08-14 08:20:40.945,Role 1
1,Analyze Purchase Requisition,2017-08-14 08:20:40.945,2017-08-14 08:23:31.803,Role 2
1,Create Request for Quotation,2017-08-14 08:23:31.803,2017-08-14 08:25:21.098,Role 2
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:28:39.622,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:28:39.622,2017-08-14 08:30:06.653,Role 2
0,Create Request for Quotation,2017-08-14 08:30:06.653,2017-08-14 08:31:56.716,Role 2
0,Analyze Request for Quotation,2017-08-14 08:31:56.716,2017-08-14 08:42:25.425,Role 3
1,Analyze Request for Quotation,2017-08-14 08:25:21.098,2017-08-14 08:53:21.729,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 08:42:25.425,2017-08-14 08:54:36.966,Role 3
1,Amend Request for Quotation,2017-08-14 08:53:21.729,2017-08-14 09:13:16.955,Role 1
1,Analyze Request for Quotation,2017-08-14 09:13:16.955,2017-08-14 09:40:10.45,Role 3
1,Amend Request for Quotation,2017-08-14 09:40:10.45,2017-08-14 09:49:52.441,Role 1
1,Analyze Request for Quotation,2017-08-14 09:49:52.441,2017-08-14 10:02:42.21,Role 3
1,Amend Request for Quotation,2017-08-14 10:02:42.21,2017-08-14 10:11:05.99,Role 1
1,Analyze Request for Quotation,2017-08-14 10:11:05.99,2017-08-14 10:31:53.586,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 10:31:53.586,2017-08-14 10:58:13.436,Role 3
0,Create Quotation comparison Map,2017-08-14 08:54:36.966,2017-08-14 13:35:02.649,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 13:35:02.649,2017-08-14 13:59:53.545,Role 1
0,Choose best option,2017-08-14 13:59:53.545,2017-08-14 13:59:53.545,Role 1
2,Create Purchase Requisition,2017-08-14 15:05:53.664,2017-08-14 15:17:39.236,Role 1
2,Analyze Purchase Requisition,2017-08-14 15:17:39.236,2017-08-14 15:18:50.808,Role 2
2,Create Request for Quotation,2017-08-14 15:18:50.808,2017-08-14 15:21:28.149,Role 2
1,Create Quotation comparison Map,2017-08-14 10:58:13.436,2017-08-14 15:38:58.785,Role 3
2,Analyze Request for Quotation,2017-08-14 15:21:28.149,2017-08-14 15:47:39.217,Role 3
3,Create Purchase Requisition,2017-08-14 15:37:12.91,2017-08-14 15:53:53.384,Role 1
3,Analyze Purchase Requisition,2017-08-14 15:53:53.384,2017-08-14 15:56:40.627,Role 2
3,Create Request for Quotation,2017-08-14 15:56:40.627,2017-08-14 15:59:50.78,Role 2
2,Amend Request for Quotation,2017-08-14 15:47:39.217,2017-08-14 16:00:44.618,Role 1
2,Analyze Request for Quotation,2017-08-14 16:00:44.618,2017-08-14 16:05:49.341,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 15:38:58.785,2017-08-14 16:10:11.857,Role 1
1,Choose best option,2017-08-14 16:10:11.857,2017-08-14 16:10:11.857,Role 1
2,Amend Request for Quotation,2017-08-14 16:05:49.341,2017-08-14 16:19:41.928,Role 1
3,Analyze Request for Quotation,2017-08-14 15:59:50.78,2017-08-14 16:25:34.658,Role 3
2,Analyze Request for Quotation,2017-08-14 16:25:34.658,2017-08-14 17:03:28.869,Role 3
3,Send Request for Quotation to Supplier,2017-08-14 17:03:28.869,2017-08-14 17:33:30.917,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 17:33:30.917,2017-08-14 18:20:56.93,Role 3
0,Settle Conditions With Supplier,2017-08-14 13:59:53.545,2017-08-14 20:14:34.548,Role 3
3,Create Quotation comparison Map,2017-08-14 18:20:56.93,2017-08-14 22:09:16.682,Role 3
0,Create Purchase Order,2017-08-14 22:09:16.682,2017-08-14 22:17:52.066,Role 3
3,Analyze Quotation Comparison Map,2017-08-14 22:09:16.682,2017-08-14 22:21:49.649,Role 1
3,Choose best option,2017-08-14 22:21:49.649,2017-08-14 22:21:49.649,Role 1
0,Confirm Purchase Order,2017-08-14 22:17:52.066,2017-08-14 22:52:24.396,Role 11
1,Settle Conditions With Supplier,2017-08-14 16:10:11.857,2017-08-15 00:38:04.096,Role 3
