instanceId,costs,duration,effective,waiting,offTime
0,2601548.0,157790,154190,3600,0
1,1345002.0,78428,78428,0,0
2,2885193.0,178626,178626,0,0
3,3343008.0,162517,162517,0,0
4,1.0676437E7,1188271,655153,302718,230400
5,5062540.0,223457,223457,0,0
6,1962464.0,108022,108022,0,0
7,1.6702717E7,1789154,901909,196045,691200
8,8925048.0,772988,488926,53662,230400
9,3847528.0,443703,213303,0,230400
10,2192269.0,112600,112600,0,0
11,1467428.0,68133,68133,0,0
12,3197130.0,422008,186047,5561,230400
13,6986899.0,635142,349543,55199,230400
14,9314071.0,1063512,465343,137369,460800
15,1.0241032E7,1164623,565343,138480,460800
16,4038631.0,461742,194812,36530,230400
17,2784704.0,423400,156963,36037,230400
18,3018108.0,415079,140438,274641,0
19,1990545.0,346725,103288,243437,0
20,1099083.0,284425,77666,206759,0
21,6565534.0,847346,337767,279179,230400
22,1.2821981E7,1488045,634042,393203,460800
23,7240469.0,850595,376977,473618,0
24,1.0851102E7,1398806,611874,556532,230400
25,6530356.0,917236,413438,273398,230400
26,9065848.0,986470,466219,289851,230400
27,2880574.0,294520,166453,128067,0
28,2876347.0,248629,175760,72869,0
29,1213169.0,101644,82323,19321,0
30,2395876.0,213128,177542,35586,0
31,1591306.0,79186,70842,8344,0
32,1.2442602E7,1204518,576301,397817,230400
33,6136280.0,662924,341215,91309,230400
34,1086365.0,74802,58879,15923,0
35,1.6250894E7,1766788,843884,231704,691200
36,2111308.0,146382,125172,21210,0
37,7602521.0,808433,438803,139230,230400
38,3056588.0,166384,140911,25473,0
39,2704035.0,178347,161865,16482,0
40,2233536.0,121979,104373,17606,0
41,4382886.0,522795,228295,64100,230400
42,6839253.0,963276,376306,356570,230400
43,6269452.0,645110,310928,334182,0
44,3809810.0,481414,180328,70686,230400
45,4508541.0,602779,270453,332326,0
46,7437964.0,929977,361021,108156,460800
47,2290069.0,410072,137924,272148,0
48,1069132.0,290704,55062,5242,230400
49,379395.0,277886,43305,4181,230400
50,3601722.0,468471,190074,278397,0
51,3493412.0,431712,161185,270527,0
52,9571056.0,1117897,562890,324607,230400
53,1174225.0,240219,84006,156213,0
54,4001872.0,402688,209083,193605,0
55,1264519.0,190964,53831,137133,0
56,3099086.0,323640,199994,123646,0
57,3785292.0,340057,198374,141683,0
58,4289035.0,352025,220432,131593,0
59,1.3395335E7,1260283,589499,209984,460800
60,8411331.0,764856,435374,99082,230400
61,924539.0,65151,52311,12840,0
62,5648906.0,604587,311134,63053,230400
63,1151705.0,101995,76244,25751,0
64,3199422.0,233684,184405,49279,0
65,2514145.0,150710,130396,20314,0
66,657573.0,62381,55009,7372,0
67,4543788.0,494498,229526,34572,230400
68,3629643.0,447673,184185,33088,230400
69,1.177831E7,1224071,565414,197857,460800
70,2690572.0,364689,126114,8175,230400
71,2562572.0,438350,191063,16887,230400
72,1456801.0,331421,101021,0,230400
73,4414343.0,553493,249610,73483,230400
74,5180583.0,882526,325403,326723,230400
75,1670487.0,317535,107333,210202,0
76,4805624.0,785279,279295,275584,230400
77,2018544.0,295672,130318,165354,0
78,5511482.0,796566,329371,236795,230400
79,2283313.0,273466,111462,162004,0
80,5287287.0,753830,307888,215542,230400
81,2341406.0,263316,118098,145218,0
82,4082776.0,323946,180717,143229,0
83,7536806.0,780100,342385,207315,230400
84,7223757.0,785073,373246,181427,230400
85,1.0616203E7,935183,498164,437019,0
86,3479520.0,315072,210223,104849,0
87,5435678.0,606473,272116,103957,230400
88,1.5100251E7,1896188,729621,475367,691200
89,1.2620775E7,1533851,622390,450661,460800
90,1264244.0,90370,77589,12781,0
91,1217542.0,69447,60945,8502,0
92,4384687.0,280978,213280,67698,0
93,1786906.0,138275,98659,39616,0
94,3295363.0,216182,152219,63963,0
95,6537293.0,630915,325848,74667,230400
96,2302647.0,156356,116166,40190,0
97,2478749.0,153502,131882,21620,0
98,1886488.0,134488,114378,20110,0
99,1041254.0,76482,58965,17517,0
100,4853993.0,577745,255816,91529,230400
101,3246765.0,440469,180928,29141,230400
102,3684695.0,445118,170354,44364,230400
103,1011105.0,81752,68026,13726,0
104,5498693.0,568979,247922,90657,230400
105,8216434.0,1129577,423726,245051,460800
106,8954579.0,1505046,461043,813603,230400
107,9756302.0,1568983,561651,546532,460800
108,897185.0,328780,79348,249432,0
109,1018452.0,254028,71501,182527,0
110,6907212.0,970639,346629,393610,230400
111,4418940.0,470959,246498,224461,0
112,1784654.0,245867,94154,151713,0
113,3732309.0,441042,231066,209976,0
114,1966140.0,277559,140715,136844,0
115,8718646.0,1460540,500094,499646,460800
116,1.9978677E7,3318176,1063451,1563525,691200
117,6595412.0,962603,383465,579138,0
118,2068211.0,221448,100249,121199,0
119,1.643995E7,3103559,917739,1494620,691200
120,8461905.0,1229069,382754,385515,460800
121,3825578.0,256587,183978,72609,0
122,743020.0,57435,44562,12873,0
123,3248712.0,550510,206429,113681,230400
124,1.1021937E7,1888348,548081,879467,460800
125,7102909.0,1138894,397937,280157,460800
126,1.2433193E7,2541971,741320,1339851,460800
127,1.1150739E7,1993790,614045,1149345,230400
128,797947.0,44824,39461,5363,0
129,2.5089937E7,3676827,1333011,1191816,1152000
130,1.1809699E7,1901531,570452,1100679,230400
131,1.3615924E7,2424506,667848,1295858,460800
132,2540885.0,447407,154581,62426,230400
133,2.2075508E7,3447394,1096638,1889956,460800
134,913410.0,59885,47181,12704,0
135,4278605.0,634711,219950,184361,230400
136,6507154.0,1078835,297052,551383,230400
137,2367097.0,472584,155238,86946,230400
138,1.6606093E7,2940334,837849,1411285,691200
139,4368331.0,967909,240145,727764,0
140,5036055.0,1039062,255198,323064,460800
141,2.1309787E7,3064948,1067069,1306679,691200
142,3550281.0,544874,168041,146433,230400
143,3307827.0,499749,161109,108240,230400
144,5057907.0,1089838,268203,360835,460800
145,1.1983882E7,2713129,627060,2086069,0
146,1650014.0,418295,125139,293156,0
147,3284509.0,521164,160101,361063,0
148,361478.0,184170,30033,154137,0
149,623382.0,173286,32725,140561,0
150,4769837.0,905752,286450,388902,230400
151,2399723.0,396194,164926,231268,0
152,4605755.0,837261,240988,365873,230400
153,4414468.0,812601,224187,588414,0
154,1.0771029E7,1997961,495754,1502207,0
155,691498.0,100562,51310,49252,0
156,1389418.0,160053,90124,69929,0
157,488625.0,60702,42553,18149,0
158,1.7583861E7,3027414,1014158,1322056,691200
159,2245465.0,224491,119137,105354,0
160,9651022.0,1969252,528534,979918,460800
161,6774633.0,1319453,370589,948864,0
162,1168812.0,109657,63841,45816,0
163,6533004.0,1368742,311293,827049,230400
164,3699560.0,608009,178316,429693,0
165,1633108.0,99108,72235,26873,0
166,4746544.0,649209,241707,407502,0
167,3239453.0,475349,143318,101631,230400
168,9938346.0,2267412,558653,1247959,460800
169,3493258.0,709572,215060,494512,0
170,1.7273965E7,2444188,859510,1354278,230400
171,3178830.0,915099,198822,255477,460800
172,2180461.0,534659,134267,169992,230400
173,3096972.0,892222,162037,730185,0
174,2671975.0,850504,176337,443767,230400
175,6855710.0,1494897,301617,1193280,0
176,6619775.0,1495182,320518,944264,230400
177,1725661.0,462743,128560,334183,0
178,1689322.0,326971,103918,223053,0
179,6439725.0,1497326,337236,929690,230400
180,5274248.0,949913,243389,706524,0
181,1.4922453E7,2150625,761735,928090,460800
182,4588465.0,1307790,306274,1001516,0
183,818224.0,123819,59395,64424,0
184,8935967.0,1534738,419957,1114781,0
185,3796579.0,658098,177900,249798,230400
186,4153877.0,706121,225119,481002,0
187,2520706.0,338471,161100,177371,0
188,3189305.0,649949,170976,478973,0
189,1720989.0,259730,89744,169986,0
190,2264955.0,243763,138628,105135,0
191,2116999.0,190255,137415,52840,0
192,9134592.0,1769921,461016,1078505,230400
193,9394816.0,1769334,489375,1279959,0
194,2015273.0,638047,154096,253551,230400
195,5822720.0,1098217,286505,811712,0
196,3525457.0,599831,169056,200375,230400
197,9893501.0,1666073,484577,490296,691200
198,2634552.0,617970,167183,450787,0
199,9696104.0,1602083,457198,914485,230400
200,7133495.0,1477657,330366,456091,691200
201,1.4191392E7,2132111,759168,681743,691200
202,7459626.0,1522356,411778,880178,230400
203,8024055.0,1585755,421078,703877,460800
204,4727580.0,1076292,244803,831489,0
205,3255243.0,940931,197587,743344,0
206,2962564.0,817092,164221,652871,0
207,901027.0,319783,51174,268609,0
208,3566576.0,910327,216577,693750,0
209,293717.0,204862,49703,155159,0
210,1641106.0,369478,119793,249685,0
211,8624145.0,1509015,483322,1025693,0
212,2623391.0,304668,137930,166738,0
213,1.1808479E7,1556725,573154,753171,230400
