instanceId,costs,duration,effective,waiting,offTime
0,3852.0,4194,594,3600,0
1,51768.0,5063,5063,0,0
2,7795.0,1156,1156,0,0
3,61932.0,5346,5346,0,0
4,63135.0,4247,4247,0,0
5,12496.0,1059,1059,0,0
6,87495.0,6591,6591,0,0
7,38075.0,4805,4805,0,0
8,26572.0,2948,2948,0,0
9,114366.0,9038,9038,0,0
10,64647.0,4438,4438,0,0
11,23086.0,2748,2748,0,0
12,2744.0,219,219,0,0
13,23640.0,1986,1986,0,0
14,74232.0,6937,6937,0,0
15,20760.0,2578,2578,0,0
16,51565.0,4148,4148,0,0
17,13120.0,1286,1286,0,0
18,149440.0,11780,11780,0,0
19,18448.0,2089,2089,0,0
20,20918.0,219488,2530,216958,0
21,49286.0,211047,3810,207237,0
22,27560.0,200278,3274,197004,0
23,44076.0,179579,4934,174645,0
24,33153.0,158993,3606,155387,0
25,4558.0,131615,407,131208,0
26,55221.0,111472,5471,106001,0
27,50931.0,85810,4892,80918,0
28,53927.0,56383,4998,51385,0
29,62554.0,31788,8025,23763,0
30,88056.0,15258,4530,10728,0
31,45461.0,4067,4067,0,0
32,1890.0,309,309,0,0
33,5945.0,899,899,0,0
34,2300.0,2067,2067,0,0
35,114135.0,12246,12246,0,0
36,44823.0,4038,4038,0,0
37,4608.0,1126,1126,0,0
38,20129.0,2061,2061,0,0
39,230906.0,20587,20587,0,0
40,9527.0,1458,1458,0,0
41,53330.0,3574,3574,0,0
42,36708.0,2636,2636,0,0
43,105736.0,8057,8057,0,0
44,17061.0,2039,2039,0,0
45,121491.0,11743,11743,0,0
46,19798.0,2139,2139,0,0
47,33886.0,5313,5313,0,0
48,16814.0,1835,1835,0,0
49,136839.0,8634,8634,0,0
50,61790.0,237048,6648,0,230400
51,5336.0,208420,1049,207371,0
52,9100.0,192792,823,191969,0
53,54586.0,177035,5616,171419,0
54,2389.0,152115,795,151320,0
55,94082.0,147480,5720,141760,0
56,43476.0,117711,5802,111909,0
57,163383.0,101248,10331,90917,0
58,35477.0,63520,2847,60673,0
59,45777.0,31711,4155,27556,0
60,96376.0,13413,13413,0,0
61,59188.0,8640,8640,0,0
62,63650.0,3476,3476,0,0
63,58005.0,7636,7636,0,0
64,109145.0,7020,7020,0,0
65,11280.0,2167,2167,0,0
66,14426.0,1256,1256,0,0
67,19733.0,3110,3110,0,0
68,29470.0,2443,2443,0,0
69,45383.0,4599,4599,0,0
70,15625.0,2606,2606,0,0
71,16328.0,2724,2724,0,0
72,112010.0,7952,7952,0,0
73,99237.0,8000,8000,0,0
74,71683.0,5605,5605,0,0
75,17930.0,1090,1090,0,0
76,4226.0,792,792,0,0
77,6844.0,1133,1133,0,0
78,12217.0,1395,1395,0,0
79,37249.0,230493,2657,227836,0
80,4435.0,201670,1816,199854,0
81,64456.0,193486,5625,187861,0
82,31055.0,186287,2398,183889,0
83,111155.0,165213,9000,156213,0
84,44893.0,129504,3787,125717,0
85,2202.0,110814,1511,109303,0
86,48937.0,102571,6464,96107,0
87,60086.0,85445,4289,81156,0
88,70511.0,70981,5840,65141,0
89,24334.0,56753,1979,54774,0
90,9284.0,35752,2148,33604,0
91,14799.0,15268,1753,13515,0
92,225944.0,19933,12696,7237,0
93,49292.0,7959,7959,0,0
94,38964.0,2685,2685,0,0
95,226673.0,19611,19611,0,0
96,12084.0,1579,1579,0,0
97,16880.0,1767,1767,0,0
98,38696.0,4678,4678,0,0
99,38395.0,2800,2800,0,0
100,2174.0,510,510,0,0
101,63599.0,7039,7039,0,0
102,57163.0,4267,4267,0,0
103,14952.0,1433,1433,0,0
104,51407.0,3705,3705,0,0
