caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5', 'Role 5']","[1486.111, 174.623, 86.511, 1497.912, 1303.599, 6542.383, 1339.273, 0.0, 37284.017, 588.51, 298.926, 51095.466, 60.0, 60.0, 0.0, 190.996, 959.801, 0.0, 262.918]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1986.57, 0.0, 0.0, 0.0, 7838.877, 0.0, 0.0, 0.0, 0.0, 0.0]",5433.212947368422,517.1287894736843,113056.49300000002,2017-08-14 08:00:00
1,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2738.018, 141.61, 104.598, 904.424, 1161.524, 17479.196, 610.847, 0.0, 30800.097, 670.917, 1549.775, 110953.493, 60.0, 60.0, 0.0, 131.956, 0.0, 650.849]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1747.012, 0.0, 0.0, 0.0, 17823.153, 0.0, 0.0, 0.0, 0.0]",9334.294666666667,1087.2313888888887,187587.469,2017-08-14 11:06:30.119000
2,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1217.999, 297.477, 76.643, 1110.666, 123.943, 744.788, 818.468, 1005.665, 516.937, 1263.612, 1782.391, 9805.593, 969.746, 0.0, 17153.473, 428.842, 254.466, 63148.127, 60.0, 60.0, 0.0, 226.128, 0.0, 294.475]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.948, 1177.334, 0.0, 0.0, 0.0, 16415.116, 0.0, 0.0, 0.0, 0.0]",4223.309958333334,737.2249166666667,119052.83700000001,2017-08-14 12:05:12.650000
3,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2792.836, 555.845, 111.95, 1070.694, 1691.353, 10066.032, 583.043, 0.0, 47691.355, 425.884, 1062.208, 65807.603, 60.0, 60.0, 0.0, 310.863, 0.0, 614.746]","[0.0, 0.0, 0.0, 4872.144, 15166.903, 883.727, 0.0, 0.0, 2191.849, 7146.019, 0.0, 0.0, 0.0, 11458.734, 0.0, 0.0, 0.0, 0.0]",7383.578444444445,2317.7431111111114,174623.788,2017-08-14 14:59:04.057000
4,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1148.258, 138.691, 188.501, 1472.551, 632.95, 1397.461, 1335.351, 13962.127, 1558.144, 0.0, 18789.812, 597.401, 1469.022, 140037.402, 60.0, 60.0, 0.0, 140.67, 0.0, 281.688]","[0.0, 0.0, 0.0, 3926.842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 457.292, 17678.846, 0.0, 0.0, 0.0, 15773.582, 0.0, 0.0, 0.0, 0.0]",9163.501450000002,1891.8281000000002,221106.59100000004,2017-08-14 20:46:43.490000
5,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2537.249, 299.077, 88.495, 1677.516, 639.326, 1421.323, 647.725, 1783.141, 979.704, 21754.164, 1928.63, 0.0, 43431.213, 377.051, 1429.728, 51670.55, 60.0, 60.0, 0.0, 391.837, 0.0, 315.03]","[0.0, 0.0, 0.0, 2111.265, 0.0, 783.739, 0.0, 1168.982, 1679.757, 12014.077, 0.0, 0.0, 4842.292, 5067.507, 0.0, 0.0, 0.0, 6181.888, 8365.545, 0.0, 0.0, 0.0]",5976.898136363638,1918.8659999999998,173706.81100000002,2017-08-14 23:55:19.455000
6,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5', 'Role 5']","[719.046, 206.04, 114.108, 1423.065, 807.444, 1145.79, 2015.436, 10313.005, 1456.686, 0.0, 40606.693, 678.934, 755.828, 87166.465, 60.0, 60.0, 0.0, 328.975, 1461.245, 0.0, 533.019]","[0.0, 0.0, 0.0, 2104.143, 0.0, 1284.796, 1512.07, 915.096, 0.0, 0.0, 7671.746, 8533.288, 0.0, 0.0, 0.0, 6900.268, 9333.387, 0.0, 0.0, 0.0, 0.0]",7135.798999999999,1821.6568571428572,188106.57299999997,2017-08-15 00:54:49.720000
7,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[3012.531, 613.265, 99.336, 1679.757, 379.494, 1701.072, 480.039, 1785.321, 3390.493, 18147.803, 405.33, 0.0, 41017.059, 715.395, 425.937, 30595.151, 60.0, 60.0, 0.0, 218.768, 0.0, 421.037]","[0.0, 0.0, 0.0, 30.716, 0.0, 10913.215, 0.0, 21274.125, 4131.472, 7358.088, 0.0, 0.0, 15641.675, 10751.535, 5402.8, 0.0, 0.0, 19117.068, 0.0, 0.0, 0.0, 0.0]",4782.172181818181,4300.940636363636,199828.482,2017-08-15 02:32:01.445000
8,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[480.005, 393.256, 80.322, 1566.721, 594.384, 1527.329, 1778.361, 2532.588, 1233.686, 0.0, 24788.256, 385.038, 1774.82, 156823.438, 60.0, 60.0, 0.0, 316.023, 0.0, 748.621]","[0.0, 0.0, 0.0, 13695.851, 0.0, 16115.142, 5397.235, 15254.242, 0.0, 0.0, 7590.982, 8753.432, 1522.764, 0.0, 0.0, 3965.61, 10744.449, 0.0, 0.0, 0.0]",9757.142399999999,4151.98535,278182.55499999993,2017-08-15 05:12:42.036000
9,"['Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[955.754, 337.652, 1837.233, 596.393, 105.999, 767.732, 503.169, 1977.165, 745.104, 1553.73, 241.458, 1801.167, 191.225, 1319.786, 305.438, 948.95, 715.991, 1713.208, 1001.437, 9207.342, 462.072, 0.0, 42942.469, 777.76, 1099.553, 105947.82, 60.0, 60.0, 0.0, 218.732, 0.0, 886.315]","[0.0, 0.0, 0.0, 0.0, 0.0, 13412.809, 0.0, 5904.695, 0.0, 17212.574, 0.0, 17386.457, 0.0, 13073.698, 0.0, 4730.422, 0.0, 17800.976, 10541.175, 1435.909, 0.0, 0.0, 551.727, 2671.29, 19483.697, 962.807, 0.0, 8515.86, 0.0, 0.0, 0.0, 0.0]",5602.5204375,4177.628,312964.75,2017-08-15 09:59:29.206000
