caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:24:46.111,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:24:46.111,2017-08-14 08:27:40.734,Role 4
0,Create Request for Quotation,2017-08-14 08:27:40.734,2017-08-14 08:29:07.245,Role 4
0,Analyze Request for Quotation,2017-08-14 08:29:07.245,2017-08-14 08:54:05.157,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 08:54:05.157,2017-08-14 09:15:48.756,Role 3
0,Create Quotation comparison Map,2017-08-14 09:15:48.756,2017-08-14 11:04:51.139,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 11:04:51.139,2017-08-14 11:27:10.412,Role 1
0,Choose best option,2017-08-14 11:27:10.412,2017-08-14 11:27:10.412,Role 1
1,Create Purchase Requisition,2017-08-14 11:06:30.119,2017-08-14 11:52:08.137,Role 1
1,Analyze Purchase Requisition,2017-08-14 11:52:08.137,2017-08-14 11:54:29.747,Role 4
1,Create Request for Quotation,2017-08-14 11:54:29.747,2017-08-14 11:56:14.345,Role 4
1,Analyze Request for Quotation,2017-08-14 11:56:14.345,2017-08-14 12:11:18.769,Role 3
2,Create Purchase Requisition,2017-08-14 12:05:12.65,2017-08-14 12:25:30.649,Role 1
2,Analyze Purchase Requisition,2017-08-14 12:25:30.649,2017-08-14 12:30:28.126,Role 4
1,Send Request for Quotation to Supplier,2017-08-14 12:11:18.769,2017-08-14 12:30:40.293,Role 3
2,Create Request for Quotation,2017-08-14 12:30:28.126,2017-08-14 12:31:44.769,Role 4
2,Analyze Request for Quotation,2017-08-14 12:31:44.769,2017-08-14 12:50:15.435,Role 3
2,Amend Request for Quotation,2017-08-14 12:50:15.435,2017-08-14 12:52:19.378,Role 1
2,Analyze Request for Quotation,2017-08-14 12:52:19.378,2017-08-14 13:04:44.166,Role 3
2,Amend Request for Quotation,2017-08-14 13:04:44.166,2017-08-14 13:18:22.634,Role 1
2,Analyze Request for Quotation,2017-08-14 13:18:22.634,2017-08-14 13:35:08.299,Role 3
2,Amend Request for Quotation,2017-08-14 13:35:08.299,2017-08-14 13:43:45.236,Role 1
2,Analyze Request for Quotation,2017-08-14 13:43:45.236,2017-08-14 14:04:48.848,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 14:04:48.848,2017-08-14 14:34:31.239,Role 3
3,Create Purchase Requisition,2017-08-14 14:59:04.057,2017-08-14 15:45:36.893,Role 1
3,Analyze Purchase Requisition,2017-08-14 15:45:36.893,2017-08-14 15:54:52.738,Role 4
3,Create Request for Quotation,2017-08-14 15:54:52.738,2017-08-14 15:56:44.688,Role 4
2,Create Quotation comparison Map,2017-08-14 14:34:31.239,2017-08-14 17:17:56.832,Role 3
1,Create Quotation comparison Map,2017-08-14 12:30:40.293,2017-08-14 17:21:59.489,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 17:21:59.489,2017-08-14 17:32:10.336,Role 1
1,Choose best option,2017-08-14 17:32:10.336,2017-08-14 17:32:10.336,Role 1
2,Analyze Quotation Comparison Map,2017-08-14 17:17:56.832,2017-08-14 17:34:06.578,Role 1
2,Choose best option,2017-08-14 17:34:06.578,2017-08-14 17:34:06.578,Role 1
3,Analyze Request for Quotation,2017-08-14 17:17:56.832,2017-08-14 17:35:47.526,Role 3
4,Create Purchase Requisition,2017-08-14 20:46:43.49,2017-08-14 21:05:51.748,Role 1
4,Analyze Purchase Requisition,2017-08-14 21:05:51.748,2017-08-14 21:08:10.439,Role 4
4,Create Request for Quotation,2017-08-14 21:08:10.439,2017-08-14 21:11:18.94,Role 4
0,Settle Conditions With Supplier,2017-08-14 11:27:10.412,2017-08-14 21:48:34.429,Role 3
3,Send Request for Quotation to Supplier,2017-08-14 21:48:34.429,2017-08-14 22:16:45.782,Role 3
2,Settle Conditions With Supplier,2017-08-14 17:35:47.526,2017-08-14 22:21:40.999,Role 3
0,Create Purchase Order,2017-08-14 22:21:40.999,2017-08-14 22:31:29.509,Role 3
0,Confirm Purchase Order,2017-08-14 22:31:29.509,2017-08-14 22:36:28.435,Role 2
4,Analyze Request for Quotation,2017-08-14 22:16:45.782,2017-08-14 22:41:18.333,Role 3
2,Create Purchase Order,2017-08-14 22:41:18.333,2017-08-14 22:48:27.175,Role 3
4,Amend Request for Quotation,2017-08-14 22:41:18.333,2017-08-14 22:51:51.283,Role 1
2,Confirm Purchase Order,2017-08-14 22:48:27.175,2017-08-14 22:52:41.641,Role 2
4,Analyze Request for Quotation,2017-08-14 22:51:51.283,2017-08-14 23:15:08.744,Role 3
4,Send Request for Quotation to Supplier,2017-08-14 23:15:08.744,2017-08-14 23:37:24.095,Role 3
5,Create Purchase Requisition,2017-08-14 23:55:19.455,2017-08-15 00:37:36.704,Role 1
5,Analyze Purchase Requisition,2017-08-15 00:37:36.704,2017-08-15 00:42:35.781,Role 4
5,Create Request for Quotation,2017-08-15 00:42:35.781,2017-08-15 00:44:04.276,Role 4
6,Create Purchase Requisition,2017-08-15 00:54:49.72,2017-08-15 01:06:48.766,Role 1
6,Analyze Purchase Requisition,2017-08-15 01:06:48.766,2017-08-15 01:10:14.806,Role 4
6,Create Request for Quotation,2017-08-15 01:10:14.806,2017-08-15 01:12:08.914,Role 4
3,Create Quotation comparison Map,2017-08-14 22:31:29.509,2017-08-15 01:19:15.541,Role 3
3,Analyze Quotation Comparison Map,2017-08-15 01:19:15.541,2017-08-15 01:28:58.584,Role 1
3,Choose best option,2017-08-15 01:28:58.584,2017-08-15 01:28:58.584,Role 1
5,Analyze Request for Quotation,2017-08-15 01:19:15.541,2017-08-15 01:47:13.057,Role 3
5,Amend Request for Quotation,2017-08-15 01:47:13.057,2017-08-15 01:57:52.383,Role 1
1,Settle Conditions With Supplier,2017-08-14 17:32:10.336,2017-08-15 02:05:30.433,Role 3
6,Analyze Request for Quotation,2017-08-15 01:47:13.057,2017-08-15 02:10:56.122,Role 3
6,Amend Request for Quotation,2017-08-15 02:10:56.122,2017-08-15 02:24:23.566,Role 1
5,Analyze Request for Quotation,2017-08-15 02:10:56.122,2017-08-15 02:34:37.445,Role 3
5,Amend Request for Quotation,2017-08-15 02:34:37.445,2017-08-15 02:45:25.17,Role 1
1,Create Purchase Order,2017-08-15 02:34:37.445,2017-08-15 02:45:48.362,Role 3
6,Analyze Request for Quotation,2017-08-15 02:45:48.362,2017-08-15 03:04:54.152,Role 3
1,Confirm Purchase Order,2017-08-15 02:45:48.362,2017-08-15 03:11:38.137,Role 2
7,Create Purchase Requisition,2017-08-15 02:32:01.445,2017-08-15 03:22:13.976,Role 1
4,Create Quotation comparison Map,2017-08-14 23:37:24.095,2017-08-15 03:30:06.222,Role 3
7,Analyze Purchase Requisition,2017-08-15 03:22:13.976,2017-08-15 03:32:27.241,Role 4
7,Create Request for Quotation,2017-08-15 03:32:27.241,2017-08-15 03:34:06.577,Role 4
5,Analyze Request for Quotation,2017-08-15 03:04:54.152,2017-08-15 03:34:37.293,Role 3
4,Analyze Quotation Comparison Map,2017-08-15 03:30:06.222,2017-08-15 03:56:04.366,Role 1
4,Choose best option,2017-08-15 03:56:04.366,2017-08-15 03:56:04.366,Role 1
7,Analyze Request for Quotation,2017-08-15 03:34:37.293,2017-08-15 04:02:37.05,Role 3
6,Send Request for Quotation to Supplier,2017-08-15 03:30:06.222,2017-08-15 04:03:41.658,Role 3
7,Amend Request for Quotation,2017-08-15 04:02:37.05,2017-08-15 04:08:56.544,Role 1
5,Send Request for Quotation to Supplier,2017-08-15 04:02:37.05,2017-08-15 04:18:56.754,Role 3
8,Create Purchase Requisition,2017-08-15 05:12:42.036,2017-08-15 05:20:42.041,Role 1
8,Analyze Purchase Requisition,2017-08-15 05:20:42.041,2017-08-15 05:27:15.297,Role 4
8,Create Request for Quotation,2017-08-15 05:27:15.297,2017-08-15 05:28:35.619,Role 4
6,Create Quotation comparison Map,2017-08-15 04:18:56.754,2017-08-15 07:10:49.759,Role 3
6,Analyze Quotation Comparison Map,2017-08-15 07:10:49.759,2017-08-15 07:35:06.445,Role 1
6,Choose best option,2017-08-15 07:35:06.445,2017-08-15 07:35:06.445,Role 1
7,Analyze Request for Quotation,2017-08-15 07:10:49.759,2017-08-15 07:39:10.831,Role 3
7,Amend Request for Quotation,2017-08-15 07:39:10.831,2017-08-15 07:47:10.87,Role 1
4,Settle Conditions With Supplier,2017-08-15 04:03:41.658,2017-08-15 09:16:51.47,Role 3
8,Analyze Request for Quotation,2017-08-15 09:16:51.47,2017-08-15 09:42:58.191,Role 3
8,Amend Request for Quotation,2017-08-15 09:42:58.191,2017-08-15 09:52:52.575,Role 1
9,Create Purchase Requisition,2017-08-15 09:59:29.206,2017-08-15 10:15:24.96,Role 1
9,Analyze Purchase Requisition,2017-08-15 10:15:24.96,2017-08-15 10:21:02.612,Role 4
9,Amend Purchase Requisition,2017-08-15 10:21:02.612,2017-08-15 10:51:39.845,Role 1
9,Analyze Purchase Requisition,2017-08-15 10:51:39.845,2017-08-15 11:01:36.238,Role 4
9,Create Request for Quotation,2017-08-15 11:01:36.238,2017-08-15 11:03:22.237,Role 4
0,Deliver Goods Services,2017-08-14 22:36:28.435,2017-08-15 12:48:03.901,Role 2
