caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:50:27.861,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:50:27.861,2017-08-14 08:52:54.492,Role 4
0,Amend Purchase Requisition,2017-08-14 08:52:54.492,2017-08-14 09:16:13.834,Role 1
0,Analyze Purchase Requisition,2017-08-14 09:16:13.834,2017-08-14 09:54:14.615,Role 4
0,Create Request for Quotation,2017-08-14 09:54:14.615,2017-08-14 09:57:10.926,Role 4
0,Analyze Request for Quotation,2017-08-14 09:57:10.926,2017-08-14 10:21:47.151,Role 3
0,Amend Request for Quotation,2017-08-14 10:21:47.151,2017-08-14 10:34:54.96,Role 1
0,Analyze Request for Quotation,2017-08-14 10:34:54.96,2017-08-14 10:58:50.716,Role 3
1,Create Purchase Requisition,2017-08-14 10:27:32.515,2017-08-14 11:13:02.641,Role 1
0,Amend Request for Quotation,2017-08-14 10:58:50.716,2017-08-14 11:13:30.427,Role 1
1,Analyze Purchase Requisition,2017-08-14 11:13:02.641,2017-08-14 11:16:31.461,Role 4
1,Create Request for Quotation,2017-08-14 11:16:31.461,2017-08-14 11:17:39.278,Role 4
0,Analyze Request for Quotation,2017-08-14 11:13:30.427,2017-08-14 11:26:22.813,Role 3
0,Amend Request for Quotation,2017-08-14 11:26:22.813,2017-08-14 11:29:45.636,Role 1
1,Analyze Request for Quotation,2017-08-14 11:17:39.278,2017-08-14 11:55:21.24,Role 3
2,Create Purchase Requisition,2017-08-14 11:12:04.445,2017-08-14 11:58:55.609,Role 1
2,Analyze Purchase Requisition,2017-08-14 11:58:55.609,2017-08-14 12:01:25.007,Role 4
0,Analyze Request for Quotation,2017-08-14 11:29:45.636,2017-08-14 12:01:33.28,Role 3
2,Create Request for Quotation,2017-08-14 12:01:25.007,2017-08-14 12:02:51.961,Role 4
0,Amend Request for Quotation,2017-08-14 12:01:33.28,2017-08-14 12:14:00.326,Role 1
1,Amend Request for Quotation,2017-08-14 11:55:21.24,2017-08-14 12:14:03.53,Role 1
2,Analyze Request for Quotation,2017-08-14 12:02:51.961,2017-08-14 12:19:20.765,Role 3
2,Amend Request for Quotation,2017-08-14 12:19:20.765,2017-08-14 12:28:22.212,Role 1
0,Analyze Request for Quotation,2017-08-14 12:14:00.326,2017-08-14 12:38:21.425,Role 3
1,Analyze Request for Quotation,2017-08-14 12:14:03.53,2017-08-14 12:42:37.979,Role 3
3,Create Purchase Requisition,2017-08-14 12:39:32.226,2017-08-14 12:51:59.768,Role 1
2,Analyze Request for Quotation,2017-08-14 12:28:22.212,2017-08-14 12:53:13.082,Role 3
1,Amend Request for Quotation,2017-08-14 12:42:37.979,2017-08-14 12:55:47.385,Role 1
3,Analyze Purchase Requisition,2017-08-14 12:51:59.768,2017-08-14 13:00:56.497,Role 4
3,Create Request for Quotation,2017-08-14 13:00:56.497,2017-08-14 13:02:39.606,Role 4
2,Send Request for Quotation to Supplier,2017-08-14 12:53:13.082,2017-08-14 13:21:06.402,Role 3
1,Analyze Request for Quotation,2017-08-14 12:55:47.385,2017-08-14 13:29:04.306,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 12:38:21.425,2017-08-14 13:38:10.345,Role 3
1,Amend Request for Quotation,2017-08-14 13:29:04.306,2017-08-14 13:40:15.673,Role 1
3,Analyze Request for Quotation,2017-08-14 13:21:06.402,2017-08-14 13:54:25.281,Role 3
3,Amend Request for Quotation,2017-08-14 13:54:25.281,2017-08-14 14:09:14.803,Role 1
1,Analyze Request for Quotation,2017-08-14 13:54:25.281,2017-08-14 14:23:41.756,Role 3
3,Analyze Request for Quotation,2017-08-14 14:23:41.756,2017-08-14 14:55:40.707,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 14:55:40.707,2017-08-14 15:08:31.331,Role 3
3,Send Request for Quotation to Supplier,2017-08-14 15:08:31.331,2017-08-14 15:32:36.171,Role 3
0,Create Quotation comparison Map,2017-08-14 13:38:10.345,2017-08-14 15:42:15.518,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 15:42:15.518,2017-08-14 15:55:17.154,Role 1
0,Choose best option,2017-08-14 15:55:17.154,2017-08-14 15:55:17.154,Role 1
1,Create Quotation comparison Map,2017-08-14 15:32:36.171,2017-08-14 19:06:44.003,Role 3
2,Create Quotation comparison Map,2017-08-14 13:29:04.306,2017-08-14 19:15:39.845,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 19:15:39.845,2017-08-14 19:28:00.852,Role 1
2,Choose best option,2017-08-14 19:28:00.852,2017-08-14 19:28:00.852,Role 1
1,Analyze Quotation Comparison Map,2017-08-14 19:06:44.003,2017-08-14 19:39:09.831,Role 1
1,Choose best option,2017-08-14 19:39:09.831,2017-08-14 19:39:09.831,Role 1
3,Create Quotation comparison Map,2017-08-14 15:42:15.518,2017-08-14 19:47:57.625,Role 3
3,Analyze Quotation Comparison Map,2017-08-14 19:47:57.625,2017-08-14 20:08:57.9,Role 1
3,Choose best option,2017-08-14 20:08:57.9,2017-08-14 20:08:57.9,Role 1
4,Create Purchase Requisition,2017-08-14 19:57:19.95,2017-08-14 20:39:03.54,Role 1
4,Analyze Purchase Requisition,2017-08-14 20:39:03.54,2017-08-14 20:43:14.044,Role 4
4,Create Request for Quotation,2017-08-14 20:43:14.044,2017-08-14 20:45:13.896,Role 4
0,Settle Conditions With Supplier,2017-08-14 19:06:44.003,2017-08-15 05:00:03.085,Role 3
1,Settle Conditions With Supplier,2017-08-14 19:47:57.625,2017-08-15 07:21:46.453,Role 3
4,Analyze Request for Quotation,2017-08-15 07:21:46.453,2017-08-15 07:34:02.02,Role 3
0,Create Purchase Order,2017-08-15 07:34:02.02,2017-08-15 07:44:11.127,Role 3
4,Amend Request for Quotation,2017-08-15 07:34:02.02,2017-08-15 07:46:04.611,Role 1
0,Confirm Purchase Order,2017-08-15 07:44:11.127,2017-08-15 07:49:42.693,Role 2
1,Create Purchase Order,2017-08-15 07:44:11.127,2017-08-15 07:52:15.833,Role 3
4,Analyze Request for Quotation,2017-08-15 07:52:15.833,2017-08-15 07:59:07.38,Role 3
1,Confirm Purchase Order,2017-08-15 07:52:15.833,2017-08-15 08:06:53.773,Role 2
4,Amend Request for Quotation,2017-08-15 07:59:07.38,2017-08-15 08:12:05.376,Role 1
4,Analyze Request for Quotation,2017-08-15 08:12:05.376,2017-08-15 08:35:39.818,Role 3
4,Send Request for Quotation to Supplier,2017-08-15 08:35:39.818,2017-08-15 08:53:32.108,Role 3
2,Settle Conditions With Supplier,2017-08-14 19:28:00.852,2017-08-15 09:41:13.332,Role 3
2,Create Purchase Order,2017-08-15 09:41:13.332,2017-08-15 09:47:57.593,Role 3
5,Create Purchase Requisition,2017-08-15 09:02:27.007,2017-08-15 09:48:59.43,Role 1
5,Analyze Purchase Requisition,2017-08-15 09:48:59.43,2017-08-15 10:00:18.346,Role 4
5,Create Request for Quotation,2017-08-15 10:00:18.346,2017-08-15 10:01:52.447,Role 4
6,Create Purchase Requisition,2017-08-15 10:00:40.087,2017-08-15 10:13:24.513,Role 1
2,Confirm Purchase Order,2017-08-15 09:47:57.593,2017-08-15 10:14:02.458,Role 2
6,Analyze Purchase Requisition,2017-08-15 10:13:24.513,2017-08-15 10:21:23.547,Role 4
6,Create Request for Quotation,2017-08-15 10:21:23.547,2017-08-15 10:22:27.805,Role 4
5,Analyze Request for Quotation,2017-08-15 10:01:52.447,2017-08-15 10:27:25.727,Role 3
6,Analyze Request for Quotation,2017-08-15 10:27:25.727,2017-08-15 10:46:10.3,Role 3
6,Amend Request for Quotation,2017-08-15 10:46:10.3,2017-08-15 10:53:20.591,Role 1
5,Send Request for Quotation to Supplier,2017-08-15 10:46:10.3,2017-08-15 10:55:12.731,Role 3
6,Analyze Request for Quotation,2017-08-15 10:55:12.731,2017-08-15 11:13:44.882,Role 3
8,Create Purchase Requisition,2017-08-15 11:55:34.658,2017-08-15 12:21:59.075,Role 1
8,Analyze Purchase Requisition,2017-08-15 12:21:59.075,2017-08-15 12:26:49.07,Role 4
8,Create Request for Quotation,2017-08-15 12:26:49.07,2017-08-15 12:27:52.744,Role 4
7,Create Purchase Requisition,2017-08-15 11:53:22.435,2017-08-15 12:41:40.781,Role 1
7,Analyze Purchase Requisition,2017-08-15 12:41:40.781,2017-08-15 12:43:27.668,Role 4
7,Create Request for Quotation,2017-08-15 12:43:27.668,2017-08-15 12:45:22.056,Role 4
4,Create Quotation comparison Map,2017-08-15 08:53:32.108,2017-08-15 13:26:27.436,Role 3
6,Send Request for Quotation to Supplier,2017-08-15 13:26:27.436,2017-08-15 13:36:32.767,Role 3
9,Create Purchase Requisition,2017-08-15 13:07:10.074,2017-08-15 13:54:34.444,Role 1
8,Analyze Request for Quotation,2017-08-15 13:36:32.767,2017-08-15 13:56:05.962,Role 3
9,Analyze Purchase Requisition,2017-08-15 13:54:34.444,2017-08-15 13:57:41.954,Role 4
9,Create Request for Quotation,2017-08-15 13:57:41.954,2017-08-15 13:59:06.595,Role 4
4,Analyze Quotation Comparison Map,2017-08-15 13:26:27.436,2017-08-15 14:00:07.668,Role 1
4,Choose best option,2017-08-15 14:00:07.668,2017-08-15 14:00:07.668,Role 1
10,Create Purchase Requisition,2017-08-15 13:54:20.654,2017-08-15 14:07:25.193,Role 1
10,Analyze Purchase Requisition,2017-08-15 14:07:25.193,2017-08-15 14:11:45.85,Role 4
10,Create Request for Quotation,2017-08-15 14:11:45.85,2017-08-15 14:13:40.004,Role 4
7,Analyze Request for Quotation,2017-08-15 13:56:05.962,2017-08-15 14:21:58.94,Role 3
5,Create Quotation comparison Map,2017-08-15 11:13:44.882,2017-08-15 15:06:46.298,Role 3
8,Send Request for Quotation to Supplier,2017-08-15 15:06:46.298,2017-08-15 15:21:28.807,Role 3
5,Analyze Quotation Comparison Map,2017-08-15 15:06:46.298,2017-08-15 15:35:08.226,Role 1
5,Choose best option,2017-08-15 15:35:08.226,2017-08-15 15:35:08.226,Role 1
9,Analyze Request for Quotation,2017-08-15 15:21:28.807,2017-08-15 15:41:00.082,Role 3
9,Amend Request for Quotation,2017-08-15 15:41:00.082,2017-08-15 15:50:45.843,Role 1
3,Settle Conditions With Supplier,2017-08-15 05:00:03.085,2017-08-15 16:50:16.673,Role 3
