,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,0.0,,,11.0,1.0,[32  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 1,,Role_1,,DIGITURNO
1,,9.333333333333334,,,6.0,12.0,[ 2  3  4 17  2  4  2  1  2  1  1  1],"['341', '238', '19', '2', '166', '177', '171', '183', '167', '275', '309', '155']",Role 2,,Role_2,,TRIAGE
2,,12.25,,,3.0,12.0,[12  2  3  2  1  1  1  3  2  1  2  2],"['NOT_SET', '156', '106', '286', '226', '315', '330', '23', '3', '188', '28', '338']",Role 3,,Role_3,,INGRESOADMISION
3,,0.0,,,12.0,1.0,[39  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 4,,Role_4,,EGRESOADMISION
4,,12.333333333333334,,,7.0,12.0,[2 2 1 1 2 1 1 2 1 1 1 1],"['142', '162', '27', '285', '187', '170', '337', '245', '313', '242', '38', '308']",Role 5,,Role_5,,SALIDAEGRESO
5,,11.5,,,8.0,12.0,[38 60 42 35 54 39 52 68 68 85 34 44],"['40', '264', '53', '81', '70', '71', '10', '68', '76', '49', '69', '16']",Role 6,,Role_6,,Folio
6,,0.0,,,4.0,1.0,[43  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 7,,Role_7,,ATENCIONCONSULTA
7,,0.0,,,0.0,1.0,[40  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 8,,Role_8,,SALIDAURGENCIAS
8,,0.0,,,9.0,1.0,[43  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 9,,Role_9,,FACTURACIONADMISION
9,,0.0,,,10.0,1.0,[34  0  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 10,,Role_10,,HOSPITALIZACIONADMISION
10,,0.0,,,2.0,1.0,[4 0 0 0 0 0 0 0 0 0 0 0],['NOT_SET'],Role 11,,Role_11,,MUERTEEGRESO
11,,8.0,,,5.0,1.0,[1 0 0 0 0 0 0 0 0 0 0 0],['342'],Role 12,,Role_12,,REGISTROINFURGENCIA
12,,10.0,,,1.0,1.0,[1 0 0 0 0 0 0 0 0 0 0 0],['295'],Role 13,,Role_13,,ANULACIONADMISION
0,,0.0,0.0,20849.0,,,,NOT_SET,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
