caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:55:11.155,Role 1
1,Create Purchase Requisition,2017-08-14 08:31:55.725,2017-08-14 08:56:52.242,Role 1
1,Analyze Purchase Requisition,2017-08-14 08:56:52.242,2017-08-14 08:58:25.011,Role 2
1,Create Request for Quotation,2017-08-14 08:58:25.011,2017-08-14 08:59:47.311,Role 2
0,Analyze Purchase Requisition,2017-08-14 08:55:11.155,2017-08-14 09:05:04.019,Role 2
0,Create Request for Quotation,2017-08-14 09:05:04.019,2017-08-14 09:07:40.952,Role 2
1,Analyze Request for Quotation,2017-08-14 08:59:47.311,2017-08-14 09:24:21.581,Role 3
1,Amend Request for Quotation,2017-08-14 09:24:21.581,2017-08-14 09:33:08.794,Role 1
0,Analyze Request for Quotation,2017-08-14 09:07:40.952,2017-08-14 09:33:37.211,Role 3
1,Analyze Request for Quotation,2017-08-14 09:33:08.794,2017-08-14 09:44:48.259,Role 3
1,Amend Request for Quotation,2017-08-14 09:44:48.259,2017-08-14 09:59:09.051,Role 1
0,Send Request for Quotation to Supplier,2017-08-14 09:33:37.211,2017-08-14 10:00:37.286,Role 3
1,Analyze Request for Quotation,2017-08-14 09:59:09.051,2017-08-14 10:20:38.24,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 10:20:38.24,2017-08-14 10:42:20.518,Role 3
2,Create Purchase Requisition,2017-08-14 14:53:49.528,2017-08-14 15:12:20.863,Role 1
2,Analyze Purchase Requisition,2017-08-14 15:12:20.863,2017-08-14 15:13:32.995,Role 2
2,Create Request for Quotation,2017-08-14 15:13:32.995,2017-08-14 15:15:50.91,Role 2
1,Create Quotation comparison Map,2017-08-14 10:42:20.518,2017-08-14 15:18:00.721,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 15:18:00.721,2017-08-14 15:26:14.91,Role 1
1,Choose best option,2017-08-14 15:26:14.91,2017-08-14 15:26:14.91,Role 1
0,Create Quotation comparison Map,2017-08-14 10:00:37.286,2017-08-14 15:31:17.056,Role 3
2,Analyze Request for Quotation,2017-08-14 15:15:50.91,2017-08-14 15:51:25.906,Role 3
2,Amend Request for Quotation,2017-08-14 15:51:25.906,2017-08-14 15:58:13.29,Role 1
0,Analyze Quotation Comparison Map,2017-08-14 15:31:17.056,2017-08-14 15:59:13.224,Role 1
0,Choose best option,2017-08-14 15:59:13.224,2017-08-14 15:59:13.224,Role 1
2,Analyze Request for Quotation,2017-08-14 15:58:13.29,2017-08-14 16:18:37.741,Role 3
3,Create Purchase Requisition,2017-08-14 16:09:48.927,2017-08-14 16:33:07.371,Role 1
2,Send Request for Quotation to Supplier,2017-08-14 16:18:37.741,2017-08-14 16:34:46.438,Role 3
3,Analyze Purchase Requisition,2017-08-14 16:33:07.371,2017-08-14 17:00:36.445,Role 2
3,Create Request for Quotation,2017-08-14 17:00:36.445,2017-08-14 17:02:45.15,Role 2
4,Create Purchase Requisition,2017-08-14 16:49:08.871,2017-08-14 17:35:36.042,Role 1
4,Analyze Purchase Requisition,2017-08-14 17:35:36.042,2017-08-14 17:46:35.485,Role 2
4,Create Request for Quotation,2017-08-14 17:46:35.485,2017-08-14 17:47:34.448,Role 2
2,Create Quotation comparison Map,2017-08-14 16:34:46.438,2017-08-14 18:32:15.263,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 18:32:15.263,2017-08-14 18:38:16.866,Role 1
2,Choose best option,2017-08-14 18:38:16.866,2017-08-14 18:38:16.866,Role 1
3,Analyze Request for Quotation,2017-08-14 18:32:15.263,2017-08-14 19:04:57.126,Role 3
4,Analyze Request for Quotation,2017-08-14 19:04:57.126,2017-08-14 19:30:32.706,Role 3
1,Settle Conditions With Supplier,2017-08-14 15:26:14.91,2017-08-14 20:04:42.233,Role 3
0,Settle Conditions With Supplier,2017-08-14 15:59:13.224,2017-08-14 20:50:08.017,Role 3
3,Send Request for Quotation to Supplier,2017-08-14 20:04:42.233,2017-08-14 20:51:11.538,Role 3
4,Send Request for Quotation to Supplier,2017-08-14 20:50:08.017,2017-08-14 20:59:32.989,Role 3
1,Create Purchase Order,2017-08-14 20:51:11.538,2017-08-14 21:02:41.768,Role 3
0,Create Purchase Order,2017-08-14 20:59:32.989,2017-08-14 21:11:26.914,Role 3
0,Confirm Purchase Order,2017-08-14 21:11:26.914,2017-08-14 21:21:38.812,Role 11
1,Confirm Purchase Order,2017-08-14 21:02:41.768,2017-08-14 21:34:10.018,Role 11
4,Create Quotation comparison Map,2017-08-14 21:11:26.914,2017-08-15 00:43:24.004,Role 3
4,Analyze Quotation Comparison Map,2017-08-15 00:43:24.004,2017-08-15 01:07:20.467,Role 1
4,Choose best option,2017-08-15 01:07:20.467,2017-08-15 01:07:20.467,Role 1
3,Create Quotation comparison Map,2017-08-14 21:02:41.768,2017-08-15 02:52:36.141,Role 3
3,Analyze Quotation Comparison Map,2017-08-15 02:52:36.141,2017-08-15 03:11:10.509,Role 1
3,Choose best option,2017-08-15 03:11:10.509,2017-08-15 03:11:10.509,Role 1
5,Create Purchase Requisition,2017-08-15 03:18:40.45,2017-08-15 04:00:17.083,Role 1
