caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:32:57.88,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:32:57.88,2017-08-14 08:37:21.828,Role 2
0,Create Request for Quotation,2017-08-14 08:37:21.828,2017-08-14 08:39:44.408,Role 2
1,Create Purchase Requisition,2017-08-14 08:00:04.063,2017-08-14 08:49:55.051,Role 1
1,Analyze Purchase Requisition,2017-08-14 08:49:55.051,2017-08-14 08:52:04.801,Role 2
1,Create Request for Quotation,2017-08-14 08:52:04.801,2017-08-14 08:55:54.549,Role 2
1,Analyze Request for Quotation,2017-08-14 08:55:54.549,2017-08-14 09:00:29.393,Role 3
2,Create Purchase Requisition,2017-08-14 08:34:57.937,2017-08-14 09:06:57.922,Role 1
2,Analyze Purchase Requisition,2017-08-14 09:06:57.922,2017-08-14 09:11:52.35,Role 2
2,Create Request for Quotation,2017-08-14 09:11:52.35,2017-08-14 09:14:22.584,Role 2
0,Analyze Request for Quotation,2017-08-14 08:39:44.408,2017-08-14 09:15:20.516,Role 3
1,Amend Request for Quotation,2017-08-14 09:00:29.393,2017-08-14 09:16:50.804,Role 1
0,Send Request for Quotation to Supplier,2017-08-14 09:15:20.516,2017-08-14 09:38:22.936,Role 3
1,Analyze Request for Quotation,2017-08-14 09:16:50.804,2017-08-14 09:40:32.461,Role 3
2,Analyze Request for Quotation,2017-08-14 09:14:22.584,2017-08-14 09:52:36.16,Role 3
1,Amend Request for Quotation,2017-08-14 09:40:32.461,2017-08-14 09:56:03.345,Role 1
2,Amend Request for Quotation,2017-08-14 09:52:36.16,2017-08-14 10:02:43.38,Role 1
1,Analyze Request for Quotation,2017-08-14 09:56:03.345,2017-08-14 10:21:14.049,Role 3
1,Amend Request for Quotation,2017-08-14 10:21:14.049,2017-08-14 10:32:24.258,Role 1
2,Analyze Request for Quotation,2017-08-14 10:02:43.38,2017-08-14 10:32:33.03,Role 3
3,Create Purchase Requisition,2017-08-14 09:54:44.214,2017-08-14 10:47:08.228,Role 1
2,Amend Request for Quotation,2017-08-14 10:32:33.03,2017-08-14 10:48:50.84,Role 1
3,Analyze Purchase Requisition,2017-08-14 10:47:08.228,2017-08-14 10:49:41.541,Role 2
3,Create Request for Quotation,2017-08-14 10:49:41.541,2017-08-14 10:51:25.523,Role 2
1,Analyze Request for Quotation,2017-08-14 10:32:24.258,2017-08-14 10:51:26.549,Role 3
1,Amend Request for Quotation,2017-08-14 10:51:26.549,2017-08-14 10:57:10.572,Role 1
3,Analyze Request for Quotation,2017-08-14 10:51:26.549,2017-08-14 11:27:58.363,Role 3
2,Analyze Request for Quotation,2017-08-14 10:48:50.84,2017-08-14 11:31:10.764,Role 3
2,Amend Request for Quotation,2017-08-14 11:31:10.764,2017-08-14 11:38:36.346,Role 1
3,Amend Request for Quotation,2017-08-14 11:27:58.363,2017-08-14 11:38:50.43,Role 1
