instanceId,costs,duration,effective,waiting,offTime
0,2346301.0,157790,154190,3600,0
1,1238619.0,78428,78428,0,0
2,2454300.0,178626,178626,0,0
3,3070920.0,162517,162517,0,0
4,5987504.0,581556,347939,3217,230400
5,3025700.0,223457,223457,0,0
6,1824303.0,108022,108022,0,0
7,1.1875184E7,1166116,669866,35450,460800
8,1.6956283E7,1688082,943220,53662,691200
9,3005523.0,445085,213303,1382,230400
10,1442074.0,112600,112600,0,0
11,606085.0,68133,68133,0,0
12,2890458.0,417611,182486,4725,230400
13,8558982.0,1008901,514255,33846,460800
14,2630829.0,376283,144611,1272,230400
15,8895997.0,1039835,534333,44702,460800
16,1.0376665E7,1211104,714981,35323,460800
17,4383654.0,625655,380939,14316,230400
18,2377245.0,389269,155947,233322,0
19,1.1957674E7,1458238,710819,286619,460800
20,4833753.0,521324,298504,222820,0
21,6856212.0,848206,391369,226437,230400
22,1791280.0,337751,138116,199635,0
23,2004955.0,298474,123755,174719,0
24,2705430.0,338687,175619,163068,0
25,1.7275852E7,1597484,940699,195985,460800
26,2039783.0,210203,104079,106124,0
27,4187337.0,368604,270781,97823,0
28,3125605.0,233406,184348,49058,0
29,3904547.0,285804,266559,19245,0
30,2745048.0,172135,160547,11588,0
31,4311861.0,289796,271341,18455,0
32,1005098.0,62802,62313,489,0
33,1459232.0,139964,126563,13401,0
34,3024027.0,202934,187802,15132,0
35,8926391.0,807704,529653,47651,230400
36,3828159.0,481186,239236,11550,230400
37,1652968.0,114261,106169,8092,0
38,5494399.0,668024,400805,36819,230400
39,5527590.0,660766,391949,38417,230400
40,4499516.0,517235,264154,22681,230400
41,2452783.0,149171,138905,10266,0
42,2322093.0,385434,137014,18020,230400
43,5010435.0,580717,310638,39679,230400
44,5851297.0,658525,389164,38961,230400
45,2217765.0,373233,134315,238918,0
46,4578643.0,507226,236975,39851,230400
47,3532692.0,484907,224686,29821,230400
48,1252020.0,297728,62846,4482,230400
49,3105280.0,479853,218262,31191,230400
50,2007389.0,330989,106780,224209,0
51,1071118.0,238947,56144,182803,0
52,5474384.0,509492,304389,205103,0
53,590102.0,175281,35516,139765,0
54,8162994.0,909639,507829,171410,230400
55,3.2651786E7,4004090,2138550,483140,1382400
56,3838185.0,347804,229907,117897,0
57,2690958.0,244786,161934,82852,0
58,7426879.0,755445,439827,85218,230400
59,7422038.0,823281,507856,85025,230400
60,1895603.0,128603,111945,16658,0
61,397257.0,44854,31137,13717,0
62,1554457.0,147184,119351,27833,0
63,1710569.0,142521,126317,16204,0
64,3219198.0,214440,181322,33118,0
65,7850094.0,771201,500590,40211,230400
66,3443215.0,422857,186407,6050,230400
67,4428104.0,518098,255240,32458,230400
68,1004470.0,72997,71058,1939,0
69,3035289.0,428632,188805,9427,230400
70,496900.0,19700,19700,0,0
71,7501943.0,1023374,509100,53474,460800
72,1013964.0,287647,52079,5168,230400
73,5443473.0,907716,407749,39167,460800
74,1.5327478E7,1755092,918161,376131,460800
75,1628582.0,316151,87124,229027,0
76,1642616.0,280066,106912,173154,0
77,6387724.0,523304,351951,171353,0
78,1231393.0,263630,103473,160157,0
79,928766.0,188074,50965,137109,0
80,1241950.0,172752,70792,101960,0
81,6327628.0,763208,387913,144895,230400
82,491712.0,152864,56186,96678,0
83,1.1415403E7,974697,630783,113514,230400
84,5162033.0,370516,310053,60463,0
85,2907532.0,259180,229696,29484,0
86,3505440.0,295073,269533,25540,0
87,1239001.0,97614,82378,15236,0
88,5409328.0,613446,341225,41821,230400
89,1964567.0,152766,134325,18441,0
90,2554764.0,186797,172654,14143,0
91,2817653.0,221537,186358,35179,0
92,2.717896E7,3223859,1751713,320146,1152000
93,2478466.0,160592,152988,7604,0
94,1108340.0,91088,77769,13319,0
95,2834833.0,169081,157940,11141,0
96,3469597.0,483872,244909,8563,230400
97,1117264.0,64938,63818,1120,0
98,1600497.0,89032,85630,3402,0
99,2385174.0,128708,126647,2061,0
100,2096818.0,146117,141674,4443,0
101,2620012.0,388445,148979,9066,230400
102,5494802.0,550463,298385,21678,230400
103,5245706.0,610218,351127,28691,230400
104,9717402.0,1239172,641789,136583,460800
105,1615639.0,350543,100963,19180,230400
106,710551.0,288458,48838,9220,230400
107,2704698.0,386370,134658,21312,230400
108,5956928.0,576233,333543,242690,0
109,1527652.0,287105,97309,189796,0
110,8091141.0,911915,438481,243034,230400
111,1512233.0,272340,111745,160595,0
112,8571257.0,961717,531657,199660,230400
113,467920.0,198025,68960,129065,0
114,2127876.0,214694,102963,111731,0
115,5549818.0,814993,418390,166203,230400
116,6948170.0,843736,444378,168958,230400
117,1564379.0,198807,98189,100618,0
118,2912463.0,248195,162308,85887,0
119,1.1830126E7,1412182,729031,222351,460800
120,4588968.0,330933,277363,53570,0
121,1070173.0,110285,88102,22183,0
122,2234271.0,139015,123348,15667,0
123,7753404.0,738183,433963,304220,0
124,5117087.0,634804,356427,47977,230400
125,1989720.0,154537,138161,16376,0
126,5273023.0,600536,322974,47162,230400
127,7461473.0,1095149,507809,356940,230400
128,3623188.0,472808,218859,23549,230400
129,950342.0,67255,57186,10069,0
130,1856300.0,159257,147539,11718,0
131,6219047.0,724234,381599,112235,230400
132,3275879.0,512914,242073,40441,230400
133,1104364.0,75116,68835,6281,0
134,2718037.0,180915,164333,16582,0
135,8332346.0,1028621,463557,104264,460800
136,1885975.0,97543,90242,7301,0
137,4067634.0,477308,204818,42090,230400
138,4569837.0,519708,238828,50480,230400
139,4460694.0,565710,266406,68904,230400
140,8622162.0,1049234,466133,122301,460800
141,1.9816652E7,2360284,1153280,285404,921600
142,2.1571246E7,2707774,1276638,279136,1152000
143,9970646.0,1190017,568983,160234,460800
