instanceId,costs,duration,effective,waiting,offTime
0,2248758.0,126551,103130,23421,0
1,4745655.0,248235,206309,41926,0
2,2512081.0,210663,150944,59719,0
3,2644445.0,199406,162454,36952,0
4,1616750.0,260870,216031,44839,0
5,3521342.0,561020,199406,361614,0
6,2582088.0,244720,192504,52216,0
7,2733753.0,232090,104028,128062,0
8,990539.0,198918,56880,142038,0
9,4806393.0,521963,200462,91101,230400
10,1246360.0,462502,98282,364220,0
11,2989933.0,516773,204732,81641,230400
12,3198949.0,461330,158964,71966,230400
13,2843204.0,568741,213116,125225,230400
14,2118137.0,534257,200240,103617,230400
15,2164911.0,546237,105201,441036,0
16,1374659.0,473377,78221,395156,0
17,1419172.0,496493,105781,160312,230400
18,3544657.0,532971,184000,348971,0
19,1492192.0,479123,129966,118757,230400
20,2066839.0,450078,79961,139717,230400
21,1121113.0,560571,82127,478444,0
22,2270929.0,940920,96365,844555,0
23,1751784.0,934044,167644,536000,230400
24,2626655.0,527422,155654,371768,0
25,1618142.0,519914,169437,350477,0
26,1567458.0,905082,197738,476944,230400
27,3535310.0,1054625,173077,881548,0
28,2590781.0,894169,116809,777360,0
29,2720551.0,829748,197308,632440,0
30,4806819.0,805378,189835,615543,0
31,2120732.0,803842,87593,485849,230400
32,3004003.0,738369,125571,382398,230400
33,4635837.0,789410,229648,329362,230400
34,2379433.0,712233,194770,517463,0
35,2151654.0,1294839,128447,935992,230400
36,2462288.0,878391,178440,699951,0
37,1996027.0,1127639,185507,711732,230400
38,4282914.0,1159200,226491,702309,230400
39,1148301.0,1105596,203136,902460,0
40,1169321.0,1128947,121688,1007259,0
41,1590298.0,620714,70445,550269,0
42,1103841.0,1128437,68378,1060059,0
43,3128803.0,756481,139524,386557,230400
44,3289852.0,1053454,158768,894686,0
45,2287155.0,1079692,163963,915729,0
46,3355977.0,1055334,231936,823398,0
47,4050668.0,1863441,241792,1391249,230400
48,3144636.0,993611,125721,867890,0
49,3767767.0,1144310,190809,723101,230400
50,6588588.0,1536309,263584,1042325,230400
51,1724964.0,1141177,236902,673875,230400
52,2300459.0,1504545,95541,1178604,230400
53,2513203.0,999223,111021,657802,230400
54,2531681.0,1092862,150351,712111,230400
55,1565829.0,1724615,160395,1564220,0
56,3067901.0,1447222,216125,1231097,0
57,3435449.0,1434742,182867,1251875,0
58,3186981.0,1436978,238336,1198642,0
59,2012815.0,1048520,160162,888358,0
60,1027201.0,1043769,80128,963641,0
61,2940940.0,1480428,201400,818228,460800
62,2877829.0,2044122,205460,1608262,230400
63,886359.0,1237399,43725,1193674,0
64,2099329.0,1908810,100206,1808604,0
65,1893976.0,1578735,136595,1442140,0
66,3656667.0,826409,158807,667602,0
67,1092440.0,1199262,187427,1011835,0
68,4113852.0,1460854,187028,1043426,230400
69,5427192.0,1769020,230215,1538805,0
70,1511634.0,1250650,125538,894712,230400
71,1468398.0,1679672,126368,1553304,0
72,2919059.0,1769863,222659,1547204,0
73,3068680.0,1219075,180455,1038620,0
74,3143954.0,1435911,222926,982585,230400
75,888652.0,1329063,47403,1281660,0
76,2101661.0,1328450,83746,1244704,0
77,1616260.0,2301010,131591,2169419,0
78,1775246.0,1698099,110948,1587151,0
79,3232749.0,1579503,247217,1332286,0
80,4681030.0,1575764,237300,1338464,0
81,1756606.0,1640438,86985,1323053,230400
82,2315240.0,2351895,253921,1637174,460800
83,1296768.0,1680161,107963,1572198,0
84,2653897.0,2343604,137293,1975911,230400
85,4165438.0,1659570,184728,1014042,460800
86,1980212.0,3537166,88383,3448783,0
87,1705633.0,1698071,84617,1613454,0
88,880245.0,1481856,80876,1400980,0
89,2476561.0,1569677,156779,1412898,0
90,3777430.0,1639314,230937,1177977,230400
91,1139313.0,1627469,118420,1509049,0
92,3320468.0,1969807,222252,1747555,0
93,1754725.0,1549521,117055,971666,460800
94,2480314.0,2089467,118895,1970572,0
95,2410276.0,1884811,96186,1788625,0
96,2386267.0,1493748,151025,1112323,230400
97,3379739.0,2148840,201834,1716606,230400
98,2567778.0,1822561,159508,1663053,0
99,1825429.0,1356896,89773,1267123,0
100,1627342.0,1426326,95101,1331225,0
101,3057248.0,1411066,139324,1271742,0
102,3703144.0,2319143,227019,1861724,230400
103,3874483.0,3043510,165774,2877736,0
104,777726.0,1338014,55588,1282426,0
105,2613468.0,1720225,230316,1489909,0
106,2541418.0,1708745,129566,1579179,0
107,1685946.0,2219877,72446,2147431,0
108,1628109.0,1680522,139976,1540546,0
109,4622619.0,1877720,188704,1689016,0
110,1985995.0,1871505,159062,1482043,230400
111,5218989.0,2187698,218316,1738982,230400
112,1244043.0,2411857,66233,2345624,0
113,1528450.0,1599415,81150,1287865,230400
114,1612266.0,2115838,139325,1976513,0
115,684171.0,2077776,57470,2020306,0
116,2264519.0,2099573,141328,1958245,0
117,1872771.0,2857672,119580,2507692,230400
118,2922749.0,2190755,201900,1988855,0
119,5285695.0,2184940,233908,1951032,0
120,3532788.0,2634481,142344,2492137,0
121,2988884.0,2046158,181952,1864206,0
122,2630132.0,2656152,184459,2471693,0
123,1055217.0,1911147,64944,1846203,0
124,3984241.0,2070589,193306,1877283,0
125,1131924.0,1884629,119616,1765013,0
126,1326517.0,2029135,190249,1838886,0
127,2509050.0,1895805,104127,1791678,0
128,2477248.0,2049050,156072,1432178,460800
129,1770953.0,4805064,185602,4389062,230400
130,2180582.0,1829229,121250,1707979,0
131,2107139.0,2358249,159175,1968674,230400
132,1390147.0,2890057,94031,2796026,0
133,3112752.0,4150965,202867,3948098,0
134,4465433.0,4090741,258921,3831820,0
135,3188633.0,4086001,195762,3890239,0
136,1399940.0,1810978,133176,1677802,0
137,1687658.0,1795707,105006,1460301,230400
138,2384981.0,1873127,116077,1526650,230400
139,3551305.0,2310492,187135,2123357,0
140,1240812.0,1763690,78565,1454725,230400
141,1073952.0,1731632,82937,1648695,0
142,3016730.0,3987806,150360,3837446,0
143,1445685.0,1777094,82479,1694615,0
144,2904408.0,2082966,115623,1967343,0
145,2026922.0,2074259,161599,1912660,0
146,2383868.0,2272502,160527,2111975,0
147,5046182.0,2295989,207207,1627982,460800
148,1138495.0,1715458,65057,1420001,230400
149,2830492.0,3190546,205008,2755138,230400
150,2242183.0,2220873,187179,2033694,0
151,2019234.0,2001667,111409,1659858,230400
152,1059434.0,4066953,109276,3957677,0
153,3260922.0,2182893,160545,1561548,460800
154,1845306.0,2130311,113626,1786285,230400
155,1808739.0,2173393,225212,1717781,230400
156,2743852.0,3075482,128947,2946535,0
157,2025246.0,2619244,147617,2471627,0
158,1558080.0,1880737,137075,1743662,0
159,3466634.0,2600786,169957,2430829,0
160,872654.0,3022808,87670,2935138,0
161,948930.0,3692768,82459,3610309,0
162,790243.0,1865583,77980,1787603,0
163,2600036.0,2524665,240577,2284088,0
164,2864803.0,3629863,205761,3424102,0
165,1072758.0,2494990,88784,2406206,0
166,1083065.0,1825311,94945,1730366,0
167,2502320.0,2292569,232041,1830128,230400
168,2916861.0,2392224,143503,2248721,0
169,1593308.0,3516883,89625,3427258,0
170,2479846.0,3490353,179385,3310968,0
171,2292738.0,2578184,165633,2182151,230400
172,4482600.0,2370004,190576,2179428,0
173,1883577.0,2566996,99829,2467167,0
174,840412.0,2561425,73169,2488256,0
175,1672442.0,2340047,125077,2214970,0
176,4953572.0,2316450,201187,2115263,0
177,2477394.0,3425693,227390,2967903,230400
178,1912378.0,2295740,132679,2163061,0
179,2554826.0,3659362,130253,3529109,0
180,1933024.0,2283990,128951,2155039,0
181,1375916.0,2275230,108060,2167170,0
182,2410327.0,3343274,184525,3158749,0
183,4120477.0,2398074,238659,1929015,230400
184,1682287.0,3285694,107252,3178442,0
185,2583302.0,2344038,109123,2004515,230400
186,2424861.0,3238007,100838,2906769,230400
187,3062387.0,2324263,208061,1655402,460800
188,2446027.0,2207879,235464,1742015,230400
189,3222722.0,3125548,226300,2668848,230400
190,4348674.0,2431539,209706,1991433,230400
191,1142600.0,3106667,114201,2762066,230400
192,3585620.0,2426852,219541,2207311,0
193,1627130.0,3094758,66747,3028011,0
194,2154297.0,3352063,103324,3248739,0
195,1943506.0,3046464,108579,2937885,0
196,2888933.0,3044009,226134,2817875,0
197,2897616.0,2347368,137993,2209375,0
198,1973540.0,3015968,205477,2810491,0
199,1439962.0,2987438,58754,2928684,0
200,4133979.0,3237910,216085,2791425,230400
201,429305.0,2929261,37105,2892156,0
202,3681217.0,2919469,220129,2468940,230400
203,5943929.0,3454078,238045,2985633,230400
204,1739077.0,3144302,74575,3069727,0
205,6190517.0,2887801,259018,2398383,230400
206,1840734.0,3128943,134957,2993986,0
207,1890238.0,3116169,145836,2970333,0
208,3883077.0,2830490,182787,2647703,0
209,1265285.0,3060545,95091,2735054,230400
210,1727802.0,3017487,129599,2657488,230400
211,5181894.0,2951869,247965,2703904,0
212,3667102.0,2981645,257070,2724575,0
213,884373.0,2695281,69067,2626214,0
214,3147996.0,2676999,199900,2016299,460800
215,2078055.0,2662209,103260,2558949,0
216,3274308.0,2646533,164898,2020835,460800
217,1422066.0,2639472,122577,2286495,230400
218,838269.0,2862544,68829,2793715,0
219,4005651.0,2847161,165553,2220808,460800
220,2202603.0,2595639,115355,2480284,0
221,2204485.0,2597650,191274,1945576,460800
222,2679367.0,2770916,191839,2579077,0
223,972204.0,2764724,49247,2715477,0
224,1650077.0,2739297,110403,2628894,0
