caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2632.698, 319.966, 104.424, 1401.476, 691.741, 19181.601, 1364.121, 0.0, 25011.543, 640.31, 735.989, 158493.869, 60.0, 60.0, 0.0, 122.717, 0.0, 423.51]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6409.703, 13871.915, 0.0, 0.0, 0.0]",11735.775833333333,1126.7565555555557,231525.58299999998,2017-08-14 08:00:00
1,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1050.239, 155.954, 164.95, 565.481, 1393.885, 18491.894, 1039.36, 0.0, 18047.213, 583.493, 1020.51, 46354.987, 60.0, 60.0, 0.0, 352.57, 0.0, 717.738]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5003.237444444445,0.0,90058.274,2017-08-14 09:11:53.107000
2,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2853.374, 160.0, 135.843, 1643.342, 445.774, 1502.128, 1924.617, 2541.857, 1664.336, 0.0, 14786.328, 769.236, 1852.024, 64222.479, 60.0, 60.0, 0.0, 300.222, 0.0, 522.692]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4772.2126,0.0,95444.252,2017-08-14 11:48:36.161000
3,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2096.461, 81.292, 82.958, 1845.402, 740.864, 1325.612, 1107.046, 9071.213, 1140.219, 0.0, 24053.754, 539.204, 764.346, 174816.25, 60.0, 60.0, 0.0, 376.121, 0.0, 897.086]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44540.882, 16188.742, 0.0, 0.0, 0.0]",10952.8914,3036.4811999999997,279787.452,2017-08-15 00:01:02.382000
4,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2552.929, 130.981, 155.801, 1523.504, 1240.609, 18133.882, 1411.855, 0.0, 15766.475, 662.673, 397.489, 45134.145, 60.0, 60.0, 0.0, 320.232, 0.0, 617.451]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22569.213, 0.0, 0.0, 0.0, 0.0]",4898.223666666668,1253.8451666666667,110737.23900000002,2017-08-15 04:47:37.595000
5,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2234.999, 157.701, 89.823, 1249.675, 914.479, 9697.167, 381.543, 0.0, 39069.812, 752.829, 2080.663, 65425.793, 60.0, 60.0, 0.0, 316.394, 0.0, 846.295]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28102.659, 0.0, 0.0, 0.0, 19721.765, 6164.677, 0.0, 0.0, 0.0]",6852.065166666666,2999.3945,177326.27399999998,2017-08-15 12:07:15.765000
6,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3211.22, 69.409, 76.672, 1102.232, 1360.861, 8185.49, 1178.42, 0.0, 52092.585, 608.893, 1452.946, 40997.108, 60.0, 60.0, 0.0, 139.609, 0.0, 321.602]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1628.026, 3105.495, 0.0, 853.834, 0.0, 21721.204, 0.0, 0.0, 0.0, 0.0]",6162.058166666667,1517.1421666666668,138225.606,2017-08-15 15:57:36.165000
7,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1770.324, 121.902, 108.685, 1021.89, 587.177, 1487.7, 1900.516, 9663.31, 446.154, 0.0, 26106.862, 658.44, 1244.806, 140163.414, 60.0, 60.0, 0.0, 225.302, 0.0, 727.633]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2388.311, 0.0, 0.0, 19318.776, 2608.98, 872.871, 20595.49, 0.0, 42665.925, 11300.569, 0.0, 0.0, 0.0]",9317.705750000001,4987.5461000000005,286105.037,2017-08-15 17:14:35.544000
8,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1721.704, 349.719, 83.729, 1628.213, 1252.142, 14182.886, 1537.577, 0.0, 18239.722, 753.618, 1670.867, 122815.603, 60.0, 60.0, 0.0, 390.059, 0.0, 577.395]","[0.0, 0.0, 0.0, 1595.418, 1583.699, 7587.567, 0.0, 0.0, 10448.079, 3179.334, 0.0, 390.972, 0.0, 77365.624, 0.0, 0.0, 0.0, 0.0]",9184.62411111111,5675.038499999999,267473.92699999997,2017-08-15 18:08:43.168000
9,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1650.12, 448.553, 81.038, 1583.699, 730.703, 11985.656, 1508.101, 0.0, 31689.784, 571.155, 351.777, 87837.681, 60.0, 60.0, 0.0, 362.012, 0.0, 389.056]","[0.0, 0.0, 0.0, 2512.185, 1252.142, 21039.75, 0.0, 0.0, 18255.149, 31069.079, 0.0, 0.0, 0.0, 55752.619, 662.189, 0.0, 0.0, 0.0]",7739.407500000001,7252.395166666667,269852.44800000003,2017-08-15 18:20:10.055000
