instanceId,costs,duration,effective,waiting,offTime
0,1951836.0,105220,101620,3600,0
1,3894490.0,208572,206954,1618,0
2,1842283.0,148194,148194,0,0
3,5440111.0,224134,224134,0,0
4,2228259.0,152269,152269,0,0
5,1586519.0,176558,108726,67832,0
6,2535916.0,237718,170575,67143,0
7,2384514.0,216218,216218,0,0
8,952475.0,116227,54435,61792,0
9,3314604.0,443699,199623,13676,230400
10,2224692.0,128598,95361,33237,0
11,2204817.0,444004,201664,11940,230400
12,5307428.0,439071,208671,0,230400
13,2577607.0,451411,211809,9202,230400
14,1973990.0,389050,151064,7586,230400
15,2031266.0,421296,104690,316606,0
16,1172024.0,386345,77703,308642,0
17,2496440.0,455982,187480,268502,0
18,1156707.0,384544,98547,285997,0
19,3244477.0,396012,129002,36610,230400
20,1521724.0,350209,78094,41715,230400
21,4778332.0,840195,198199,411596,230400
22,1845839.0,533219,230995,302224,0
23,3299378.0,453960,195876,258084,0
24,1386323.0,462145,104191,357954,0
25,1401457.0,451487,87965,363522,0
26,2109504.0,512678,88549,424129,0
27,2559148.0,803529,181326,391803,230400
28,3530786.0,479201,182903,296298,0
29,1844619.0,330394,169558,160836,0
30,3172435.0,310463,155407,155056,0
31,958369.0,221320,81537,139783,0
32,4595810.0,300946,196715,104231,0
33,2087078.0,272940,188590,84350,0
34,1627798.0,622492,119442,272650,230400
35,1642818.0,718580,221587,266593,230400
36,2365373.0,652068,152692,499376,0
37,1546002.0,523746,71295,222051,230400
38,3675397.0,642131,207202,434929,0
39,3111026.0,580446,127168,453278,0
40,3241708.0,726998,248720,478278,0
41,3355829.0,678109,214988,463121,0
42,2910894.0,628093,151723,476370,0
43,1923669.0,662250,127549,534701,0
44,2807338.0,692523,155382,537141,0
45,2503689.0,647787,116877,530910,0
46,1839807.0,677686,115003,562683,0
47,1058272.0,621814,68572,553242,0
48,2395150.0,632262,109962,522300,0
49,2139435.0,961387,242843,488144,230400
50,3270267.0,926463,188779,276884,460800
51,2695579.0,638110,146545,261165,230400
52,3926987.0,916241,163943,291498,460800
53,1544064.0,880941,105695,544846,230400
54,2068845.0,878766,144041,504325,230400
55,3638310.0,951105,175781,775324,0
56,1768903.0,961315,78263,883052,0
57,2794727.0,989281,235361,753920,0
58,5058819.0,1016138,218758,797380,0
59,2846238.0,1071346,170109,901237,0
60,4265575.0,1134905,187113,947792,0
61,3027954.0,864398,218635,645763,0
62,1617341.0,827212,203915,623297,0
63,2781185.0,921591,218826,702765,0
64,1941453.0,754187,77763,676424,0
65,4273068.0,920243,232212,688031,0
66,1705254.0,877501,129407,748094,0
67,1408806.0,896183,73240,822943,0
68,2678195.0,1222540,206542,785598,230400
69,1229476.0,920618,140195,780423,0
70,1752279.0,862500,83342,779158,0
71,2018350.0,1136858,124753,781705,230400
72,5740839.0,1183034,250322,702312,230400
73,2732319.0,1200159,220273,749486,230400
74,3314714.0,1186346,255420,700526,230400
75,2654033.0,1241308,208317,1032991,0
76,2648286.0,1173723,130697,1043026,0
77,2367184.0,1198095,111239,1086856,0
78,1582462.0,1171007,87012,1083995,0
79,1711051.0,1158054,108042,1050012,0
80,1695033.0,1155049,80657,1074392,0
81,1239537.0,1216958,169723,1047235,0
82,2273743.0,1133144,162526,740218,230400
83,4659460.0,1180427,203723,746304,230400
84,4577480.0,1203108,228793,743915,230400
85,1584124.0,1099977,104949,764628,230400
86,1073716.0,1189499,57019,1132480,0
87,2834705.0,1552941,221512,1101029,230400
88,1837301.0,1112437,115302,997135,0
89,1712007.0,1404418,150700,1023318,230400
90,3421834.0,1397267,145447,1021420,230400
91,955151.0,1086167,76624,1009543,0
92,2365770.0,1366680,143963,992317,230400
93,1604215.0,998150,120891,877259,0
94,1932845.0,1228625,92495,905730,230400
95,995217.0,925867,85081,840786,0
96,2081171.0,1271370,128353,1143017,0
97,1122245.0,1271076,92224,1178852,0
98,5031323.0,1352536,219749,1132787,0
99,3104618.0,1306996,156150,1150846,0
100,2229242.0,1293488,141203,1152285,0
101,1634948.0,1356492,187277,1169215,0
102,2415274.0,1354835,144805,1210030,0
103,1391818.0,1232895,73542,1159353,0
104,3037415.0,1300345,117275,1183070,0
105,2840850.0,1375412,218871,1156541,0
106,2551329.0,1328236,187206,1141030,0
107,1665055.0,1628858,224886,1173572,230400
108,4780766.0,1375180,187759,1187421,0
109,4409973.0,1631676,231913,1169363,230400
110,1562819.0,1627838,123775,1273663,230400
111,2153433.0,1612742,83078,1299264,230400
112,1600719.0,1568029,121654,1215975,230400
113,1604342.0,1620492,139324,1481168,0
114,1266582.0,1550869,57555,1493314,0
115,693443.0,1517983,54098,1463885,0
116,2588231.0,1626764,204365,1422399,0
117,2846562.0,1507582,186971,1320611,0
118,2288365.0,1604445,135472,1468973,0
119,2116980.0,1554701,189158,1365543,0
120,2405641.0,1622380,96211,1526169,0
121,1962237.0,1595680,120361,1475319,0
122,5396651.0,1566255,229147,1337108,0
123,2205965.0,1396609,101567,1295042,0
124,3259878.0,1468096,188534,1279562,0
125,1823475.0,1397189,133842,1263347,0
126,2275587.0,1506860,146078,1360782,0
127,1478852.0,1530764,89385,1441379,0
128,1060850.0,1521665,112324,1409341,0
129,3169433.0,1787657,168297,1388960,230400
130,1709932.0,1539807,130291,1409516,0
131,933194.0,1403406,49585,1353821,0
132,1737883.0,1389682,72095,1317587,0
133,1039641.0,1372771,60260,1312511,0
134,1441381.0,1614942,117978,1266564,230400
135,1911072.0,1612411,147054,1234957,230400
136,3856992.0,1629394,159985,1239009,230400
137,3153338.0,1668721,169955,1498766,0
138,2073685.0,1639137,143362,1495775,0
139,2418378.0,1676018,188982,1256636,230400
140,989915.0,1592766,77501,1515265,0
141,2075736.0,1605561,116149,1259012,230400
142,4721982.0,1690588,200041,1260147,230400
143,1169116.0,1622230,129061,1262769,230400
144,1712935.0,2216967,220396,1996571,0
145,4696926.0,1788118,192925,1595193,0
146,3150428.0,2097330,166809,1700121,230400
147,2822067.0,1666738,156703,1510035,0
148,3012374.0,1605560,150210,1455350,0
149,1817680.0,1680961,96308,1584653,0
150,1884851.0,1708853,97755,1611098,0
151,2228041.0,1537118,117774,1419344,0
152,2316683.0,1603263,222808,1380455,0
153,1651915.0,1918278,171715,1516163,230400
154,1665053.0,1595576,203513,1392063,0
155,3021952.0,1922540,176799,1515341,230400
