caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:17:30.664,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:17:30.664,2017-08-14 08:20:54.769,Role 2
0,Create Request for Quotation,2017-08-14 08:20:54.769,2017-08-14 08:22:20.561,Role 2
0,Analyze Request for Quotation,2017-08-14 08:22:20.561,2017-08-14 08:56:20.651,Role 3
0,Amend Request for Quotation,2017-08-14 08:56:20.651,2017-08-14 09:10:12.963,Role 1
0,Analyze Request for Quotation,2017-08-14 09:10:12.963,2017-08-14 09:37:22.877,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 09:37:22.877,2017-08-14 09:55:15.483,Role 3
0,Create Quotation comparison Map,2017-08-14 09:55:15.483,2017-08-14 14:25:33.161,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 14:25:33.161,2017-08-14 14:32:45.464,Role 1
0,Choose best option,2017-08-14 14:32:45.464,2017-08-14 14:32:45.464,Role 1
1,Create Purchase Requisition,2017-08-14 16:12:04.157,2017-08-14 16:44:32.791,Role 1
1,Analyze Purchase Requisition,2017-08-14 16:44:32.791,2017-08-14 16:51:47.627,Role 2
1,Create Request for Quotation,2017-08-14 16:51:47.627,2017-08-14 16:53:39.024,Role 2
1,Analyze Request for Quotation,2017-08-14 16:53:39.024,2017-08-14 17:19:22.944,Role 3
1,Amend Request for Quotation,2017-08-14 17:19:22.944,2017-08-14 17:35:25.66,Role 1
1,Analyze Request for Quotation,2017-08-14 17:35:25.66,2017-08-14 17:59:09.183,Role 3
2,Create Purchase Requisition,2017-08-14 17:14:34.414,2017-08-14 18:02:44.197,Role 1
2,Analyze Purchase Requisition,2017-08-14 18:02:44.197,2017-08-14 18:06:44.717,Role 2
2,Create Request for Quotation,2017-08-14 18:06:44.717,2017-08-14 18:09:39.649,Role 2
1,Send Request for Quotation to Supplier,2017-08-14 17:59:09.183,2017-08-14 18:14:50.098,Role 3
2,Analyze Request for Quotation,2017-08-14 18:09:39.649,2017-08-14 18:34:20.45,Role 3
2,Amend Request for Quotation,2017-08-14 18:34:20.45,2017-08-14 18:46:38.206,Role 1
0,Settle Conditions With Supplier,2017-08-14 14:32:45.464,2017-08-14 19:00:59.265,Role 3
2,Analyze Request for Quotation,2017-08-14 18:46:38.206,2017-08-14 19:04:59.264,Role 3
0,Create Purchase Order,2017-08-14 19:00:59.265,2017-08-14 19:13:12.76,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 19:04:59.264,2017-08-14 19:25:34.805,Role 3
0,Confirm Purchase Order,2017-08-14 19:13:12.76,2017-08-14 19:29:01.15,Role 11
1,Create Quotation comparison Map,2017-08-14 18:14:50.098,2017-08-14 21:19:31.344,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 21:19:31.344,2017-08-14 21:35:34.215,Role 1
1,Choose best option,2017-08-14 21:35:34.215,2017-08-14 21:35:34.215,Role 1
