caseid,task,start_timestamp,end_timestamp,resource
1,Create Purchase Requisition,2017-08-14 08:03:53.241,2017-08-14 08:14:39.501,Role 1
1,Analyze Purchase Requisition,2017-08-14 08:14:39.501,2017-08-14 08:21:48.603,Role 2
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:23:05.46,Role 1
1,Create Request for Quotation,2017-08-14 08:21:48.603,2017-08-14 08:24:31.648,Role 2
0,Analyze Purchase Requisition,2017-08-14 08:23:05.46,2017-08-14 08:26:26.573,Role 2
0,Create Request for Quotation,2017-08-14 08:26:26.573,2017-08-14 08:28:26.65,Role 2
1,Analyze Request for Quotation,2017-08-14 08:24:31.648,2017-08-14 08:53:20.673,Role 3
0,Analyze Request for Quotation,2017-08-14 08:28:26.65,2017-08-14 08:54:48.061,Role 3
0,Amend Request for Quotation,2017-08-14 08:54:48.061,2017-08-14 09:08:20.077,Role 1
1,Send Request for Quotation to Supplier,2017-08-14 08:53:20.673,2017-08-14 09:19:31.262,Role 3
0,Analyze Request for Quotation,2017-08-14 09:08:20.077,2017-08-14 09:31:33.905,Role 3
0,Amend Request for Quotation,2017-08-14 09:31:33.905,2017-08-14 09:38:45.74,Role 1
0,Analyze Request for Quotation,2017-08-14 09:38:45.74,2017-08-14 10:07:45.12,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 10:07:45.12,2017-08-14 10:42:26.38,Role 3
2,Create Purchase Requisition,2017-08-14 10:35:56.264,2017-08-14 10:46:39.126,Role 1
2,Analyze Purchase Requisition,2017-08-14 10:46:39.126,2017-08-14 10:49:53.348,Role 2
2,Create Request for Quotation,2017-08-14 10:49:53.348,2017-08-14 10:52:16.488,Role 2
1,Create Quotation comparison Map,2017-08-14 09:19:31.262,2017-08-14 10:59:11.351,Role 3
2,Analyze Request for Quotation,2017-08-14 10:52:16.488,2017-08-14 11:04:09.141,Role 3
2,Amend Request for Quotation,2017-08-14 11:04:09.141,2017-08-14 11:14:16.314,Role 1
1,Analyze Quotation Comparison Map,2017-08-14 10:59:11.351,2017-08-14 11:18:10.765,Role 1
1,Choose best option,2017-08-14 11:18:10.765,2017-08-14 11:18:10.765,Role 1
2,Analyze Request for Quotation,2017-08-14 11:14:16.314,2017-08-14 11:27:36.759,Role 3
2,Amend Request for Quotation,2017-08-14 11:27:36.759,2017-08-14 11:36:25.685,Role 1
3,Create Purchase Requisition,2017-08-14 11:09:31.163,2017-08-14 12:02:35.866,Role 1
2,Analyze Request for Quotation,2017-08-14 11:36:25.685,2017-08-14 12:14:05.097,Role 3
3,Analyze Purchase Requisition,2017-08-14 12:02:35.866,2017-08-14 12:18:39.713,Role 2
3,Create Request for Quotation,2017-08-14 12:18:39.713,2017-08-14 12:19:36.712,Role 2
2,Amend Request for Quotation,2017-08-14 12:14:05.097,2017-08-14 12:22:58.608,Role 1
3,Analyze Request for Quotation,2017-08-14 12:19:36.712,2017-08-14 12:41:41.671,Role 3
4,Create Purchase Requisition,2017-08-14 12:14:12.901,2017-08-14 13:05:57.783,Role 1
2,Analyze Request for Quotation,2017-08-14 12:41:41.671,2017-08-14 13:10:37.973,Role 3
4,Analyze Purchase Requisition,2017-08-14 13:05:57.783,2017-08-14 13:18:11.144,Role 2
4,Create Request for Quotation,2017-08-14 13:18:11.144,2017-08-14 13:20:43.435,Role 2
2,Amend Request for Quotation,2017-08-14 13:10:37.973,2017-08-14 13:23:01.126,Role 1
3,Send Request for Quotation to Supplier,2017-08-14 13:10:37.973,2017-08-14 13:28:30.05,Role 3
4,Analyze Request for Quotation,2017-08-14 13:28:30.05,2017-08-14 13:55:41.482,Role 3
4,Amend Request for Quotation,2017-08-14 13:55:41.482,2017-08-14 14:07:37.098,Role 1
2,Analyze Request for Quotation,2017-08-14 13:55:41.482,2017-08-14 14:08:16.053,Role 3
2,Amend Request for Quotation,2017-08-14 14:08:16.053,2017-08-14 14:23:18.767,Role 1
5,Create Purchase Requisition,2017-08-14 13:40:49.14,2017-08-14 14:24:41.029,Role 1
5,Analyze Purchase Requisition,2017-08-14 14:24:41.029,2017-08-14 14:30:28.954,Role 2
5,Create Request for Quotation,2017-08-14 14:30:28.954,2017-08-14 14:34:34.723,Role 2
3,Create Quotation comparison Map,2017-08-14 14:08:16.053,2017-08-14 15:22:02.411,Role 3
0,Create Quotation comparison Map,2017-08-14 10:42:26.38,2017-08-14 15:29:01.453,Role 3
3,Analyze Quotation Comparison Map,2017-08-14 15:22:02.411,2017-08-14 15:42:58.035,Role 1
3,Choose best option,2017-08-14 15:42:58.035,2017-08-14 15:42:58.035,Role 1
2,Analyze Request for Quotation,2017-08-14 15:29:01.453,2017-08-14 15:44:07.346,Role 3
4,Analyze Request for Quotation,2017-08-14 15:22:02.411,2017-08-14 15:44:24.746,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 15:29:01.453,2017-08-14 15:48:39.431,Role 1
0,Choose best option,2017-08-14 15:48:39.431,2017-08-14 15:48:39.431,Role 1
