caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1385.46, 201.113, 120.077, 1581.411, 812.016, 1393.828, 431.835, 1739.38, 2081.26, 17195.073, 1177.978, 0.0, 22767.939, 717.406, 1973.921, 169927.217, 60.0, 60.0, 0.0, 197.642, 0.0, 443.206]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1275.241, 3077.596, 0.0, 0.0, 0.0, 1836.294, 8302.984, 0.0, 0.0, 0.0]",10193.943727272728,658.7325,238758.877,2017-08-14 08:00:00
1,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[646.26, 429.102, 163.045, 1729.025, 1570.589, 5980.089, 1139.414, 0.0, 16286.047, 691.038, 716.226, 84099.867, 60.0, 60.0, 0.0, 124.152, 0.0, 397.328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1832.321, 0.0, 0.0, 0.0, 17392.368, 0.0, 0.0, 0.0, 0.0]",6338.454555555555,1068.0382777777777,133316.87099999998,2017-08-14 08:03:53.241000
2,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[642.862, 194.222, 143.14, 712.653, 607.173, 800.445, 528.926, 2259.412, 533.511, 1736.302, 743.153, 754.571, 902.714, 905.893, 1217.86, 21832.882, 401.791, 0.0, 47206.057, 776.548, 1764.485, 125743.265, 60.0, 60.0, 0.0, 388.578, 0.0, 608.836]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1123.063, 0.0, 1960.356, 0.0, 3942.686, 329.466, 1305.499, 0.0, 0.0, 3022.769, 3375.731, 0.0, 0.0, 0.0, 10885.074, 66616.019, 0.0, 0.0, 0.0]",7554.47425,3305.7379642857145,304085.94200000004,2017-08-14 10:35:56.264000
3,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3184.703, 963.847, 56.999, 1324.959, 1072.077, 4426.358, 1255.624, 0.0, 36386.832, 543.376, 260.84, 162531.548, 60.0, 60.0, 0.0, 171.73, 1479.956, 0.0, 675.257]","[0.0, 0.0, 0.0, 0.0, 1736.302, 2386.003, 0.0, 0.0, 86.711, 2730.441, 0.0, 0.0, 0.0, 2228.568, 5451.678, 0.0, 0.0, 0.0, 0.0]",11287.058210526317,769.4580526315789,229073.80900000004,2017-08-14 11:09:31.163000
4,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3104.882, 733.361, 152.291, 1631.432, 715.616, 1342.335, 1232.585, 19477.025, 1323.677, 0.0, 50989.761, 499.733, 1440.311, 128994.859, 60.0, 60.0, 0.0, 244.051, 0.0, 837.18]","[0.0, 0.0, 0.0, 466.615, 0.0, 4465.313, 911.802, 22523.92, 0.0, 0.0, 10825.277, 2220.519, 41467.603, 2672.974, 0.0, 23885.278, 6367.975, 0.0, 0.0, 0.0]",10641.954950000001,5790.363800000001,328646.375,2017-08-14 12:14:12.901000
5,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2631.889, 347.925, 245.769, 929.202, 757.625, 1260.461, 1553.183, 3036.862, 1806.319, 0.0, 19460.089, 750.79, 286.177, 74109.31, 60.0, 60.0, 0.0, 273.861, 0.0, 829.741]","[0.0, 0.0, 0.0, 4172.623, 0.0, 22628.438, 10828.506, 1720.634, 0.0, 0.0, 0.0, 12361.706, 0.0, 0.0, 0.0, 15027.653, 40339.398, 0.0, 0.0, 0.0]",5419.96015,5353.9479,215478.161,2017-08-14 13:40:49.140000
6,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1906.834, 296.337, 78.37, 1817.135, 692.672, 1177.258, 440.238, 996.773, 557.446, 12042.556, 608.923, 0.0, 41139.967, 613.386, 1453.188, 171155.53, 60.0, 60.0, 0.0, 197.398, 0.0, 734.448]","[0.0, 0.0, 0.0, 18747.965, 0.0, 9871.882, 0.0, 3140.0, 0.0, 0.0, 0.0, 0.0, 7060.71, 2180.161, 0.0, 0.0, 0.0, 27348.81, 5913.768, 0.0, 0.0, 0.0]",10728.566318181816,3375.604363636364,310291.755,2017-08-14 16:59:53.566000
7,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[939.51, 558.765, 99.455, 1026.701, 988.999, 778.114, 952.15, 16264.753, 1038.64, 0.0, 24688.933, 491.877, 735.532, 135372.301, 60.0, 60.0, 0.0, 307.469, 1326.501, 0.0, 587.835]","[0.0, 0.0, 0.0, 13258.548, 0.0, 2136.579, 907.472, 6719.556, 0.0, 0.0, 1785.545, 5704.209, 16067.203, 46867.85, 0.0, 9573.414, 37235.31, 0.0, 0.0, 0.0, 0.0]",8870.358809523808,6678.84219047619,326533.22099999996,2017-08-15 08:31:47.392000
8,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2476.568, 158.86, 116.494, 1598.24, 907.472, 6719.556, 1232.637, 0.0, 24602.058, 673.634, 1937.442, 37967.792, 60.0, 60.0, 0.0, 175.524, 0.0, 284.996]","[0.0, 0.0, 0.0, 6740.332, 1554.662, 952.15, 0.0, 0.0, 15122.754, 427.745, 22044.89, 45144.35, 0.0, 46159.184, 2525.475, 0.0, 0.0, 0.0]",4387.292944444444,7815.085666666666,219642.815,2017-08-15 10:30:48.907000
9,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2531.687, 213.652, 61.399, 1570.768, 595.095, 596.492, 369.53, 1278.356, 384.858, 1401.273, 545.601, 91.393, 1905.063, 6286.53, 1811.417, 0.0, 31589.174, 500.299, 1460.343, 103635.446, 60.0, 60.0, 0.0, 187.443, 0.0, 472.881]","[0.0, 0.0, 0.0, 19414.701, 0.0, 1668.963, 0.0, 1387.996, 0.0, 1214.172, 0.0, 1670.07, 0.0, 3061.874, 0.0, 0.0, 1673.667, 2444.015, 39839.099, 1833.987, 0.0, 13241.048, 55476.918, 0.0, 0.0, 0.0]",6061.873076923076,5497.173461538462,300535.20999999996,2017-08-15 14:45:16.555000
