instanceId,costs,duration,effective,waiting,offTime
0,51239.0,7583,3983,3600,0
1,23261.0,3722,2251,1471,0
2,96925.0,6430,6430,0,0
3,62878.0,8185,8185,0,0
4,13287.0,1340,1340,0,0
5,79894.0,6145,6145,0,0
6,53868.0,4131,4131,0,0
7,8557.0,1409,1409,0,0
8,63821.0,6921,6921,0,0
9,220769.0,16329,16329,0,0
10,19858.0,1644,1644,0,0
11,45776.0,5454,5454,0,0
12,18203.0,2862,2862,0,0
13,4860.0,619,619,0,0
14,138255.0,11843,11843,0,0
15,22618.0,1783,1783,0,0
16,25605.0,3237,3237,0,0
17,92688.0,6718,6718,0,0
18,7238.0,1457,1457,0,0
19,11149.0,226450,1339,225111,0
20,25496.0,208771,2235,206536,0
21,51363.0,177137,4115,173022,0
22,91167.0,145860,5220,140640,0
23,23204.0,131985,1738,130247,0
24,28549.0,118766,2389,116377,0
25,167354.0,122733,14480,108253,0
26,140245.0,109946,8283,101663,0
27,359632.0,117224,22777,94447,0
28,52114.0,97063,5533,91530,0
29,63994.0,90964,4471,86493,0
30,17831.0,63120,1757,61363,0
31,91746.0,65185,9146,56039,0
32,5867.0,2649,2649,0,0
33,12345.0,1737,1737,0,0
34,12006.0,1903,1903,0,0
35,51366.0,4204,4204,0,0
36,45162.0,4442,4442,0,0
37,9483.0,2511,2511,0,0
38,25929.0,1988,1988,0,0
39,96125.0,7041,7041,0,0
40,18356.0,1245,1245,0,0
41,10714.0,1138,1138,0,0
42,14532.0,1846,1846,0,0
43,27756.0,3297,3297,0,0
44,42842.0,3004,3004,0,0
45,12016.0,1300,1300,0,0
46,72695.0,8660,8660,0,0
47,12526.0,1864,1864,0,0
48,4433.0,1123,1123,0,0
49,86671.0,230242,4963,225279,0
50,7626.0,225068,878,224190,0
51,4591.0,218866,1789,217077,0
52,56570.0,200843,3675,197168,0
53,100752.0,192262,7302,184960,0
54,121847.0,181654,8892,172762,0
55,28720.0,140918,3123,137795,0
56,27186.0,136775,1918,134857,0
57,19837.0,125463,1733,123730,0
58,25802.0,122237,1912,120325,0
59,102624.0,130921,10939,119982,0
60,130552.0,126670,8935,117735,0
61,47404.0,7921,6191,1730,0
62,9106.0,4252,4252,0,0
63,10436.0,911,911,0,0
64,134293.0,8919,8919,0,0
65,14238.0,1202,1202,0,0
66,7465.0,944,944,0,0
67,52600.0,2991,2991,0,0
68,179902.0,11479,11479,0,0
69,27870.0,3711,3711,0,0
70,1240.0,894,894,0,0
71,2710.0,275,275,0,0
72,82005.0,5398,5398,0,0
73,155787.0,11703,11703,0,0
74,36083.0,2366,2366,0,0
75,5544.0,1183,1183,0,0
76,1959.0,844,844,0,0
77,62632.0,4260,4260,0,0
78,82696.0,5922,5922,0,0
79,41984.0,2674,2674,0,0
80,6273.0,230966,1418,229548,0
81,20629.0,206461,4116,202345,0
82,75248.0,127326,6800,120526,0
83,106624.0,122611,6881,115730,0
84,19520.0,114970,1707,113263,0
85,118254.0,102764,7656,95108,0
86,19514.0,72409,1634,70775,0
87,8166.0,51514,1480,50034,0
88,42348.0,34435,3230,31205,0
89,23549.0,2316,2316,0,0
90,22554.0,4860,4860,0,0
91,99376.0,7401,7401,0,0
92,63539.0,5098,5098,0,0
93,133433.0,9246,9246,0,0
94,32076.0,2368,2368,0,0
95,154618.0,9709,9709,0,0
96,107192.0,7655,7655,0,0
97,190943.0,15388,15388,0,0
98,73900.0,4530,4530,0,0
99,28347.0,1970,1970,0,0
100,2351.0,713,713,0,0
101,27726.0,1719,1719,0,0
102,71239.0,4913,4913,0,0
103,167525.0,13517,13517,0,0
104,52428.0,5439,5439,0,0
105,17202.0,1570,1570,0,0
