caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:52:43.162,Role 16
0,Analyze Purchase Requisition,2017-08-14 08:52:43.162,2017-08-14 08:59:51.057,Role 2
0,Create Request for Quotation,2017-08-14 08:59:51.057,2017-08-14 09:02:46.326,Role 2
0,Analyze Request for Quotation,2017-08-14 09:02:46.326,2017-08-14 09:21:47.604,Role 3
0,Amend Request for Quotation,2017-08-14 09:21:47.604,2017-08-14 09:35:14.304,Role 3
1,Create Purchase Requisition,2017-08-14 09:32:19.257,2017-08-14 09:41:11.256,Role 16
0,Analyze Request for Quotation,2017-08-14 09:35:14.304,2017-08-14 09:52:40.459,Role 3
1,Analyze Purchase Requisition,2017-08-14 09:41:11.256,2017-08-14 09:59:48.202,Role 2
1,Create Request for Quotation,2017-08-14 09:59:48.202,2017-08-14 10:01:17.342,Role 2
0,Amend Request for Quotation,2017-08-14 09:52:40.459,2017-08-14 10:11:30.291,Role 3
0,Analyze Request for Quotation,2017-08-14 10:11:30.291,2017-08-14 10:19:00.434,Role 3
0,Amend Request for Quotation,2017-08-14 10:19:00.434,2017-08-14 10:25:02.321,Role 3
1,Analyze Request for Quotation,2017-08-14 10:01:17.342,2017-08-14 10:27:36.114,Role 3
2,Create Purchase Requisition,2017-08-14 10:22:26.406,2017-08-14 10:33:24.563,Role 16
2,Analyze Purchase Requisition,2017-08-14 10:33:24.563,2017-08-14 10:38:10.229,Role 2
2,Create Request for Quotation,2017-08-14 10:38:10.229,2017-08-14 10:40:21.595,Role 2
1,Amend Request for Quotation,2017-08-14 10:27:36.114,2017-08-14 10:41:23.222,Role 3
0,Analyze Request for Quotation,2017-08-14 10:25:02.321,2017-08-14 10:45:03.193,Role 3
2,Analyze Request for Quotation,2017-08-14 10:41:23.222,2017-08-14 10:56:24.735,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 10:56:24.735,2017-08-14 11:24:36.616,Role 3
1,Analyze Request for Quotation,2017-08-14 10:45:03.193,2017-08-14 11:26:02.404,Role 3
2,Amend Request for Quotation,2017-08-14 11:24:36.616,2017-08-14 11:32:18.611,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 11:32:18.611,2017-08-14 12:00:19.267,Role 3
2,Analyze Request for Quotation,2017-08-14 12:00:19.267,2017-08-14 12:24:33.53,Role 3
0,Create Quotation comparison Map,2017-08-14 11:26:02.404,2017-08-14 14:15:48.565,Role 3
3,Create Purchase Requisition,2017-08-14 13:59:41.299,2017-08-14 14:16:37.586,Role 16
3,Analyze Purchase Requisition,2017-08-14 14:16:37.586,2017-08-14 14:23:13.884,Role 2
3,Create Request for Quotation,2017-08-14 14:23:13.884,2017-08-14 14:25:12.417,Role 2
2,Amend Request for Quotation,2017-08-14 14:15:48.565,2017-08-14 14:31:02.375,Role 3
1,Create Quotation comparison Map,2017-08-14 12:24:33.53,2017-08-14 14:42:01.412,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 14:31:02.375,2017-08-14 15:01:43.013,Role 3
0,Choose best option,2017-08-14 15:01:43.013,2017-08-14 15:01:43.013,Role 8
3,Analyze Request for Quotation,2017-08-14 14:42:01.412,2017-08-14 15:07:56.982,Role 3
2,Analyze Request for Quotation,2017-08-14 15:01:43.013,2017-08-14 15:22:31.405,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 15:07:56.982,2017-08-14 15:32:58.154,Role 3
1,Choose best option,2017-08-14 15:32:58.154,2017-08-14 15:32:58.154,Role 8
3,Amend Request for Quotation,2017-08-14 15:32:58.154,2017-08-14 15:40:04.503,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 15:40:04.503,2017-08-14 15:58:06.393,Role 3
4,Create Purchase Requisition,2017-08-14 19:08:53.662,2017-08-14 19:18:07.548,Role 16
4,Analyze Purchase Requisition,2017-08-14 19:18:07.548,2017-08-14 19:22:31.798,Role 2
4,Create Request for Quotation,2017-08-14 19:22:31.798,2017-08-14 19:25:19.97,Role 2
5,Create Purchase Requisition,2017-08-14 20:25:00.642,2017-08-14 21:20:38.964,Role 16
5,Analyze Purchase Requisition,2017-08-14 21:20:38.964,2017-08-14 21:31:43.181,Role 2
5,Create Request for Quotation,2017-08-14 21:31:43.181,2017-08-14 21:34:12.023,Role 2
1,Settle Conditions With Supplier,2017-08-14 15:58:06.393,2017-08-14 22:41:04.436,Role 3
3,Analyze Request for Quotation,2017-08-14 22:41:04.436,2017-08-14 23:11:28.51,Role 3
2,Create Quotation comparison Map,2017-08-14 23:11:28.51,2017-08-15 00:37:08.405,Role 3
4,Analyze Request for Quotation,2017-08-15 00:37:08.405,2017-08-15 01:04:49.896,Role 3
