instanceId,costs,duration,effective,waiting,offTime
0,1895275.0,105220,101620,3600,0
1,3900305.0,208572,206954,1618,0
2,1851488.0,148194,148194,0,0
3,5457423.0,224134,224134,0,0
4,2256023.0,152269,152269,0,0
5,1537867.0,176558,108726,67832,0
6,2531446.0,237718,170575,67143,0
7,2426081.0,216218,216218,0,0
8,950620.0,116227,54435,61792,0
9,3337610.0,443699,199623,13676,230400
10,2265093.0,128598,95361,33237,0
11,2160137.0,444004,201664,11940,230400
12,5223814.0,439071,208671,0,230400
13,2600364.0,451411,211809,9202,230400
14,2004955.0,389050,151064,7586,230400
15,2057639.0,421296,104690,316606,0
16,1159218.0,386345,77703,308642,0
17,2471594.0,455982,187480,268502,0
18,1158205.0,384544,98547,285997,0
19,3268845.0,396012,129002,36610,230400
20,1515056.0,350209,78094,41715,230400
21,975374.0,330516,82315,248201,0
22,4823995.0,810165,210158,369607,230400
23,1400715.0,475078,103929,371149,0
24,2176894.0,526812,88430,438382,0
25,3208545.0,354265,155081,199184,0
26,1789359.0,496783,219363,277420,0
27,2065086.0,379976,189213,190763,0
28,1405800.0,435188,87940,347248,0
29,2936152.0,796010,193186,372424,230400
30,3324839.0,389679,196395,193284,0
31,1221596.0,711499,109123,371976,230400
32,4636032.0,300946,196715,104231,0
33,1848229.0,230877,168509,62368,0
34,3449527.0,357175,180896,176279,0
35,1648855.0,718580,221587,266593,230400
36,2388848.0,652068,152692,499376,0
37,1593663.0,523746,71295,222051,230400
38,3645609.0,642131,207202,434929,0
39,3114348.0,580446,127168,453278,0
40,3256238.0,726998,248720,478278,0
41,3365220.0,678109,214988,463121,0
42,2939973.0,628093,151723,476370,0
43,1873941.0,662250,127549,534701,0
44,2840738.0,692523,155382,537141,0
45,2483080.0,647787,116877,530910,0
46,1144629.0,641368,74102,567266,0
47,1703725.0,658132,109473,548659,0
48,2385551.0,632262,109962,522300,0
49,2175497.0,961387,242843,488144,230400
50,3332962.0,926463,188779,276884,460800
51,2627463.0,638110,146545,261165,230400
52,3978598.0,916241,163943,291498,460800
53,1442721.0,880941,105695,544846,230400
54,2114076.0,878766,144041,504325,230400
55,3644122.0,951105,175781,775324,0
56,1687251.0,961315,78263,883052,0
57,2822267.0,989281,235361,753920,0
58,5110643.0,1016138,218758,797380,0
59,2852067.0,1071346,170109,901237,0
60,4358935.0,1134905,187113,947792,0
61,3002354.0,864398,218635,645763,0
62,1611649.0,827212,203915,623297,0
63,2754380.0,921591,218826,702765,0
64,1930291.0,754187,77763,676424,0
65,4303415.0,920243,232212,688031,0
66,1695643.0,877501,129407,748094,0
67,1390365.0,896183,73240,822943,0
68,2691748.0,1222540,206542,785598,230400
69,1211641.0,920618,140195,780423,0
70,1764917.0,862500,83342,779158,0
71,2143054.0,1136858,124753,781705,230400
72,5689694.0,1183034,250322,702312,230400
73,2736552.0,1200159,220273,749486,230400
74,3265986.0,1186346,255420,700526,230400
75,2654479.0,1241308,208317,1032991,0
76,2612713.0,1173723,130697,1043026,0
77,2378343.0,1198095,111239,1086856,0
78,1578722.0,1171007,87012,1083995,0
79,1752311.0,1158054,108042,1050012,0
80,1655149.0,1155049,80657,1074392,0
81,1248130.0,1216958,169723,1047235,0
82,2339075.0,1133144,162526,740218,230400
83,4582313.0,1180427,203723,746304,230400
84,4618118.0,1203108,228793,743915,230400
85,1603354.0,1099977,104949,764628,230400
86,1062278.0,1189499,57019,1132480,0
87,2821253.0,1552941,221512,1101029,230400
88,1775712.0,1112437,115302,997135,0
89,1763125.0,1404418,150700,1023318,230400
90,3416628.0,1397267,145447,1021420,230400
91,969099.0,1086167,76624,1009543,0
92,2445276.0,1366680,143963,992317,230400
93,1619158.0,998150,120891,877259,0
94,1845822.0,1228625,92495,905730,230400
95,986964.0,925867,85081,840786,0
96,2066380.0,1271370,128353,1143017,0
97,1133196.0,1271076,92224,1178852,0
98,4962276.0,1352536,219749,1132787,0
99,3131187.0,1306996,156150,1150846,0
100,2236913.0,1293488,141203,1152285,0
101,1597135.0,1356492,187277,1169215,0
102,2414211.0,1354835,144805,1210030,0
103,1418518.0,1232895,73542,1159353,0
104,3133137.0,1300345,117275,1183070,0
105,2810505.0,1375412,218871,1156541,0
106,2530734.0,1328236,187206,1141030,0
107,1791283.0,1628858,224886,1173572,230400
108,4640711.0,1375180,187759,1187421,0
109,4421470.0,1631676,231913,1169363,230400
110,1584803.0,1627838,123775,1273663,230400
111,2152017.0,1612742,83078,1299264,230400
112,1563550.0,1568029,121654,1215975,230400
113,1650598.0,1620492,139324,1481168,0
114,1276960.0,1550869,57555,1493314,0
115,725185.0,1517983,54098,1463885,0
116,2579193.0,1626764,204365,1422399,0
117,5353097.0,1609027,229003,1380024,0
118,2293013.0,1598935,147596,1451339,0
119,2892626.0,1494386,186476,1307910,0
120,2358230.0,1622380,96211,1526169,0
121,3280138.0,1495115,188718,1306397,0
122,2323149.0,1569360,135104,1434256,0
123,1809074.0,1425305,133804,1291501,0
124,2186820.0,1384540,101255,1283285,0
125,2095049.0,1490596,189050,1301546,0
126,1534414.0,1550967,90526,1460441,0
127,1924981.0,1509950,118983,1390967,0
128,1063829.0,1521665,112324,1409341,0
129,3219107.0,1787657,168297,1388960,230400
130,1709107.0,1539807,130291,1409516,0
131,922601.0,1403406,49585,1353821,0
132,1742324.0,1389682,72095,1317587,0
133,1040227.0,1372771,60260,1312511,0
134,1459375.0,1614942,117978,1266564,230400
135,1883155.0,1612411,147054,1234957,230400
136,3827811.0,1629394,159985,1239009,230400
137,3172335.0,1668721,169955,1498766,0
138,2070986.0,1639137,143362,1495775,0
139,2451769.0,1676018,188982,1256636,230400
140,1013584.0,1592766,77501,1515265,0
141,2043915.0,1605561,116149,1259012,230400
142,4675942.0,1690588,200041,1260147,230400
143,1212272.0,1622230,129061,1262769,230400
144,1700341.0,2216967,220396,1996571,0
145,4694969.0,1788118,192925,1595193,0
146,3090310.0,2097330,166809,1700121,230400
147,1910040.0,1729625,97750,1631875,0
148,3038750.0,1605560,150210,1455350,0
149,3334726.0,2125290,135551,1989739,0
150,2280187.0,2088676,127938,1960738,0
151,2248551.0,1537118,117774,1419344,0
152,2309171.0,1603263,222808,1380455,0
153,2104825.0,1573269,121439,1451830,0
154,1681044.0,1595576,203686,1391890,0
155,2797966.0,1547293,155705,1391588,0
156,1782447.0,1565965,95307,1470658,0
157,2990603.0,1898092,176377,1491315,230400
158,3322909.0,1904446,133563,1540483,230400
159,1647703.0,1862701,169774,1462527,230400
160,2835820.0,1897941,230772,1436769,230400
161,1812955.0,1929678,111079,1818599,0
162,2157521.0,1946751,144001,1802750,0
163,2142913.0,1986717,164537,1822180,0
164,2297714.0,1935509,106005,1829504,0
165,1907301.0,1911032,80346,1830686,0
166,1229051.0,1888206,70153,1818053,0
167,1312799.0,1929375,113669,1815706,0
168,4357471.0,1977713,247602,1730111,0
169,4731082.0,1932083,203661,1728422,0
170,2738634.0,1966722,238060,1728662,0
171,2776221.0,2215661,224484,1760777,230400
172,2968699.0,2225394,203795,1791199,230400
173,1751601.0,2233884,98938,1674146,460800
174,4787402.0,2272104,196164,1615140,460800
175,1120735.0,2230379,106257,1663322,460800
176,2450750.0,2236359,151128,2085231,0
177,2476387.0,2293584,210310,2083274,0
178,3395569.0,2259983,169430,2090553,0
179,1609529.0,2337097,216790,2120307,0
180,1493387.0,2232727,93331,2139396,0
181,4703893.0,2302416,186167,2116249,0
182,1141199.0,2213186,68274,2144912,0
183,4385102.0,2364912,187526,2177386,0
184,1775517.0,2214233,69447,2144786,0
185,1350141.0,2191067,101897,2089170,0
186,3822360.0,2314340,222975,2091365,0
187,2318084.0,2150241,109013,2041228,0
188,2559263.0,2190756,222197,1968559,0
189,3551434.0,2453156,253580,1969176,230400
190,5446464.0,2560161,248330,2081431,230400
191,3162434.0,2182236,220271,1961965,0
192,1437929.0,2456274,90677,2135197,230400
193,1353815.0,2037254,98471,1938783,0
194,934007.0,2411944,64142,2117402,230400
195,1795858.0,2446931,146179,2300752,0
196,4044855.0,2492961,212880,2049681,230400
197,1788862.0,2473114,167716,2305398,0
198,2268136.0,2497880,144325,2353555,0
199,1374703.0,2472184,80467,2391717,0
200,1787926.0,2449629,146053,2303576,0
201,2123588.0,2447460,103837,2343623,0
202,2517079.0,2445281,126960,2318321,0
203,3282152.0,2493558,200165,2293393,0
204,2112131.0,2474046,154572,2319474,0
205,1654213.0,2493386,201061,2292325,0
206,4062046.0,2487536,163553,2093583,230400
207,1303565.0,2429633,74162,2125071,230400
208,2147185.0,2460676,113364,2116912,230400
209,1119682.0,2416511,62189,2354322,0
210,756831.0,2376030,48884,2327146,0
211,1870182.0,2690328,95272,2595056,0
212,2192586.0,2698943,93386,2605557,0
213,3116649.0,2711102,143732,2567370,0
214,2073383.0,2749911,102610,2647301,0
215,1566503.0,2618076,180736,2206940,230400
216,3399706.0,2801944,234120,2567824,0
217,2965744.0,2641593,226026,2185167,230400
218,4031359.0,2741230,195591,2545639,0
219,2485572.0,2650612,185856,2234356,230400
220,2656697.0,2279676,148000,2131676,0
221,3354193.0,2458576,144018,2084158,230400
222,2277618.0,2456147,129894,2095853,230400
223,1678439.0,2638735,214677,2424058,0
224,1534409.0,2596948,90032,2506916,0
