caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:19:46.629,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:19:46.629,2017-08-14 08:22:52.406,Role 2
0,Create Request for Quotation,2017-08-14 08:22:52.406,2017-08-14 08:25:54.505,Role 2
0,Analyze Request for Quotation,2017-08-14 08:25:54.505,2017-08-14 08:43:30.712,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 08:43:30.712,2017-08-14 08:58:37.686,Role 3
0,Create Quotation comparison Map,2017-08-14 08:58:37.686,2017-08-14 10:05:06.61,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 10:05:06.61,2017-08-14 10:22:20.854,Role 1
0,Choose best option,2017-08-14 10:22:20.854,2017-08-14 10:22:20.854,Role 1
1,Create Purchase Requisition,2017-08-14 09:51:48.354,2017-08-14 10:37:14.787,Role 1
1,Analyze Purchase Requisition,2017-08-14 10:37:14.787,2017-08-14 10:40:10.939,Role 2
1,Create Request for Quotation,2017-08-14 10:40:10.939,2017-08-14 10:41:45.368,Role 2
1,Analyze Request for Quotation,2017-08-14 10:41:45.368,2017-08-14 11:07:32.21,Role 3
1,Amend Request for Quotation,2017-08-14 11:07:32.21,2017-08-14 11:16:51.538,Role 1
1,Analyze Request for Quotation,2017-08-14 11:16:51.538,2017-08-14 11:54:05.98,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 11:54:05.98,2017-08-14 12:12:36.42,Role 3
2,Create Purchase Requisition,2017-08-14 13:08:25.045,2017-08-14 13:49:15.009,Role 1
2,Analyze Purchase Requisition,2017-08-14 13:49:15.009,2017-08-14 13:55:44.967,Role 2
2,Create Request for Quotation,2017-08-14 13:55:44.967,2017-08-14 13:58:22.649,Role 2
2,Analyze Request for Quotation,2017-08-14 13:58:22.649,2017-08-14 14:38:54.517,Role 3
2,Amend Request for Quotation,2017-08-14 14:38:54.517,2017-08-14 14:48:19.123,Role 1
2,Analyze Request for Quotation,2017-08-14 14:48:19.123,2017-08-14 15:03:51.156,Role 3
3,Create Purchase Requisition,2017-08-14 14:25:08.818,2017-08-14 15:10:06.589,Role 1
3,Analyze Purchase Requisition,2017-08-14 15:10:06.589,2017-08-14 15:16:47.317,Role 2
3,Create Request for Quotation,2017-08-14 15:16:47.317,2017-08-14 15:20:04.71,Role 2
2,Send Request for Quotation to Supplier,2017-08-14 15:03:51.156,2017-08-14 15:21:37.173,Role 3
3,Analyze Request for Quotation,2017-08-14 15:21:37.173,2017-08-14 16:03:27.991,Role 3
1,Create Quotation comparison Map,2017-08-14 12:12:36.42,2017-08-14 16:12:37.423,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 16:12:37.423,2017-08-14 16:21:59.237,Role 1
1,Choose best option,2017-08-14 16:21:59.237,2017-08-14 16:21:59.237,Role 1
3,Send Request for Quotation to Supplier,2017-08-14 16:12:37.423,2017-08-14 16:25:14.221,Role 3
2,Create Quotation comparison Map,2017-08-14 16:03:27.991,2017-08-14 19:14:37.399,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 19:14:37.399,2017-08-14 19:24:31.021,Role 1
2,Choose best option,2017-08-14 19:24:31.021,2017-08-14 19:24:31.021,Role 1
0,Settle Conditions With Supplier,2017-08-14 10:22:20.854,2017-08-14 21:23:06.248,Role 3
1,Settle Conditions With Supplier,2017-08-14 16:25:14.221,2017-08-14 22:18:49.857,Role 3
0,Create Purchase Order,2017-08-14 22:18:49.857,2017-08-14 22:27:48.335,Role 3
1,Create Purchase Order,2017-08-14 22:27:48.335,2017-08-14 22:37:51.639,Role 3
1,Confirm Purchase Order,2017-08-14 22:37:51.639,2017-08-14 22:44:35.953,Role 11
6,Create Purchase Requisition,2017-08-14 22:37:58.915,2017-08-14 22:45:47.564,Role 1
5,Create Purchase Requisition,2017-08-14 22:27:14.613,2017-08-14 22:49:37.709,Role 1
0,Confirm Purchase Order,2017-08-14 22:27:48.335,2017-08-14 22:51:52.735,Role 11
4,Create Purchase Requisition,2017-08-14 22:11:03.681,2017-08-14 23:04:22.822,Role 1
4,Analyze Purchase Requisition,2017-08-14 23:04:22.822,2017-08-14 23:07:39.792,Role 2
6,Analyze Purchase Requisition,2017-08-14 22:45:47.564,2017-08-14 23:08:46.207,Role 2
4,Create Request for Quotation,2017-08-14 23:07:39.792,2017-08-14 23:09:04.447,Role 2
6,Create Request for Quotation,2017-08-14 23:08:46.207,2017-08-14 23:11:07.127,Role 2
5,Analyze Purchase Requisition,2017-08-14 22:49:37.709,2017-08-14 23:12:04.363,Role 2
5,Create Request for Quotation,2017-08-14 23:12:04.363,2017-08-14 23:13:35.275,Role 2
4,Analyze Request for Quotation,2017-08-14 23:09:04.447,2017-08-14 23:33:42.232,Role 3
4,Amend Request for Quotation,2017-08-14 23:33:42.232,2017-08-14 23:45:29.805,Role 1
6,Analyze Request for Quotation,2017-08-14 23:33:42.232,2017-08-14 23:51:34.455,Role 3
6,Amend Request for Quotation,2017-08-14 23:51:34.455,2017-08-15 00:00:51.246,Role 1
5,Analyze Request for Quotation,2017-08-14 23:51:34.455,2017-08-15 00:10:42.662,Role 3
4,Analyze Request for Quotation,2017-08-15 00:10:42.662,2017-08-15 00:27:56.49,Role 3
4,Amend Request for Quotation,2017-08-15 00:27:56.49,2017-08-15 00:46:07.641,Role 1
3,Create Quotation comparison Map,2017-08-14 19:14:37.399,2017-08-15 00:56:24.455,Role 3
6,Analyze Request for Quotation,2017-08-15 00:27:56.49,2017-08-15 01:00:56.32,Role 3
5,Send Request for Quotation to Supplier,2017-08-15 00:56:24.455,2017-08-15 01:14:35.704,Role 3
3,Analyze Quotation Comparison Map,2017-08-15 00:56:24.455,2017-08-15 01:20:17.565,Role 1
3,Choose best option,2017-08-15 01:20:17.565,2017-08-15 01:20:17.565,Role 1
4,Analyze Request for Quotation,2017-08-15 01:00:56.32,2017-08-15 01:27:35.226,Role 3
6,Send Request for Quotation to Supplier,2017-08-15 01:14:35.704,2017-08-15 01:38:46.374,Role 3
4,Amend Request for Quotation,2017-08-15 01:27:35.226,2017-08-15 01:41:05.598,Role 1
7,Create Purchase Requisition,2017-08-15 02:08:26.523,2017-08-15 02:17:59.542,Role 1
7,Analyze Purchase Requisition,2017-08-15 02:17:59.542,2017-08-15 02:19:09.716,Role 2
7,Create Request for Quotation,2017-08-15 02:19:09.716,2017-08-15 02:20:00.858,Role 2
8,Create Purchase Requisition,2017-08-15 02:17:08.391,2017-08-15 02:49:52.846,Role 1
8,Analyze Purchase Requisition,2017-08-15 02:49:52.846,2017-08-15 02:53:30.952,Role 2
8,Create Request for Quotation,2017-08-15 02:53:30.952,2017-08-15 02:56:13.703,Role 2
5,Create Quotation comparison Map,2017-08-15 01:27:35.226,2017-08-15 06:06:57.012,Role 3
9,Create Purchase Requisition,2017-08-15 06:05:02.01,2017-08-15 06:25:24.648,Role 1
5,Analyze Quotation Comparison Map,2017-08-15 06:06:57.012,2017-08-15 06:32:44.246,Role 1
5,Choose best option,2017-08-15 06:32:44.246,2017-08-15 06:32:44.246,Role 1
9,Analyze Purchase Requisition,2017-08-15 06:25:24.648,2017-08-15 06:41:22.811,Role 2
9,Create Request for Quotation,2017-08-15 06:41:22.811,2017-08-15 06:42:31.636,Role 2
10,Create Purchase Requisition,2017-08-15 07:54:44.825,2017-08-15 08:11:41.163,Role 1
10,Analyze Purchase Requisition,2017-08-15 08:11:41.163,2017-08-15 08:25:22.912,Role 2
10,Create Request for Quotation,2017-08-15 08:25:22.912,2017-08-15 08:26:25.274,Role 2
6,Create Quotation comparison Map,2017-08-15 06:06:57.012,2017-08-15 09:41:47.242,Role 3
6,Analyze Quotation Comparison Map,2017-08-15 09:41:47.242,2017-08-15 10:04:02.137,Role 1
6,Choose best option,2017-08-15 10:04:02.137,2017-08-15 10:04:02.137,Role 1
4,Analyze Request for Quotation,2017-08-15 09:41:47.242,2017-08-15 10:05:36.657,Role 3
7,Analyze Request for Quotation,2017-08-15 10:05:36.657,2017-08-15 10:14:43.095,Role 3
4,Amend Request for Quotation,2017-08-15 10:05:36.657,2017-08-15 10:15:50.056,Role 1
7,Amend Request for Quotation,2017-08-15 10:14:43.095,2017-08-15 10:31:25.561,Role 1
8,Analyze Request for Quotation,2017-08-15 10:14:43.095,2017-08-15 10:44:01.876,Role 3
8,Amend Request for Quotation,2017-08-15 10:44:01.876,2017-08-15 10:53:51.733,Role 1
11,Create Purchase Requisition,2017-08-15 10:54:03.468,2017-08-15 11:09:22.843,Role 1
11,Analyze Purchase Requisition,2017-08-15 11:09:22.843,2017-08-15 11:20:45.569,Role 2
11,Create Request for Quotation,2017-08-15 11:20:45.569,2017-08-15 11:23:49.888,Role 2
2,Settle Conditions With Supplier,2017-08-14 21:23:06.248,2017-08-15 11:53:37.211,Role 3
9,Analyze Request for Quotation,2017-08-15 11:53:37.211,2017-08-15 12:30:39.706,Role 3
9,Amend Request for Quotation,2017-08-15 12:30:39.706,2017-08-15 12:36:36.908,Role 1
