caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:48:48.089,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:48:48.089,2017-08-14 08:50:04.211,Role 2
0,Create Request for Quotation,2017-08-14 08:50:04.211,2017-08-14 08:51:21.047,Role 2
0,Analyze Request for Quotation,2017-08-14 08:51:21.047,2017-08-14 09:28:12.925,Role 3
0,Amend Request for Quotation,2017-08-14 09:28:12.925,2017-08-14 09:34:30.659,Role 1
0,Analyze Request for Quotation,2017-08-14 09:34:30.659,2017-08-14 09:47:04.888,Role 3
0,Amend Request for Quotation,2017-08-14 09:47:04.888,2017-08-14 09:55:40.362,Role 1
0,Analyze Request for Quotation,2017-08-14 09:55:40.362,2017-08-14 10:09:08.193,Role 3
0,Amend Request for Quotation,2017-08-14 10:09:08.193,2017-08-14 10:16:47.817,Role 1
0,Analyze Request for Quotation,2017-08-14 10:16:47.817,2017-08-14 10:46:17.377,Role 3
0,Amend Request for Quotation,2017-08-14 10:46:17.377,2017-08-14 11:03:26.933,Role 1
0,Analyze Request for Quotation,2017-08-14 11:03:26.933,2017-08-14 11:31:53.572,Role 3
0,Amend Request for Quotation,2017-08-14 11:31:53.572,2017-08-14 11:40:11.178,Role 1
0,Analyze Request for Quotation,2017-08-14 11:40:11.178,2017-08-14 11:52:11.98,Role 3
0,Amend Request for Quotation,2017-08-14 11:52:11.98,2017-08-14 12:04:12.622,Role 1
0,Analyze Request for Quotation,2017-08-14 12:04:12.622,2017-08-14 12:34:56.65,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 12:34:56.65,2017-08-14 13:21:04.393,Role 3
1,Create Purchase Requisition,2017-08-14 13:12:50.515,2017-08-14 14:00:24.788,Role 1
1,Analyze Purchase Requisition,2017-08-14 14:00:24.788,2017-08-14 14:11:46.31,Role 2
1,Create Request for Quotation,2017-08-14 14:11:46.31,2017-08-14 14:14:40.712,Role 2
1,Analyze Request for Quotation,2017-08-14 14:14:40.712,2017-08-14 14:25:41.471,Role 3
0,Create Quotation comparison Map,2017-08-14 13:21:04.393,2017-08-14 14:36:14.06,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 14:36:14.06,2017-08-14 14:51:36.357,Role 1
0,Choose best option,2017-08-14 14:51:36.357,2017-08-14 14:51:36.357,Role 1
1,Send Request for Quotation to Supplier,2017-08-14 14:25:41.471,2017-08-14 14:57:47.434,Role 3
1,Create Quotation comparison Map,2017-08-14 14:57:47.434,2017-08-14 20:14:53.158,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 20:14:53.158,2017-08-14 20:31:50.565,Role 1
1,Choose best option,2017-08-14 20:31:50.565,2017-08-14 20:31:50.565,Role 1
0,Settle Conditions With Supplier,2017-08-14 14:51:36.357,2017-08-15 00:21:29.932,Role 3
0,Create Purchase Order,2017-08-15 00:21:29.932,2017-08-15 00:31:53.273,Role 3
2,Create Purchase Requisition,2017-08-15 00:04:01.363,2017-08-15 00:32:10.243,Role 1
2,Analyze Purchase Requisition,2017-08-15 00:32:10.243,2017-08-15 00:33:54.526,Role 2
2,Create Request for Quotation,2017-08-15 00:33:54.526,2017-08-15 00:35:19.435,Role 2
0,Confirm Purchase Order,2017-08-15 00:31:53.273,2017-08-15 00:38:22.167,Role 11
2,Analyze Request for Quotation,2017-08-15 00:35:19.435,2017-08-15 01:03:29.376,Role 3
2,Send Request for Quotation to Supplier,2017-08-15 01:03:29.376,2017-08-15 01:44:15.299,Role 3
3,Create Purchase Requisition,2017-08-15 01:29:04.042,2017-08-15 02:19:11.217,Role 1
3,Analyze Purchase Requisition,2017-08-15 02:19:11.217,2017-08-15 02:20:59.466,Role 2
3,Create Request for Quotation,2017-08-15 02:20:59.466,2017-08-15 02:23:58.85,Role 2
3,Analyze Request for Quotation,2017-08-15 02:23:58.85,2017-08-15 02:42:50.748,Role 3
3,Send Request for Quotation to Supplier,2017-08-15 02:42:50.748,2017-08-15 03:16:58.605,Role 3
4,Create Purchase Requisition,2017-08-15 03:38:17.319,2017-08-15 04:02:13.714,Role 1
