caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 14', 'Role 11', 'Role 27', 'Role 3', 'Role 17', 'Role 3', 'Role 22', 'Role 3', 'Role 23', 'Role 17', 'Role 3', 'Role 22', 'Role 24', 'Role 24', 'Role 17', 'Role 22', 'Role 24', 'Role 9', 'Role 26', 'Role 26']","[725.018, 794.902, 196.852, 1720.854, 600.904, 1664.103, 1565.478, 6322.735, 950.849, 0.0, 30931.304, 692.265, 619.342, 171785.719, 60.0, 60.0, 0.0, 271.612, 0.0, 493.372]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4829.01, 0.0, 0.0, 0.0]",10972.76545,241.4505,224284.31900000002,2017-08-14 08:00:00
1,"['Role 14', 'Role 11', 'Role 27', 'Role 3', 'Role 17', 'Role 3', 'Role 17', 'Role 3', 'Role 22', 'Role 3', 'Role 23', 'Role 17', 'Role 3', 'Role 22', 'Role 24', 'Role 24', 'Role 17', 'Role 22', 'Role 24', 'Role 9', 'Role 26', 'Role 26']","[788.372, 401.077, 68.399, 864.626, 703.009, 886.023, 897.636, 1250.712, 913.729, 2890.148, 1762.161, 0.0, 39774.63, 740.67, 1509.881, 144384.461, 60.0, 60.0, 0.0, 400.018, 0.0, 816.011]","[0.0, 0.0, 0.0, 26780.476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 122413.982, 3439.129, 0.0, 0.0, 161702.845, 0.0, 0.0, 0.0]",9053.252863636364,14288.019636363637,513507.995,2017-08-14 12:50:34.675000
2,"['Role 14', 'Role 11', 'Role 27', 'Role 3', 'Role 22', 'Role 3', 'Role 23', 'Role 17', 'Role 3', 'Role 22', 'Role 24', 'Role 24', 'Role 17', 'Role 22', 'Role 24', 'Role 9', 'Role 26', 'Role 26']","[1705.995, 251.435, 124.328, 2075.862, 1319.709, 13707.225, 1723.505, 0.0, 16313.56, 650.173, 491.887, 17007.191, 60.0, 60.0, 0.0, 192.425, 0.0, 864.277]","[0.0, 0.0, 0.0, 27499.5, 0.0, 1983.005, 0.0, 0.0, 5022.188, 0.0, 81869.306, 147331.703, 0.0, 0.0, 144695.654, 400.018, 623.586, 2021.894]",3141.5317777777777,22858.158555555558,467994.42600000004,2017-08-15 02:17:14.415000
3,"['Role 14', 'Role 11', 'Role 27', 'Role 3', 'Role 17', 'Role 3', 'Role 17', 'Role 3', 'Role 22', 'Role 3', 'Role 23', 'Role 17', 'Role 3', 'Role 22', 'Role 24', 'Role 24', 'Role 17', 'Role 22', 'Role 24', 'Role 9', 'Role 26', 'Role 26']","[613.367, 235.454, 116.895, 937.406, 575.442, 2143.228, 1054.995, 1730.106, 492.596, 7057.103, 1676.143, 0.0, 15899.282, 762.307, 2073.148, 82924.548, 60.0, 60.0, 0.0, 312.429, 0.0, 591.589]","[0.0, 0.0, 0.0, 16704.14, 0.0, 15497.091, 0.0, 19861.03, 0.0, 38882.916, 0.0, 0.0, 36288.61, 0.0, 283888.823, 4197.029, 0.0, 1108.301, 335196.756, 0.0, 0.0, 0.0]",5423.456272727272,34164.75890909091,870940.7339999999,2017-08-15 06:10:21.679000
4,"['Role 14', 'Role 11', 'Role 27', 'Role 3', 'Role 17', 'Role 3', 'Role 22', 'Role 3', 'Role 23', 'Role 17', 'Role 3', 'Role 22', 'Role 24', 'Role 24', 'Role 17', 'Role 22', 'Role 24', 'Role 9', 'Role 26', 'Role 26']","[1971.684, 320.392, 120.013, 1091.443, 559.192, 1491.822, 2103.158, 21696.655, 785.745, 0.0, 22121.0, 415.076, 1091.015, 85543.861, 60.0, 60.0, 0.0, 232.688, 0.0, 500.533]","[0.0, 0.0, 0.0, 9838.872, 0.0, 16565.126, 0.0, 19051.151, 0.0, 0.0, 24469.343, 0.0, 13649.668, 215175.417, 0.0, 2968.495, 216200.484, 0.0, 0.0, 0.0]",7008.213849999998,25895.927799999998,658082.8329999999,2017-08-15 07:56:17.980000
5,"['Role 14', 'Role 11', 'Role 27', 'Role 3', 'Role 22', 'Role 3', 'Role 23', 'Role 17', 'Role 3', 'Role 22', 'Role 24', 'Role 24', 'Role 17', 'Role 22', 'Role 24', 'Role 9', 'Role 26', 'Role 26', 'Role 26']","[1806.015, 384.684, 115.864, 1273.865, 914.549, 3110.643, 1041.141, 0.0, 15027.346, 598.473, 1856.227, 53783.765, 60.0, 60.0, 0.0, 304.752, 2021.894, 0.0, 710.915]","[0.0, 0.0, 0.0, 5426.189, 0.0, 16427.726, 0.0, 0.0, 38699.18, 0.0, 43958.786, 162482.667, 0.0, 0.0, 91694.038, 0.0, 129.128, 864.277, 0.0]",4372.112263157895,18930.63110526316,442752.12400000007,2017-08-15 09:29:47.632000
6,"['Role 14', 'Role 11', 'Role 27', 'Role 3', 'Role 22', 'Role 3', 'Role 23', 'Role 17', 'Role 3', 'Role 22', 'Role 24', 'Role 24', 'Role 17', 'Role 22', 'Role 24', 'Role 9', 'Role 26', 'Role 26']","[1507.335, 590.163, 166.084, 2651.511, 1016.526, 3294.08, 1541.328, 0.0, 24433.118, 712.535, 642.263, 130094.254, 60.0, 60.0, 0.0, 392.254, 0.0, 492.942]","[0.0, 0.0, 0.0, 36280.019, 0.0, 29718.539, 0.0, 0.0, 38246.765, 0.0, 248682.525, 86479.314, 0.0, 0.0, 209114.299, 0.0, 0.0, 0.0]",9314.132944444447,36028.970055555554,816175.854,2017-08-15 22:11:11.233000
7,"['Role 14', 'Role 11', 'Role 27', 'Role 3', 'Role 22', 'Role 3', 'Role 23', 'Role 17', 'Role 3', 'Role 22', 'Role 24', 'Role 24', 'Role 17', 'Role 22', 'Role 24', 'Role 9', 'Role 26', 'Role 26']","[3087.955, 186.768, 77.56, 519.128, 771.982, 9620.3, 1579.605, 0.0, 22799.967, 368.723, 1487.531, 35785.972, 60.0, 60.0, 0.0, 375.168, 0.0, 267.639]","[0.0, 0.0, 0.0, 28619.883, 0.0, 27053.343, 0.0, 0.0, 65040.315, 0.0, 213477.213, 215086.037, 0.0, 0.0, 173328.327, 392.254, 117.774, 0.0]",4280.460999999999,40173.06366666666,800163.4439999999,2017-08-16 02:42:31.282000
8,"['Role 14', 'Role 11', 'Role 27', 'Role 3', 'Role 22', 'Role 3', 'Role 23', 'Role 17', 'Role 3', 'Role 22', 'Role 24', 'Role 24', 'Role 17', 'Role 22', 'Role 24', 'Role 9', 'Role 26', 'Role 26']","[1098.784, 361.94, 126.65, 1037.834, 2044.184, 11979.141, 1478.113, 0.0, 49723.161, 655.413, 1285.086, 91704.16, 60.0, 60.0, 0.0, 326.128, 0.0, 841.265]","[0.0, 0.0, 0.0, 41841.596, 0.0, 29058.848, 0.0, 0.0, 60035.276, 0.0, 164066.009, 249586.923, 0.0, 0.0, 83899.358, 0.0, 0.0, 0.0]",9043.436611111112,34916.000555555554,791269.8690000001,2017-08-16 05:48:54.606000
9,"['Role 14', 'Role 11', 'Role 27', 'Role 3', 'Role 22', 'Role 3', 'Role 23', 'Role 17', 'Role 3', 'Role 22', 'Role 24', 'Role 24', 'Role 17', 'Role 22', 'Role 24', 'Role 9', 'Role 26', 'Role 26']","[427.209, 26.881, 121.147, 1372.411, 1647.053, 12250.252, 1434.415, 0.0, 44833.005, 363.27, 782.149, 77722.916, 60.0, 60.0, 0.0, 408.558, 0.0, 693.385]","[0.0, 0.0, 0.0, 30899.758, 0.0, 61201.747, 0.0, 530.908, 77727.536, 0.0, 115670.554, 340508.934, 0.0, 0.0, 6609.249, 0.0, 326.028, 0.0]",7900.147277777777,35193.03966666667,775677.365,2017-08-16 10:20:20.495000
