caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1509.653, 194.244, 75.356, 745.537, 1081.646, 20470.15, 1861.645, 0.0, 37729.234, 467.833, 864.35, 146274.727, 60.0, 60.0, 0.0, 256.672, 0.0, 479.509]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1023.211, 18213.881, 0.0, 0.0, 0.0, 895.758, 2659.414, 0.0, 0.0, 0.0]",11785.03088888889,1266.236888888889,234922.82,2017-08-14 08:00:00
1,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1313.492, 204.197, 132.027, 1352.985, 672.444, 1939.111, 847.995, 1025.683, 981.089, 1395.049, 985.039, 17608.656, 574.242, 0.0, 33785.824, 758.977, 851.724, 17144.477, 60.0, 60.0, 0.0, 340.001, 0.0, 571.91]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 795.103, 17964.098, 0.0, 0.0, 0.0, 11441.866, 0.0, 0.0, 0.0, 0.0]",3441.8717500000002,1258.3777916666668,112805.989,2017-08-14 08:09:28.546000
2,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3299.746, 732.948, 199.74, 2079.0, 1363.849, 10100.679, 1806.058, 0.0, 36849.871, 554.724, 1799.737, 61105.647, 60.0, 60.0, 0.0, 186.476, 0.0, 277.143]","[0.0, 0.0, 0.0, 143.591, 1777.26, 33.494, 0.0, 0.0, 10624.828, 3109.027, 0.0, 0.0, 0.0, 7109.67, 0.0, 0.0, 0.0, 0.0]",6693.089888888889,1266.5483333333332,143273.488,2017-08-14 12:00:46.958000
3,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2451.178, 133.956, 91.357, 641.922, 389.892, 1777.26, 915.615, 1281.988, 305.489, 1330.873, 798.203, 11947.071, 495.587, 0.0, 38774.34, 420.77, 416.236, 36617.843, 60.0, 60.0, 0.0, 204.096, 1351.118, 0.0, 282.731]","[0.0, 0.0, 0.0, 0.0, 0.0, 1689.108, 0.0, 448.234, 0.0, 0.0, 2064.871, 4352.749, 0.0, 0.0, 18740.984, 9338.455, 0.0, 0.0, 0.0, 6268.276, 0.0, 0.0, 0.0, 0.0, 0.0]",4029.901,1716.1070800000002,143650.202,2017-08-14 12:18:24.570000
4,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3100.021, 315.838, 75.977, 571.142, 483.815, 15843.568, 708.547, 0.0, 26830.675, 417.628, 729.747, 170556.357, 60.0, 60.0, 0.0, 365.172, 0.0, 701.841]","[0.0, 0.0, 0.0, 2773.35, 15728.678, 18082.525, 0.0, 0.0, 4329.158, 17100.258, 0.0, 0.0, 0.0, 0.0, 31708.235, 0.0, 0.0, 0.0]",12267.795999999997,4984.566888888889,310542.53199999995,2017-08-14 14:32:39.330000
5,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1938.35, 533.644, 62.51, 1179.425, 411.458, 1718.617, 1207.682, 6607.268, 509.397, 0.0, 28998.0, 578.58, 1220.138, 111422.717, 60.0, 60.0, 0.0, 178.549, 0.0, 273.225]","[0.0, 0.0, 0.0, 19243.892, 0.0, 17600.025, 2030.766, 5420.142, 0.0, 0.0, 6675.82, 4006.713, 219.277, 7462.367, 0.0, 0.0, 30226.921, 0.0, 0.0, 0.0]",7847.978000000001,4644.29615,249845.483,2017-08-14 19:46:43.086000
6,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3282.996, 122.526, 119.365, 1611.336, 809.993, 3280.861, 1734.886, 0.0, 25367.635, 718.408, 797.857, 39024.464, 60.0, 60.0, 0.0, 268.016, 0.0, 281.126]","[0.0, 0.0, 0.0, 26993.127, 3611.476, 3901.687, 0.0, 0.0, 8650.764, 10325.505, 0.0, 1220.138, 0.0, 7614.715, 1992.497, 0.0, 0.0, 0.0]",4307.748277777778,3572.772722222222,141849.378,2017-08-14 21:53:36.230000
7,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[738.852, 1325.893, 64.782, 2299.034, 309.181, 1245.809, 412.436, 2544.535, 1172.633, 0.0, 52007.9, 489.671, 2009.766, 116614.025, 60.0, 60.0, 0.0, 215.891, 0.0, 450.249]","[0.0, 0.0, 0.0, 6440.067, 0.0, 2263.218, 10781.601, 4228.246, 0.0, 0.0, 6192.772, 3601.546, 0.0, 0.0, 0.0, 4733.098, 37422.569, 0.0, 0.0, 0.0]",9101.03285,3783.15585,257683.774,2017-08-15 04:48:08.428000
8,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[425.406, 70.81, 87.272, 480.942, 707.575, 893.472, 695.094, 1781.28, 1011.078, 9907.877, 518.347, 0.0, 37859.044, 431.553, 2052.497, 140589.596, 60.0, 60.0, 0.0, 270.865, 0.0, 738.423]","[0.0, 0.0, 0.0, 7607.688, 0.0, 3295.74, 0.0, 9605.471, 9912.043, 16446.808, 0.0, 0.0, 778.641, 9847.997, 0.0, 0.0, 0.0, 0.0, 1864.979, 210.821, 0.0, 0.0]",9029.142318181817,2707.7358181818186,258211.31899999996,2017-08-15 05:21:39.831000
9,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1869.647, 699.947, 126.237, 2446.966, 1013.015, 20656.745, 1662.588, 0.0, 36254.349, 562.497, 1640.815, 99704.088, 60.0, 60.0, 0.0, 355.588, 0.0, 762.037]","[0.0, 0.0, 0.0, 8284.529, 8896.925, 21632.595, 0.0, 0.0, 541.298, 2145.075, 32148.833, 2034.357, 0.0, 0.0, 34552.075, 0.0, 0.0, 0.0]",9326.362166666666,6124.204833333333,278110.206,2017-08-15 09:26:10.221000
