caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:17:25.154,Role 1
1,Create Purchase Requisition,2017-08-14 08:18:39.037,2017-08-14 08:25:18.86,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:17:25.154,2017-08-14 08:27:02.083,Role 2
1,Analyze Purchase Requisition,2017-08-14 08:25:18.86,2017-08-14 08:29:11.139,Role 2
0,Create Request for Quotation,2017-08-14 08:27:02.083,2017-08-14 08:29:15.862,Role 2
1,Create Request for Quotation,2017-08-14 08:29:11.139,2017-08-14 08:31:04.895,Role 2
0,Analyze Request for Quotation,2017-08-14 08:29:15.862,2017-08-14 08:41:50.925,Role 3
1,Analyze Request for Quotation,2017-08-14 08:31:04.895,2017-08-14 08:52:57.434,Role 3
1,Amend Request for Quotation,2017-08-14 08:52:57.434,2017-08-14 09:02:47.648,Role 1
0,Send Request for Quotation to Supplier,2017-08-14 08:41:50.925,2017-08-14 09:13:03.112,Role 3
1,Analyze Request for Quotation,2017-08-14 09:02:47.648,2017-08-14 09:16:41.094,Role 3
1,Amend Request for Quotation,2017-08-14 09:16:41.094,2017-08-14 09:28:17.037,Role 1
1,Analyze Request for Quotation,2017-08-14 09:28:17.037,2017-08-14 09:49:37.045,Role 3
1,Amend Request for Quotation,2017-08-14 09:49:37.045,2017-08-14 10:00:44.901,Role 1
1,Analyze Request for Quotation,2017-08-14 10:00:44.901,2017-08-14 10:19:52.208,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 10:19:52.208,2017-08-14 10:47:28.359,Role 3
0,Create Quotation comparison Map,2017-08-14 09:13:03.112,2017-08-14 10:47:42.453,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 10:47:42.453,2017-08-14 11:02:17.958,Role 1
0,Choose best option,2017-08-14 11:02:17.958,2017-08-14 11:02:17.958,Role 1
1,Create Quotation comparison Map,2017-08-14 10:47:28.359,2017-08-14 13:26:24.989,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 13:26:24.989,2017-08-14 13:36:45.127,Role 1
1,Choose best option,2017-08-14 13:36:45.127,2017-08-14 13:36:45.127,Role 1
2,Create Purchase Requisition,2017-08-14 15:59:03.115,2017-08-14 16:26:31.098,Role 1
2,Analyze Purchase Requisition,2017-08-14 16:26:31.098,2017-08-14 16:28:24.019,Role 2
2,Amend Purchase Requisition,2017-08-14 16:28:24.019,2017-08-14 16:58:29.169,Role 1
2,Analyze Purchase Requisition,2017-08-14 16:58:29.169,2017-08-14 17:04:47.725,Role 2
2,Create Request for Quotation,2017-08-14 17:04:47.725,2017-08-14 17:06:54.259,Role 2
2,Analyze Request for Quotation,2017-08-14 17:06:54.259,2017-08-14 17:28:16.659,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 17:28:16.659,2017-08-14 17:47:05.976,Role 3
2,Create Quotation comparison Map,2017-08-14 17:47:05.976,2017-08-14 20:16:40.986,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 20:16:40.986,2017-08-14 20:37:58.971,Role 1
2,Choose best option,2017-08-14 20:37:58.971,2017-08-14 20:37:58.971,Role 1
0,Settle Conditions With Supplier,2017-08-14 11:02:17.958,2017-08-14 20:38:35.85,Role 3
0,Create Purchase Order,2017-08-14 20:38:35.85,2017-08-14 20:45:32.697,Role 3
0,Confirm Purchase Order,2017-08-14 20:45:32.697,2017-08-14 21:01:42.358,Role 11
1,Settle Conditions With Supplier,2017-08-14 13:36:45.127,2017-08-15 00:07:39.747,Role 3
