instanceId,costs,duration,effective,waiting,offTime
0,80569.0,10162,6434,3728,0
1,11837.0,3622,2151,1471,0
2,68732.0,7119,7119,0,0
3,31619.0,2193,2139,54,0
4,52332.0,6450,6450,0,0
5,19024.0,1257,1257,0,0
6,103290.0,12742,12565,177,0
7,172005.0,12448,12448,0,0
8,12400.0,2990,2990,0,0
9,11280.0,1189,1189,0,0
10,13498.0,1501,1501,0,0
11,15148.0,3981,3981,0,0
12,22678.0,1437,1437,0,0
13,27444.0,2591,2591,0,0
14,206198.0,15270,15270,0,0
15,41286.0,4337,4337,0,0
16,91824.0,6850,6850,0,0
17,19589.0,2030,2030,0,0
18,44056.0,4001,4001,0,0
19,76997.0,232171,5795,226376,0
20,23504.0,210854,2058,208796,0
21,33787.0,176542,3548,172994,0
22,37632.0,144498,2770,141728,0
23,148225.0,145937,15690,130247,0
24,24276.0,118513,2067,116446,0
25,13783.0,113025,3289,109736,0
26,8485.0,103275,1590,101685,0
27,8231.0,95770,1786,93984,0
28,43686.0,93860,2844,91016,0
29,38997.0,89112,3208,85904,0
30,71131.0,67829,6479,61350,0
31,102737.0,65719,10436,55283,0
32,17939.0,1846,1846,0,0
33,34312.0,2685,2685,0,0
34,124210.0,9701,9701,0,0
35,24926.0,5609,5609,0,0
36,37459.0,4014,4014,0,0
37,39347.0,7835,7835,0,0
38,16937.0,2163,2163,0,0
39,148367.0,11948,11948,0,0
40,42173.0,3841,3841,0,0
41,30053.0,4066,4066,0,0
42,18884.0,3303,3303,0,0
43,60354.0,4979,4979,0,0
44,21226.0,3494,3494,0,0
45,20200.0,2562,2562,0,0
46,63020.0,8240,8240,0,0
47,98119.0,12400,12400,0,0
48,37763.0,3237,3237,0,0
49,22572.0,229993,1839,228154,0
50,51727.0,234409,7851,226558,0
51,25949.0,224407,4107,220300,0
52,10900.0,201875,1652,200223,0
53,15118.0,189467,1409,188058,0
54,92469.0,181458,6638,174820,0
55,145582.0,153492,14983,138509,0
56,99068.0,152563,15989,136574,0
57,70144.0,133870,8376,125494,0
58,142601.0,131310,9130,122180,0
59,43564.0,125787,3461,122326,0
60,16535.0,122121,4593,117528,0
61,21752.0,4805,3075,1730,0
62,10294.0,780,780,0,0
63,25293.0,1834,1834,0,0
64,39233.0,3131,3131,0,0
65,85070.0,9545,9500,45,0
66,88274.0,8427,8427,0,0
67,7684.0,1215,1215,0,0
68,22312.0,1906,1906,0,0
69,29027.0,4294,4294,0,0
70,37110.0,2936,2936,0,0
71,45787.0,4889,4889,0,0
72,63915.0,6877,6790,87,0
73,14290.0,1288,1288,0,0
74,22485.0,1907,1907,0,0
75,63693.0,8142,8142,0,0
76,73189.0,6671,6671,0,0
77,9662.0,1384,1384,0,0
78,58271.0,4640,4640,0,0
79,34108.0,239571,5987,3184,230400
80,6930.0,233323,1535,231788,0
81,40250.0,207834,5083,202751,0
82,16794.0,122512,1485,121027,0
83,60475.0,123426,6933,116493,0
84,121929.0,127829,14340,113489,0
85,6213.0,96678,726,95952,0
86,116648.0,80689,9914,70775,0
87,58186.0,54692,4658,50034,0
88,27414.0,33661,2456,31205,0
89,8897.0,1389,1389,0,0
90,73686.0,6717,6717,0,0
91,7802.0,2458,2458,0,0
92,138799.0,12796,12796,0,0
93,46240.0,3822,3822,0,0
94,12204.0,1673,1673,0,0
95,20749.0,4118,4118,0,0
96,58311.0,7678,7678,0,0
97,33839.0,6168,6168,0,0
98,17946.0,1902,1902,0,0
99,17672.0,2380,2380,0,0
100,20372.0,1727,1727,0,0
101,23876.0,1774,1774,0,0
102,22189.0,3528,3528,0,0
103,12626.0,2268,2268,0,0
104,16080.0,1359,1359,0,0
105,38091.0,5159,5159,0,0
106,44218.0,4307,4307,0,0
107,140496.0,228088,9527,218561,0
108,34056.0,217704,2694,215010,0
109,6336.0,214055,1239,212816,0
110,61648.0,208339,7064,201275,0
111,34774.0,187260,2745,184515,0
112,49230.0,167006,3417,163589,0
113,75102.0,134525,12495,122030,0
114,8166.0,109600,1559,108041,0
115,65460.0,70285,6985,63300,0
116,69329.0,7007,7007,0,0
117,19482.0,1545,1545,0,0
118,27397.0,4231,4231,0,0
119,75801.0,10925,10925,0,0
120,58474.0,4542,4542,0,0
121,782.0,409,409,0,0
122,27776.0,3556,3556,0,0
123,67837.0,3855,3855,0,0
124,53748.0,4453,4453,0,0
125,8735.0,1304,1304,0,0
126,38109.0,3509,3509,0,0
127,23728.0,3185,3185,0,0
128,4389.0,1296,1296,0,0
129,34590.0,4972,4972,0,0
130,2047.0,2217,2217,0,0
131,91540.0,11495,11495,0,0
132,125450.0,235881,10098,225783,0
133,11330.0,209888,2587,207301,0
134,21760.0,157186,4983,152203,0
135,168021.0,151955,21259,130696,0
136,14940.0,121461,2674,118787,0
137,58873.0,107488,7518,99970,0
138,6397.0,97042,1426,95616,0
139,13516.0,84410,1423,82987,0
140,36570.0,67496,3808,63688,0
141,40750.0,31630,3433,28197,0
142,6600.0,26230,1805,24425,0
143,15158.0,1396,1396,0,0
144,112878.0,8365,8365,0,0
145,75809.0,7373,7373,0,0
146,17180.0,1692,1692,0,0
147,28954.0,2014,2014,0,0
148,31658.0,3356,3356,0,0
149,45097.0,3518,3518,0,0
150,33766.0,4775,4775,0,0
151,89381.0,7818,7818,0,0
152,56697.0,8427,8427,0,0
153,16466.0,1548,1548,0,0
154,28278.0,2975,2975,0,0
155,71655.0,5142,5142,0,0
156,17690.0,3649,3649,0,0
157,151910.0,17266,17266,0,0
158,13065.0,1525,1525,0,0
159,39383.0,2771,2771,0,0
160,35479.0,5857,5857,0,0
161,13312.0,3221,3221,0,0
162,7362.0,1638,1638,0,0
163,50232.0,3470,3470,0,0
164,21950.0,2203,2203,0,0
165,61440.0,235930,6185,229745,0
166,32019.0,197924,2665,195259,0
167,12734.0,182827,7336,175491,0
168,18617.0,118485,1280,117205,0
169,5408.0,118084,860,117224,0
170,218270.0,124260,15776,108484,0
171,37393.0,111274,4588,106686,0
172,93349.0,111181,8447,102734,0
173,11493.0,97767,982,96785,0
174,16882.0,91989,1494,90495,0
175,22466.0,70950,2345,68605,0
176,11181.0,36885,1092,35793,0
177,65327.0,23547,3917,19630,0
178,53559.0,23229,8011,15218,0
179,21920.0,8632,5881,2751,0
180,153236.0,15612,13446,2166,0
181,27982.0,3715,3715,0,0
182,110209.0,6597,6597,0,0
183,64742.0,5278,5278,0,0
184,51149.0,5345,5345,0,0
185,20086.0,2132,2132,0,0
186,39615.0,3161,3161,0,0
187,6747.0,3397,3397,0,0
188,90058.0,6467,6467,0,0
189,6246.0,919,919,0,0
190,4697.0,2496,2496,0,0
191,16032.0,2073,2073,0,0
192,50445.0,4028,4028,0,0
193,25141.0,4484,4484,0,0
194,26460.0,2345,2345,0,0
195,6052.0,208201,1090,207111,0
196,54710.0,206869,4451,202418,0
197,22748.0,196567,2823,193744,0
198,145172.0,183778,10663,173115,0
199,95226.0,170284,8172,162112,0
200,23750.0,147441,2317,145124,0
201,12853.0,101030,5940,95090,0
202,44550.0,75066,3663,71403,0
203,15784.0,53964,2654,51310,0
204,52767.0,50627,5673,44954,0
205,29331.0,41880,2903,38977,0
206,174.0,25396,249,25147,0
207,31915.0,19382,6203,13179,0
208,128957.0,12478,12478,0,0
209,18607.0,4022,4022,0,0
210,36568.0,3879,3879,0,0
211,11334.0,2330,2330,0,0
212,86039.0,5285,5043,242,0
213,64540.0,6380,6380,0,0
214,14276.0,4850,4850,0,0
215,23345.0,2584,2584,0,0
216,30996.0,1806,1806,0,0
217,57522.0,5051,5051,0,0
218,2049.0,973,973,0,0
219,72449.0,6392,6392,0,0
220,38379.0,5246,5246,0,0
221,4574.0,1680,1680,0,0
222,87439.0,239035,8420,215,230400
