caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:29:53.504,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:29:53.504,2017-08-14 08:37:17.079,Role 2
0,Create Request for Quotation,2017-08-14 08:37:17.079,2017-08-14 08:38:48.598,Role 2
0,Analyze Request for Quotation,2017-08-14 08:38:48.598,2017-08-14 09:04:54.316,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 09:04:54.316,2017-08-14 09:34:01.938,Role 3
1,Create Purchase Requisition,2017-08-14 11:37:55.432,2017-08-14 12:17:05.975,Role 1
1,Analyze Purchase Requisition,2017-08-14 12:17:05.975,2017-08-14 12:33:39.518,Role 2
1,Create Request for Quotation,2017-08-14 12:33:39.518,2017-08-14 12:35:12.873,Role 2
2,Create Purchase Requisition,2017-08-14 12:11:08.776,2017-08-14 12:40:13.467,Role 1
2,Analyze Purchase Requisition,2017-08-14 12:40:13.467,2017-08-14 12:45:31.57,Role 2
2,Create Request for Quotation,2017-08-14 12:45:31.57,2017-08-14 12:47:31.091,Role 2
2,Analyze Request for Quotation,2017-08-14 12:47:31.091,2017-08-14 13:12:52.34,Role 3
1,Analyze Request for Quotation,2017-08-14 12:35:12.873,2017-08-14 13:13:27.89,Role 3
1,Amend Request for Quotation,2017-08-14 13:13:27.89,2017-08-14 13:21:35.651,Role 1
2,Amend Request for Quotation,2017-08-14 13:12:52.34,2017-08-14 13:21:50.441,Role 1
1,Analyze Request for Quotation,2017-08-14 13:21:35.651,2017-08-14 13:36:54.45,Role 3
1,Amend Request for Quotation,2017-08-14 13:36:54.45,2017-08-14 13:48:09.976,Role 1
2,Analyze Request for Quotation,2017-08-14 13:21:50.441,2017-08-14 13:51:35.926,Role 3
2,Amend Request for Quotation,2017-08-14 13:51:35.926,2017-08-14 13:56:00.933,Role 1
1,Analyze Request for Quotation,2017-08-14 13:48:09.976,2017-08-14 14:19:50.97,Role 3
2,Analyze Request for Quotation,2017-08-14 13:56:00.933,2017-08-14 14:27:45.779,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 14:19:50.97,2017-08-14 14:47:22.805,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 14:27:45.779,2017-08-14 14:54:52.801,Role 3
0,Create Quotation comparison Map,2017-08-14 09:34:01.938,2017-08-14 15:37:05.434,Role 3
3,Create Purchase Requisition,2017-08-14 15:15:10.059,2017-08-14 15:52:31.245,Role 1
3,Analyze Purchase Requisition,2017-08-14 15:52:31.245,2017-08-14 15:59:26.534,Role 2
3,Create Request for Quotation,2017-08-14 15:59:26.534,2017-08-14 16:01:37.065,Role 2
0,Analyze Quotation Comparison Map,2017-08-14 15:37:05.434,2017-08-14 16:04:52.168,Role 1
0,Choose best option,2017-08-14 16:04:52.168,2017-08-14 16:04:52.168,Role 1
3,Analyze Request for Quotation,2017-08-14 16:01:37.065,2017-08-14 16:21:25.697,Role 3
3,Amend Request for Quotation,2017-08-14 16:21:25.697,2017-08-14 16:27:01.418,Role 1
2,Create Quotation comparison Map,2017-08-14 14:54:52.801,2017-08-14 16:32:01.931,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 16:32:01.931,2017-08-14 16:42:38.087,Role 1
2,Choose best option,2017-08-14 16:42:38.087,2017-08-14 16:42:38.087,Role 1
3,Analyze Request for Quotation,2017-08-14 16:32:01.931,2017-08-14 16:58:49.556,Role 3
3,Amend Request for Quotation,2017-08-14 16:58:49.556,2017-08-14 17:12:55.03,Role 1
1,Create Quotation comparison Map,2017-08-14 14:47:22.805,2017-08-14 18:43:02.441,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 18:43:02.441,2017-08-14 18:53:55.203,Role 1
1,Choose best option,2017-08-14 18:53:55.203,2017-08-14 18:53:55.203,Role 1
3,Analyze Request for Quotation,2017-08-14 18:43:02.441,2017-08-14 19:06:29.979,Role 3
5,Create Purchase Requisition,2017-08-14 21:50:49.38,2017-08-14 21:58:34.209,Role 1
5,Analyze Purchase Requisition,2017-08-14 21:58:34.209,2017-08-14 22:06:52.04,Role 2
5,Create Request for Quotation,2017-08-14 22:06:52.04,2017-08-14 22:09:25.334,Role 2
4,Create Purchase Requisition,2017-08-14 21:39:25.453,2017-08-14 22:23:37.765,Role 1
4,Analyze Purchase Requisition,2017-08-14 22:23:37.765,2017-08-14 22:31:31.473,Role 2
4,Create Request for Quotation,2017-08-14 22:31:31.473,2017-08-14 22:33:35.731,Role 2
