instanceId,costs,duration,effective,waiting,offTime
0,7321.0,4194,594,3600,0
1,56192.0,5063,5063,0,0
2,6615.0,1156,1156,0,0
3,80061.0,5346,5346,0,0
4,24590.0,4247,4247,0,0
5,10168.0,1059,1059,0,0
6,75596.0,6591,6591,0,0
7,53655.0,4805,4805,0,0
8,19593.0,2948,2948,0,0
9,113793.0,9038,9038,0,0
10,46170.0,4438,4438,0,0
11,21785.0,2748,2748,0,0
12,2316.0,219,219,0,0
13,20204.0,1986,1986,0,0
14,62796.0,6937,6937,0,0
15,30470.0,2578,2578,0,0
16,22255.0,4148,4148,0,0
17,10174.0,1286,1286,0,0
18,145760.0,11780,11780,0,0
19,17479.0,2089,2089,0,0
20,15837.0,219488,2530,216958,0
21,44335.0,212863,3938,208925,0
22,42644.0,200786,3536,197250,0
23,20260.0,178355,3710,174645,0
24,71878.0,161638,5407,156231,0
25,1172.0,131615,407,131208,0
26,47872.0,112408,4564,107844,0
27,40153.0,86797,5165,81632,0
28,36300.0,56799,4781,52018,0
29,114723.0,32767,7909,24858,0
30,80362.0,16228,4530,11698,0
31,36720.0,4067,4067,0,0
32,2681.0,309,309,0,0
33,5822.0,899,899,0,0
34,10744.0,2067,2067,0,0
35,146307.0,12246,12246,0,0
36,34704.0,4038,4038,0,0
37,4962.0,1126,1126,0,0
38,17845.0,2061,2061,0,0
39,236982.0,20587,20587,0,0
40,13748.0,1458,1458,0,0
41,46424.0,3574,3574,0,0
42,20076.0,2636,2636,0,0
43,88746.0,8057,8057,0,0
44,10281.0,2039,2039,0,0
45,121792.0,11743,11743,0,0
46,15082.0,2139,2139,0,0
47,42616.0,5313,5313,0,0
48,25755.0,1835,1835,0,0
49,82738.0,8634,8634,0,0
50,55714.0,237048,6648,0,230400
51,8014.0,208420,1049,207371,0
52,3132.0,192792,823,191969,0
53,41044.0,177440,5616,171824,0
54,3635.0,152115,795,151320,0
55,104115.0,147978,6086,141892,0
56,45205.0,116540,4460,112080,0
57,169676.0,107911,16303,91608,0
58,36199.0,63814,2743,61071,0
59,131164.0,38059,10197,27862,0
60,599.0,2241,2241,0,0
61,60384.0,8926,8926,0,0
62,58018.0,3428,3428,0,0
63,101190.0,7636,7636,0,0
64,85997.0,7020,7020,0,0
65,33628.0,2167,2167,0,0
66,4842.0,1256,1256,0,0
67,43881.0,3110,3110,0,0
68,19165.0,2443,2443,0,0
69,37976.0,4599,4599,0,0
70,15446.0,2606,2606,0,0
71,31499.0,2724,2724,0,0
72,89035.0,7952,7952,0,0
73,90267.0,8000,8000,0,0
74,65723.0,5605,5605,0,0
75,5544.0,1090,1090,0,0
76,4870.0,792,792,0,0
77,12040.0,1133,1133,0,0
78,3307.0,1395,1395,0,0
79,30033.0,230493,2657,227836,0
80,8216.0,201670,1816,199854,0
81,103153.0,197003,8349,188654,0
82,181359.0,200107,15922,184185,0
83,32499.0,160411,4087,156324,0
84,60606.0,133228,7355,125873,0
85,20919.0,110814,1511,109303,0
86,29907.0,100150,3468,96682,0
87,11615.0,82438,1282,81156,0
88,10108.0,67701,2315,65386,0
89,31497.0,57443,2055,55388,0
90,29806.0,37217,3369,33848,0
91,13539.0,15671,1753,13918,0
92,57086.0,13252,5793,7459,0
93,114515.0,8190,8190,0,0
94,22881.0,2685,2685,0,0
95,196045.0,19611,19611,0,0
96,14381.0,1579,1579,0,0
97,11127.0,1767,1767,0,0
98,54618.0,4678,4678,0,0
99,21679.0,2800,2800,0,0
100,857.0,510,510,0,0
101,98705.0,7039,7039,0,0
102,49920.0,4267,4267,0,0
103,12036.0,1433,1433,0,0
104,45522.0,3705,3705,0,0
105,7666.0,1667,1667,0,0
106,63310.0,6219,6219,0,0
107,26199.0,1670,1670,0,0
108,14480.0,1152,1152,0,0
109,18170.0,2083,2083,0,0
110,26324.0,2558,2558,0,0
111,21878.0,230277,3472,226805,0
112,21033.0,214611,3118,211493,0
113,51649.0,207858,4259,203599,0
114,31165.0,187660,2680,184980,0
115,14502.0,181136,3591,177545,0
116,64596.0,180268,5835,174433,0
117,17120.0,164156,2893,161263,0
118,7092.0,138067,891,137176,0
