caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:31:47.933,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:31:47.933,2017-08-14 08:39:39.009,Role 4
0,Create Request for Quotation,2017-08-14 08:39:39.009,2017-08-14 08:41:11.322,Role 4
0,Analyze Request for Quotation,2017-08-14 08:41:11.322,2017-08-14 09:05:34.16,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 09:05:34.16,2017-08-14 09:16:07.483,Role 3
1,Create Purchase Requisition,2017-08-14 09:27:57.608,2017-08-14 09:33:05.276,Role 1
1,Analyze Purchase Requisition,2017-08-14 09:33:05.276,2017-08-14 09:42:14.624,Role 4
1,Create Request for Quotation,2017-08-14 09:42:14.624,2017-08-14 09:43:29.607,Role 4
1,Analyze Request for Quotation,2017-08-14 09:43:29.607,2017-08-14 09:52:09.613,Role 3
1,Amend Request for Quotation,2017-08-14 09:52:09.613,2017-08-14 10:05:19.839,Role 1
1,Analyze Request for Quotation,2017-08-14 10:05:19.839,2017-08-14 10:16:00.248,Role 3
0,Create Quotation comparison Map,2017-08-14 09:16:07.483,2017-08-14 10:20:17.475,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 10:16:00.248,2017-08-14 10:37:36.299,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 10:20:17.475,2017-08-14 10:47:38.913,Role 1
0,Choose best option,2017-08-14 10:47:38.913,2017-08-14 10:47:38.913,Role 1
2,Create Purchase Requisition,2017-08-14 11:27:40.259,2017-08-14 12:06:21.168,Role 1
2,Analyze Purchase Requisition,2017-08-14 12:06:21.168,2017-08-14 12:17:42.876,Role 4
2,Create Request for Quotation,2017-08-14 12:17:42.876,2017-08-14 12:19:25.778,Role 4
3,Create Purchase Requisition,2017-08-14 12:03:59.374,2017-08-14 12:35:44.297,Role 1
3,Analyze Purchase Requisition,2017-08-14 12:35:44.297,2017-08-14 12:39:56.297,Role 4
3,Create Request for Quotation,2017-08-14 12:39:56.297,2017-08-14 12:41:20.867,Role 4
2,Analyze Request for Quotation,2017-08-14 12:19:25.778,2017-08-14 12:47:58.438,Role 3
3,Analyze Request for Quotation,2017-08-14 12:47:58.438,2017-08-14 13:16:28.623,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 13:16:28.623,2017-08-14 13:25:13.745,Role 3
3,Amend Request for Quotation,2017-08-14 13:16:28.623,2017-08-14 13:28:42.796,Role 1
1,Create Quotation comparison Map,2017-08-14 10:37:36.299,2017-08-14 15:29:10.128,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 15:29:10.128,2017-08-14 15:50:40.897,Role 1
1,Choose best option,2017-08-14 15:50:40.897,2017-08-14 15:50:40.897,Role 1
3,Analyze Request for Quotation,2017-08-14 15:29:10.128,2017-08-14 15:50:55.284,Role 3
0,Settle Conditions With Supplier,2017-08-14 10:47:38.913,2017-08-14 16:42:43.123,Role 3
3,Send Request for Quotation to Supplier,2017-08-14 16:42:43.123,2017-08-14 16:52:12.072,Role 3
0,Create Purchase Order,2017-08-14 16:52:12.072,2017-08-14 17:03:15.919,Role 3
0,Confirm Purchase Order,2017-08-14 17:03:15.919,2017-08-14 17:16:01.162,Role 2
2,Create Quotation comparison Map,2017-08-14 13:25:13.745,2017-08-14 19:22:17.68,Role 3
4,Create Purchase Requisition,2017-08-14 19:17:55.464,2017-08-14 19:53:10.839,Role 1
4,Analyze Purchase Requisition,2017-08-14 19:53:10.839,2017-08-14 19:54:42.694,Role 4
2,Analyze Quotation Comparison Map,2017-08-14 19:22:17.68,2017-08-14 19:54:43.094,Role 1
2,Choose best option,2017-08-14 19:54:43.094,2017-08-14 19:54:43.094,Role 1
4,Create Request for Quotation,2017-08-14 19:54:42.694,2017-08-14 19:56:05.775,Role 4
5,Create Purchase Requisition,2017-08-14 19:43:17.951,2017-08-14 20:22:17.638,Role 1
5,Analyze Purchase Requisition,2017-08-14 20:22:17.638,2017-08-14 20:26:30.68,Role 4
5,Create Request for Quotation,2017-08-14 20:26:30.68,2017-08-14 20:27:40.849,Role 4
6,Create Purchase Requisition,2017-08-14 20:54:23.275,2017-08-14 21:22:59.55,Role 1
6,Analyze Purchase Requisition,2017-08-14 21:22:59.55,2017-08-14 21:23:42.969,Role 4
