caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:38:13.419,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:38:13.419,2017-08-14 08:41:57.766,Role 2
0,Create Request for Quotation,2017-08-14 08:41:57.766,2017-08-14 08:44:06.718,Role 2
0,Analyze Request for Quotation,2017-08-14 08:44:06.718,2017-08-14 09:03:27.116,Role 3
0,Amend Request for Quotation,2017-08-14 09:03:27.116,2017-08-14 09:08:50.956,Role 1
0,Analyze Request for Quotation,2017-08-14 09:08:50.956,2017-08-14 09:19:58.443,Role 3
0,Amend Request for Quotation,2017-08-14 09:19:58.443,2017-08-14 09:35:48.343,Role 1
0,Analyze Request for Quotation,2017-08-14 09:35:48.343,2017-08-14 09:55:18.451,Role 3
0,Amend Request for Quotation,2017-08-14 09:55:18.451,2017-08-14 10:08:13.747,Role 1
0,Analyze Request for Quotation,2017-08-14 10:08:13.747,2017-08-14 10:36:41.819,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 10:36:41.819,2017-08-14 11:04:25.041,Role 3
1,Create Purchase Requisition,2017-08-14 12:42:45.166,2017-08-14 13:23:39.762,Role 1
1,Analyze Purchase Requisition,2017-08-14 13:23:39.762,2017-08-14 13:26:57.491,Role 2
1,Create Request for Quotation,2017-08-14 13:26:57.491,2017-08-14 13:28:25.934,Role 2
1,Analyze Request for Quotation,2017-08-14 13:28:25.934,2017-08-14 13:55:02.688,Role 3
1,Amend Request for Quotation,2017-08-14 13:55:02.688,2017-08-14 14:03:36.892,Role 1
1,Analyze Request for Quotation,2017-08-14 14:03:36.892,2017-08-14 14:15:53.026,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 14:15:53.026,2017-08-14 14:23:28.39,Role 3
2,Create Purchase Requisition,2017-08-14 14:27:33.046,2017-08-14 15:07:44.637,Role 1
2,Analyze Purchase Requisition,2017-08-14 15:07:44.637,2017-08-14 15:09:37.744,Role 2
2,Create Request for Quotation,2017-08-14 15:09:37.744,2017-08-14 15:11:26.115,Role 2
0,Create Quotation comparison Map,2017-08-14 11:04:25.041,2017-08-14 15:21:49.015,Role 3
2,Analyze Request for Quotation,2017-08-14 15:11:26.115,2017-08-14 15:30:00.516,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 15:21:49.015,2017-08-14 15:47:50.769,Role 1
0,Choose best option,2017-08-14 15:47:50.769,2017-08-14 15:47:50.769,Role 1
2,Send Request for Quotation to Supplier,2017-08-14 15:30:00.516,2017-08-14 15:49:31.541,Role 3
1,Create Quotation comparison Map,2017-08-14 14:23:28.39,2017-08-14 16:20:02.643,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 16:20:02.643,2017-08-14 16:39:54.403,Role 1
1,Choose best option,2017-08-14 16:39:54.403,2017-08-14 16:39:54.403,Role 1
3,Create Purchase Requisition,2017-08-14 17:41:38.357,2017-08-14 18:23:12.655,Role 1
3,Analyze Purchase Requisition,2017-08-14 18:23:12.655,2017-08-14 18:26:40.467,Role 2
3,Create Request for Quotation,2017-08-14 18:26:40.467,2017-08-14 18:28:00.4,Role 2
4,Create Purchase Requisition,2017-08-14 19:03:41.081,2017-08-14 19:25:34.547,Role 1
4,Analyze Purchase Requisition,2017-08-14 19:25:34.547,2017-08-14 19:26:47.931,Role 2
4,Create Request for Quotation,2017-08-14 19:26:47.931,2017-08-14 19:28:20.325,Role 2
2,Create Quotation comparison Map,2017-08-14 15:49:31.541,2017-08-14 21:02:11.211,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 21:02:11.211,2017-08-14 21:16:18.654,Role 1
2,Choose best option,2017-08-14 21:16:18.654,2017-08-14 21:16:18.654,Role 1
3,Analyze Request for Quotation,2017-08-14 21:02:11.211,2017-08-14 21:35:52.533,Role 3
3,Amend Request for Quotation,2017-08-14 21:35:52.533,2017-08-14 21:43:11.422,Role 1
4,Analyze Request for Quotation,2017-08-14 21:35:52.533,2017-08-14 21:54:39.552,Role 3
4,Amend Request for Quotation,2017-08-14 21:54:39.552,2017-08-14 22:06:09.838,Role 1
5,Create Purchase Requisition,2017-08-15 02:21:23.865,2017-08-15 02:39:38.869,Role 1
5,Analyze Purchase Requisition,2017-08-15 02:39:38.869,2017-08-15 02:41:10.612,Role 2
5,Create Request for Quotation,2017-08-15 02:41:10.612,2017-08-15 02:42:43.455,Role 2
2,Settle Conditions With Supplier,2017-08-14 21:54:39.552,2017-08-15 03:19:15.928,Role 3
0,Settle Conditions With Supplier,2017-08-14 15:47:50.769,2017-08-15 03:28:27.274,Role 3
3,Analyze Request for Quotation,2017-08-15 03:19:15.928,2017-08-15 03:46:00.178,Role 3
4,Analyze Request for Quotation,2017-08-15 03:28:27.274,2017-08-15 03:54:23.478,Role 3
3,Amend Request for Quotation,2017-08-15 03:46:00.178,2017-08-15 03:54:41.768,Role 1
4,Amend Request for Quotation,2017-08-15 03:54:23.478,2017-08-15 04:00:07.607,Role 1
2,Create Purchase Order,2017-08-15 03:54:23.478,2017-08-15 04:06:57.231,Role 3
5,Analyze Request for Quotation,2017-08-15 03:46:00.178,2017-08-15 04:13:56.62,Role 3
0,Create Purchase Order,2017-08-15 04:06:57.231,2017-08-15 04:17:44.126,Role 3
3,Analyze Request for Quotation,2017-08-15 04:13:56.62,2017-08-15 04:21:22.481,Role 3
5,Amend Request for Quotation,2017-08-15 04:13:56.62,2017-08-15 04:23:26.285,Role 1
3,Amend Request for Quotation,2017-08-15 04:21:22.481,2017-08-15 04:29:40.334,Role 1
4,Analyze Request for Quotation,2017-08-15 04:17:44.126,2017-08-15 04:34:47.423,Role 3
2,Confirm Purchase Order,2017-08-15 04:06:57.231,2017-08-15 04:41:17.319,Role 11
5,Analyze Request for Quotation,2017-08-15 04:23:26.285,2017-08-15 04:44:52.797,Role 3
0,Confirm Purchase Order,2017-08-15 04:17:44.126,2017-08-15 04:52:15.874,Role 11
3,Analyze Request for Quotation,2017-08-15 04:34:47.423,2017-08-15 05:00:40.56,Role 3
4,Send Request for Quotation to Supplier,2017-08-15 04:44:52.797,2017-08-15 05:02:54.367,Role 3
3,Send Request for Quotation to Supplier,2017-08-15 05:02:54.367,2017-08-15 05:26:49.913,Role 3
5,Send Request for Quotation to Supplier,2017-08-15 05:00:40.56,2017-08-15 05:33:06.103,Role 3
1,Settle Conditions With Supplier,2017-08-14 16:39:54.403,2017-08-15 05:51:22.549,Role 3
6,Create Purchase Requisition,2017-08-15 05:57:53.293,2017-08-15 06:13:08.05,Role 1
6,Analyze Purchase Requisition,2017-08-15 06:13:08.05,2017-08-15 06:18:42.726,Role 2
6,Create Request for Quotation,2017-08-15 06:18:42.726,2017-08-15 06:20:47.038,Role 2
4,Create Quotation comparison Map,2017-08-15 05:26:49.913,2017-08-15 07:55:38.285,Role 3
5,Create Quotation comparison Map,2017-08-15 05:51:22.549,2017-08-15 08:01:12.878,Role 3
1,Create Purchase Order,2017-08-15 07:55:38.285,2017-08-15 08:08:04.413,Role 3
4,Analyze Quotation Comparison Map,2017-08-15 07:55:38.285,2017-08-15 08:24:43.421,Role 1
4,Choose best option,2017-08-15 08:24:43.421,2017-08-15 08:24:43.421,Role 1
6,Analyze Request for Quotation,2017-08-15 08:01:12.878,2017-08-15 08:25:10.572,Role 3
1,Confirm Purchase Order,2017-08-15 08:08:04.413,2017-08-15 08:27:09.458,Role 11
5,Analyze Quotation Comparison Map,2017-08-15 08:01:12.878,2017-08-15 08:32:27.828,Role 1
5,Choose best option,2017-08-15 08:32:27.828,2017-08-15 08:32:27.828,Role 1
6,Send Request for Quotation to Supplier,2017-08-15 08:25:10.572,2017-08-15 08:43:14.384,Role 3
3,Create Quotation comparison Map,2017-08-15 05:33:06.103,2017-08-15 09:30:27.975,Role 3
3,Analyze Quotation Comparison Map,2017-08-15 09:30:27.975,2017-08-15 09:48:16.209,Role 1
3,Choose best option,2017-08-15 09:48:16.209,2017-08-15 09:48:16.209,Role 1
7,Create Purchase Requisition,2017-08-15 09:31:14.172,2017-08-15 09:59:17.098,Role 1
7,Analyze Purchase Requisition,2017-08-15 09:59:17.098,2017-08-15 10:11:24.266,Role 2
7,Create Request for Quotation,2017-08-15 10:11:24.266,2017-08-15 10:13:05.089,Role 2
6,Create Quotation comparison Map,2017-08-15 09:30:27.975,2017-08-15 10:20:33.262,Role 3
6,Analyze Quotation Comparison Map,2017-08-15 10:20:33.262,2017-08-15 10:40:47.428,Role 1
6,Choose best option,2017-08-15 10:40:47.428,2017-08-15 10:40:47.428,Role 1
8,Create Purchase Requisition,2017-08-15 10:27:25.402,2017-08-15 11:08:06.776,Role 1
8,Analyze Purchase Requisition,2017-08-15 11:08:06.776,2017-08-15 11:12:07.325,Role 2
8,Create Request for Quotation,2017-08-15 11:12:07.325,2017-08-15 11:15:32.544,Role 2
9,Create Purchase Requisition,2017-08-15 10:53:51.968,2017-08-15 11:35:26.067,Role 1
9,Analyze Purchase Requisition,2017-08-15 11:35:26.067,2017-08-15 11:44:06.801,Role 2
9,Create Request for Quotation,2017-08-15 11:44:06.801,2017-08-15 11:46:19.254,Role 2
0,Deliver Goods Services,2017-08-15 04:52:15.874,2017-08-15 15:59:36.555,Role 11
0,Release Purchase Order,2017-08-15 15:59:36.555,2017-08-15 16:00:36.555,Role 1
5,Settle Conditions With Supplier,2017-08-15 08:43:14.384,2017-08-15 17:24:17.8,Role 3
7,Analyze Request for Quotation,2017-08-15 17:24:17.8,2017-08-15 17:42:04.522,Role 3
4,Settle Conditions With Supplier,2017-08-15 08:24:43.421,2017-08-15 18:37:30.786,Role 3
8,Analyze Request for Quotation,2017-08-15 18:37:30.786,2017-08-15 19:07:55.789,Role 3
8,Amend Request for Quotation,2017-08-15 19:07:55.789,2017-08-15 19:18:38.431,Role 1
9,Analyze Request for Quotation,2017-08-15 19:07:55.789,2017-08-15 19:38:37.138,Role 3
0,Approve Purchase Order for payment,2017-08-15 19:38:37.138,2017-08-15 19:39:37.138,Role 3
0,Send Invoice,2017-08-15 19:39:37.138,2017-08-15 19:39:37.138,Role 11
0,Release Supplier's Invoice,2017-08-15 19:39:37.138,2017-08-15 19:44:53.702,Role 16
