caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:56:40.86,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:56:40.86,2017-08-14 08:58:12.634,Role 2
0,Create Request for Quotation,2017-08-14 08:58:12.634,2017-08-14 09:00:01.931,Role 2
0,Analyze Request for Quotation,2017-08-14 09:00:01.931,2017-08-14 09:31:28.581,Role 3
0,Amend Request for Quotation,2017-08-14 09:31:28.581,2017-08-14 09:39:22.729,Role 1
0,Analyze Request for Quotation,2017-08-14 09:39:22.729,2017-08-14 09:53:40.811,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 09:53:40.811,2017-08-14 10:21:18.578,Role 3
0,Create Quotation comparison Map,2017-08-14 10:21:18.578,2017-08-14 16:22:53.798,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 16:22:53.798,2017-08-14 16:34:02.299,Role 1
0,Choose best option,2017-08-14 16:34:02.299,2017-08-14 16:34:02.299,Role 1
1,Create Purchase Requisition,2017-08-15 01:21:17.365,2017-08-15 01:55:34.097,Role 1
1,Analyze Purchase Requisition,2017-08-15 01:55:34.097,2017-08-15 02:11:42.563,Role 2
1,Create Request for Quotation,2017-08-15 02:11:42.563,2017-08-15 02:13:18.372,Role 2
1,Analyze Request for Quotation,2017-08-15 02:13:18.372,2017-08-15 02:44:42.057,Role 3
1,Send Request for Quotation to Supplier,2017-08-15 02:44:42.057,2017-08-15 03:02:00.272,Role 3
2,Create Purchase Requisition,2017-08-15 02:31:33.779,2017-08-15 03:04:59.606,Role 1
2,Analyze Purchase Requisition,2017-08-15 03:04:59.606,2017-08-15 03:06:13.638,Role 2
2,Create Request for Quotation,2017-08-15 03:06:13.638,2017-08-15 03:07:43.571,Role 2
2,Analyze Request for Quotation,2017-08-15 03:07:43.571,2017-08-15 03:40:06.851,Role 3
2,Amend Request for Quotation,2017-08-15 03:40:06.851,2017-08-15 03:41:49.131,Role 1
0,Settle Conditions With Supplier,2017-08-14 16:34:02.299,2017-08-15 03:57:29.742,Role 3
3,Create Purchase Requisition,2017-08-15 03:34:10.671,2017-08-15 04:05:43.828,Role 1
3,Analyze Purchase Requisition,2017-08-15 04:05:43.828,2017-08-15 04:06:33.229,Role 2
2,Analyze Request for Quotation,2017-08-15 03:41:49.131,2017-08-15 04:06:39.832,Role 3
0,Create Purchase Order,2017-08-15 03:57:29.742,2017-08-15 04:07:06.849,Role 3
3,Create Request for Quotation,2017-08-15 04:06:33.229,2017-08-15 04:08:06.651,Role 2
2,Amend Request for Quotation,2017-08-15 04:06:39.832,2017-08-15 04:16:42.73,Role 1
3,Analyze Request for Quotation,2017-08-15 04:08:06.651,2017-08-15 04:22:21.144,Role 3
3,Amend Request for Quotation,2017-08-15 04:22:21.144,2017-08-15 04:32:41.723,Role 1
2,Analyze Request for Quotation,2017-08-15 04:16:42.73,2017-08-15 04:34:32.472,Role 3
0,Confirm Purchase Order,2017-08-15 04:07:06.849,2017-08-15 04:40:34.017,Role 11
3,Analyze Request for Quotation,2017-08-15 04:32:41.723,2017-08-15 04:48:18.752,Role 3
2,Send Request for Quotation to Supplier,2017-08-15 04:34:32.472,2017-08-15 04:55:23.094,Role 3
3,Amend Request for Quotation,2017-08-15 04:48:18.752,2017-08-15 04:56:47.063,Role 1
3,Analyze Request for Quotation,2017-08-15 04:56:47.063,2017-08-15 05:27:51.367,Role 3
3,Amend Request for Quotation,2017-08-15 05:27:51.367,2017-08-15 05:33:13.14,Role 1
3,Analyze Request for Quotation,2017-08-15 05:33:13.14,2017-08-15 05:52:06.907,Role 3
2,Create Quotation comparison Map,2017-08-15 04:55:23.094,2017-08-15 05:53:01.654,Role 3
3,Send Request for Quotation to Supplier,2017-08-15 05:52:06.907,2017-08-15 06:08:28.835,Role 3
2,Analyze Quotation Comparison Map,2017-08-15 05:53:01.654,2017-08-15 06:10:48.953,Role 1
2,Choose best option,2017-08-15 06:10:48.953,2017-08-15 06:10:48.953,Role 1
3,Create Quotation comparison Map,2017-08-15 06:08:28.835,2017-08-15 08:25:29.358,Role 3
1,Create Quotation comparison Map,2017-08-15 03:02:00.272,2017-08-15 08:26:47.477,Role 3
3,Analyze Quotation Comparison Map,2017-08-15 08:25:29.358,2017-08-15 08:49:54.629,Role 1
3,Choose best option,2017-08-15 08:49:54.629,2017-08-15 08:49:54.629,Role 1
1,Analyze Quotation Comparison Map,2017-08-15 08:26:47.477,2017-08-15 08:56:48.923,Role 1
1,Choose best option,2017-08-15 08:56:48.923,2017-08-15 08:56:48.923,Role 1
4,Create Purchase Requisition,2017-08-15 10:56:05.128,2017-08-15 11:30:03.393,Role 1
4,Analyze Purchase Requisition,2017-08-15 11:30:03.393,2017-08-15 11:33:02.05,Role 2
4,Create Request for Quotation,2017-08-15 11:33:02.05,2017-08-15 11:34:56.443,Role 2
2,Settle Conditions With Supplier,2017-08-15 06:10:48.953,2017-08-15 12:17:57.543,Role 3
4,Analyze Request for Quotation,2017-08-15 12:17:57.543,2017-08-15 12:47:02.475,Role 3
4,Amend Request for Quotation,2017-08-15 12:47:02.475,2017-08-15 12:53:25.507,Role 1
2,Create Purchase Order,2017-08-15 12:47:02.475,2017-08-15 12:57:48.571,Role 3
4,Analyze Request for Quotation,2017-08-15 12:57:48.571,2017-08-15 13:17:23.696,Role 3
2,Confirm Purchase Order,2017-08-15 12:57:48.571,2017-08-15 13:20:46.258,Role 11
