instanceId,costs,duration,effective,waiting,offTime
0,10383.0,8577,4083,4494,0
1,6341.0,5208,2151,3057,0
2,14385.0,6430,6430,0,0
3,20586.0,8644,8488,156,0
4,4449.0,2057,1037,1020,0
5,15140.0,9544,7079,2465,0
6,9144.0,5130,3197,1933,0
7,4429.0,1409,1409,0,0
8,13474.0,6921,6921,0,0
9,27902.0,19124,14006,5118,0
10,4006.0,4498,1326,3172,0
11,17282.0,12875,8095,4780,0
12,6563.0,2862,2862,0,0
13,2972.0,619,619,0,0
14,24694.0,11843,11843,0,0
15,4390.0,1783,1783,0,0
16,10774.0,3237,3237,0,0
17,15876.0,6809,6798,11,0
18,5062.0,1427,1377,50,0
19,5935.0,229050,1339,227711,0
20,10652.0,226455,4443,222012,0
21,4999.0,175639,1371,174268,0
22,11687.0,159825,4236,155589,0
23,6386.0,143192,2711,140481,0
24,6266.0,121894,1201,120693,0
25,42031.0,185035,20399,164636,0
26,8679.0,139816,3675,136141,0
27,20164.0,149918,9050,140868,0
28,13052.0,143562,4660,138902,0
29,13636.0,148964,6583,142381,0
30,5724.0,96693,2939,93754,0
31,20518.0,124678,9559,115119,0
32,22997.0,59077,11323,47754,0
33,1606.0,8937,720,8217,0
34,11277.0,32152,5563,26589,0
35,12433.0,6758,5572,1186,0
36,8306.0,6546,3074,3472,0
37,5595.0,2511,2511,0,0
38,9187.0,1988,1988,0,0
39,17801.0,7041,7041,0,0
40,4370.0,1245,1245,0,0
41,4937.0,1138,1138,0,0
42,5520.0,1955,1846,109,0
43,9859.0,3297,3297,0,0
44,8118.0,3004,3004,0,0
45,4228.0,1300,1300,0,0
46,20552.0,8660,8660,0,0
47,5675.0,1864,1864,0,0
48,3568.0,1123,1123,0,0
49,5197.0,229718,982,228736,0
50,9035.0,247385,3546,243839,0
51,5051.0,222359,2019,220340,0
52,11870.0,243890,5240,238650,0
53,29784.0,234608,13306,221302,0
54,2870.0,194132,1607,192525,0
55,1228.0,159027,272,158755,0
56,3591.0,156291,1234,155057,0
57,27831.0,170314,12366,157948,0
58,14232.0,155889,5829,150060,0
59,6678.0,145295,2031,143264,0
60,19776.0,168556,11129,157427,0
61,2532.0,28327,2689,25638,0
62,9479.0,4800,4659,141,0
63,1283.0,3923,504,3419,0
64,18471.0,9437,9090,347,0
65,4516.0,2604,1031,1573,0
66,3649.0,944,944,0,0
67,7168.0,3239,2991,248,0
68,25502.0,11819,11479,340,0
69,7442.0,3711,3711,0,0
70,1945.0,894,894,0,0
71,1594.0,275,275,0,0
72,23653.0,13261,10063,3198,0
73,5559.0,7334,1777,5557,0
74,16613.0,11670,7627,4043,0
75,6366.0,1183,1183,0,0
76,2244.0,844,844,0,0
77,9889.0,4260,4260,0,0
78,13742.0,5922,5922,0,0
79,7710.0,2674,2674,0,0
80,3609.0,233323,1418,231905,0
81,10199.0,212875,4920,207955,0
82,6916.0,130693,1796,128897,0
83,13447.0,144978,5401,139577,0
84,3190.0,117830,1263,116567,0
85,14902.0,122778,7850,114928,0
86,15392.0,103140,7591,95549,0
87,3408.0,57262,893,56369,0
88,4098.0,54495,2221,52274,0
89,10263.0,22347,3521,18826,0
90,7966.0,12655,2203,10452,0
91,20496.0,12227,10422,1805,0
92,12363.0,5098,5098,0,0
93,19375.0,9246,9246,0,0
94,25742.0,11276,10565,711,0
95,5090.0,1567,1512,55,0
96,15929.0,7655,7655,0,0
97,29900.0,15388,15388,0,0
98,12500.0,5642,5499,143,0
99,2372.0,3612,1001,2611,0
100,1937.0,713,713,0,0
101,6430.0,1719,1719,0,0
102,10203.0,4913,4913,0,0
103,27909.0,13517,13517,0,0
104,10840.0,6157,5439,718,0
105,6427.0,1802,1570,232,0
106,2834.0,1089,1089,0,0
107,8761.0,233473,2375,231098,0
108,5583.0,215958,950,215008,0
109,9708.0,231056,5006,226050,0
110,4321.0,207482,1523,205959,0
111,19751.0,211870,8802,203068,0
112,20226.0,199229,10495,188734,0
113,2659.0,127236,699,126537,0
114,4827.0,112984,1957,111027,0
115,22195.0,97148,11254,85894,0
116,6523.0,2892,2892,0,0
117,26739.0,12216,11982,234,0
118,3562.0,1643,773,870,0
119,6371.0,1710,1710,0,0
120,3833.0,987,987,0,0
121,2431.0,778,778,0,0
122,7866.0,1351,1351,0,0
123,20453.0,9576,9576,0,0
124,5780.0,1122,1122,0,0
125,19446.0,10119,10119,0,0
126,9006.0,3059,3059,0,0
127,7126.0,3293,3293,0,0
128,2901.0,1446,1446,0,0
129,23571.0,15363,11824,3539,0
130,9101.0,6162,4865,1297,0
131,17926.0,7189,7189,0,0
132,8087.0,228881,3569,225312,0
133,2092.0,208499,1208,207291,0
134,3863.0,154601,1199,153402,0
135,2951.0,131526,914,130612,0
136,5266.0,120286,1237,119049,0
137,5720.0,102157,1232,100925,0
138,16575.0,120956,7687,113269,0
139,8368.0,100740,4084,96656,0
140,8137.0,81611,3643,77968,0
141,6414.0,37321,1248,36073,0
142,28990.0,59081,13832,45249,0
143,13974.0,16447,5724,10723,0
144,6338.0,6932,2055,4877,0
145,3039.0,1194,817,377,0
146,3627.0,1727,1727,0,0
147,11588.0,5066,4953,113,0
148,10863.0,5153,5153,0,0
149,1961.0,555,555,0,0
150,7188.0,2476,2476,0,0
151,22869.0,10696,10696,0,0
152,6253.0,1664,1664,0,0
153,1577.0,693,693,0,0
154,6852.0,1230,1230,0,0
155,10920.0,5205,5205,0,0
156,10034.0,4417,4417,0,0
157,6053.0,2350,2350,0,0
158,2290.0,575,575,0,0
159,9325.0,2961,2961,0,0
160,12655.0,4421,4421,0,0
161,7554.0,3030,3030,0,0
162,3808.0,860,860,0,0
163,20364.0,10054,9932,122,0
164,2823.0,936,936,0,0
165,3151.0,236673,1424,235249,0
166,3053.0,196141,769,195372,0
167,7492.0,196710,3525,193185,0
168,14617.0,140684,5762,134922,0
169,6124.0,133970,2156,131814,0
170,21175.0,160467,9491,150976,0
171,5446.0,130403,2786,127617,0
172,4964.0,113174,932,112242,0
173,4046.0,121608,1435,120173,0
174,3361.0,101534,935,100599,0
175,5762.0,80841,1939,78902,0
176,7274.0,55720,2149,53571,0
177,3568.0,39200,1429,37771,0
178,2916.0,29020,1217,27803,0
179,33116.0,56362,15960,40402,0
180,5605.0,23994,1934,22060,0
181,28181.0,47314,13628,33686,0
182,12945.0,5765,5765,0,0
183,14928.0,7036,7036,0,0
184,9419.0,3186,3186,0,0
185,25407.0,11327,11327,0,0
186,7697.0,1861,1861,0,0
187,2738.0,2768,2768,0,0
188,7866.0,2776,2776,0,0
189,6623.0,1790,1790,0,0
190,3939.0,595,595,0,0
191,19425.0,8642,8083,559,0
192,3854.0,2481,805,1676,0
193,6166.0,3523,2898,625,0
194,4617.0,1406,1406,0,0
195,23748.0,250806,9882,240924,0
196,31889.0,287491,15388,272103,0
197,2370.0,199105,761,198344,0
198,16998.0,243481,7457,236024,0
199,8307.0,213412,3877,209535,0
200,25162.0,218739,12215,206524,0
201,9119.0,135772,4897,130875,0
202,12721.0,136501,5136,131365,0
203,54255.0,143908,25792,118116,0
204,6657.0,59830,1475,58355,0
205,8801.0,80390,3659,76731,0
206,10059.0,79274,5124,74150,0
207,2115.0,32573,1011,31562,0
208,5667.0,16897,1234,15663,0
209,17165.0,38827,7894,30933,0
210,10894.0,4450,4450,0,0
211,5896.0,1405,1405,0,0
212,18818.0,8873,8852,21,0
213,2877.0,918,752,166,0
214,2986.0,825,825,0,0
215,5611.0,1565,1565,0,0
216,18208.0,7304,6673,631,0
217,22036.0,9992,9666,326,0
218,25380.0,12980,12980,0,0
219,10980.0,5267,4188,1079,0
220,5065.0,4550,2860,1690,0
221,19514.0,254881,9150,15331,230400
222,26208.0,255914,11414,244500,0
223,9544.0,244341,4092,240249,0
224,10562.0,214539,5742,208797,0
