caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:47:45.551,Role 16
0,Analyze Purchase Requisition,2017-08-14 08:47:45.551,2017-08-14 08:55:40.768,Role 20
0,Create Request for Quotation,2017-08-14 08:55:40.768,2017-08-14 08:57:51.066,Role 2
0,Analyze Request for Quotation,2017-08-14 08:57:51.066,2017-08-14 09:34:44.11,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 09:34:44.11,2017-08-14 10:11:27.784,Role 5
1,Create Purchase Requisition,2017-08-14 11:01:45.469,2017-08-14 11:47:19.009,Role 16
1,Analyze Purchase Requisition,2017-08-14 11:47:19.009,2017-08-14 11:56:48.122,Role 20
1,Create Request for Quotation,2017-08-14 11:56:48.122,2017-08-14 11:58:57.031,Role 2
0,Create Quotation comparison Map,2017-08-14 10:11:27.784,2017-08-14 12:27:21.069,Role 3
2,Create Purchase Requisition,2017-08-14 11:58:23.828,2017-08-14 12:33:42.963,Role 16
2,Analyze Purchase Requisition,2017-08-14 12:33:42.963,2017-08-14 12:35:05.627,Role 20
2,Create Request for Quotation,2017-08-14 12:35:05.627,2017-08-14 12:37:10.68,Role 2
1,Analyze Request for Quotation,2017-08-14 12:27:21.069,2017-08-14 12:37:48.489,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 12:37:48.489,2017-08-14 12:45:51.684,Role 3
0,Choose best option,2017-08-14 12:45:51.684,2017-08-14 12:45:51.684,Role 5
2,Analyze Request for Quotation,2017-08-14 12:45:51.684,2017-08-14 13:03:33.756,Role 3
1,Amend Request for Quotation,2017-08-14 13:03:33.756,2017-08-14 13:19:03.893,Role 3
3,Create Purchase Requisition,2017-08-14 12:53:07.271,2017-08-14 13:26:33.604,Role 16
3,Analyze Purchase Requisition,2017-08-14 13:26:33.604,2017-08-14 13:43:48.198,Role 20
3,Create Request for Quotation,2017-08-14 13:43:48.198,2017-08-14 13:45:44.273,Role 2
