caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:32:25.409,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:32:25.409,2017-08-14 08:46:12.895,Role 2
0,Create Request for Quotation,2017-08-14 08:46:12.895,2017-08-14 08:47:33.497,Role 2
0,Analyze Request for Quotation,2017-08-14 08:47:33.497,2017-08-14 09:06:04.351,Role 3
0,Amend Request for Quotation,2017-08-14 09:06:04.351,2017-08-14 09:17:42.577,Role 1
0,Analyze Request for Quotation,2017-08-14 09:17:42.577,2017-08-14 09:30:25.876,Role 3
0,Amend Request for Quotation,2017-08-14 09:30:25.876,2017-08-14 09:41:54.049,Role 1
0,Analyze Request for Quotation,2017-08-14 09:41:54.049,2017-08-14 10:04:51.224,Role 3
0,Amend Request for Quotation,2017-08-14 10:04:51.224,2017-08-14 10:10:36.686,Role 1
0,Analyze Request for Quotation,2017-08-14 10:10:36.686,2017-08-14 10:37:16.737,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 10:37:16.737,2017-08-14 10:49:36.146,Role 3
1,Create Purchase Requisition,2017-08-14 15:55:59.955,2017-08-14 16:21:26.629,Role 1
1,Analyze Purchase Requisition,2017-08-14 16:21:26.629,2017-08-14 16:30:19.39,Role 2
1,Create Request for Quotation,2017-08-14 16:30:19.39,2017-08-14 16:31:34.846,Role 2
2,Create Purchase Requisition,2017-08-14 16:25:00.985,2017-08-14 16:50:37.206,Role 1
0,Create Quotation comparison Map,2017-08-14 10:49:36.146,2017-08-14 16:50:52.374,Role 3
1,Analyze Request for Quotation,2017-08-14 16:31:34.846,2017-08-14 16:57:32.914,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 16:50:52.374,2017-08-14 16:57:58.48,Role 1
0,Choose best option,2017-08-14 16:57:58.48,2017-08-14 16:57:58.48,Role 1
2,Analyze Purchase Requisition,2017-08-14 16:50:37.206,2017-08-14 17:01:04.077,Role 2
2,Create Request for Quotation,2017-08-14 17:01:04.077,2017-08-14 17:02:17.004,Role 2
1,Amend Request for Quotation,2017-08-14 16:57:32.914,2017-08-14 17:05:29.694,Role 1
1,Analyze Request for Quotation,2017-08-14 17:05:29.694,2017-08-14 17:24:14.727,Role 3
2,Analyze Request for Quotation,2017-08-14 17:02:17.004,2017-08-14 17:27:09.185,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 17:24:14.727,2017-08-14 17:39:34.095,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 17:27:09.185,2017-08-14 17:49:55.782,Role 3
3,Create Purchase Requisition,2017-08-14 17:55:31.044,2017-08-14 18:31:53.098,Role 1
4,Create Purchase Requisition,2017-08-14 17:58:38.338,2017-08-14 18:40:28.447,Role 1
3,Analyze Purchase Requisition,2017-08-14 18:31:53.098,2017-08-14 18:42:39.641,Role 2
3,Create Request for Quotation,2017-08-14 18:42:39.641,2017-08-14 18:44:24.524,Role 2
4,Analyze Purchase Requisition,2017-08-14 18:40:28.447,2017-08-14 18:44:39.073,Role 2
4,Create Request for Quotation,2017-08-14 18:44:39.073,2017-08-14 18:46:57.225,Role 2
5,Create Purchase Requisition,2017-08-14 19:28:59.09,2017-08-14 20:11:37.05,Role 1
5,Analyze Purchase Requisition,2017-08-14 20:11:37.05,2017-08-14 20:26:29.999,Role 2
5,Create Request for Quotation,2017-08-14 20:26:29.999,2017-08-14 20:27:48.787,Role 2
2,Create Quotation comparison Map,2017-08-14 17:49:55.782,2017-08-14 20:49:47.44,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 20:49:47.44,2017-08-14 21:19:47.506,Role 1
2,Choose best option,2017-08-14 21:19:47.506,2017-08-14 21:19:47.506,Role 1
3,Analyze Request for Quotation,2017-08-14 20:49:47.44,2017-08-14 21:24:44.042,Role 3
3,Amend Request for Quotation,2017-08-14 21:24:44.042,2017-08-14 21:36:29.561,Role 1
4,Analyze Request for Quotation,2017-08-14 21:24:44.042,2017-08-14 22:04:39.931,Role 3
4,Amend Request for Quotation,2017-08-14 22:04:39.931,2017-08-14 22:16:31.475,Role 1
5,Analyze Request for Quotation,2017-08-14 22:04:39.931,2017-08-14 22:21:48.924,Role 3
5,Amend Request for Quotation,2017-08-14 22:21:48.924,2017-08-14 22:24:29.984,Role 1
1,Create Quotation comparison Map,2017-08-14 17:39:34.095,2017-08-14 22:50:41.63,Role 3
0,Settle Conditions With Supplier,2017-08-14 16:57:58.48,2017-08-14 23:05:06.648,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 22:50:41.63,2017-08-14 23:08:52.031,Role 1
1,Choose best option,2017-08-14 23:08:52.031,2017-08-14 23:08:52.031,Role 1
3,Analyze Request for Quotation,2017-08-14 22:50:41.63,2017-08-14 23:23:42.891,Role 3
4,Analyze Request for Quotation,2017-08-14 23:05:06.648,2017-08-14 23:26:57.08,Role 3
3,Amend Request for Quotation,2017-08-14 23:23:42.891,2017-08-14 23:32:30.9,Role 1
0,Create Purchase Order,2017-08-14 23:26:57.08,2017-08-14 23:38:14.574,Role 3
5,Analyze Request for Quotation,2017-08-14 23:23:42.891,2017-08-14 23:42:19.246,Role 3
0,Confirm Purchase Order,2017-08-14 23:38:14.574,2017-08-14 23:56:55.441,Role 11
