instanceId,costs,duration,effective,waiting,offTime
0,61018.0,10034,6434,3600,0
1,25625.0,3622,2151,1471,0
2,37454.0,7119,7119,0,0
3,23276.0,2139,2139,0,0
4,59265.0,6450,6450,0,0
5,5224.0,1257,1257,0,0
6,118681.0,12565,12565,0,0
7,173067.0,12448,12448,0,0
8,30175.0,2990,2990,0,0
9,2284.0,1189,1189,0,0
10,19748.0,1501,1501,0,0
11,18369.0,3981,3981,0,0
12,25349.0,1437,1437,0,0
13,32359.0,2591,2591,0,0
14,181404.0,15270,15270,0,0
15,50298.0,4337,4337,0,0
16,41198.0,6850,6850,0,0
17,27183.0,2030,2030,0,0
18,32553.0,4001,4001,0,0
19,54298.0,230784,4374,226410,0
20,40881.0,215212,3743,211469,0
21,18687.0,178124,5563,172561,0
22,31889.0,148648,4392,144256,0
23,10949.0,136081,2640,133441,0
24,180669.0,136029,15259,120770,0
25,91969.0,118480,6652,111828,0
26,7661.0,103574,1436,102138,0
27,14824.0,96682,1098,95584,0
28,55974.0,96987,3626,93361,0
29,11992.0,90373,2301,88072,0
30,140452.0,74342,9999,64343,0
31,7754.0,60227,2025,58202,0
32,1298.0,298,298,0,0
33,22768.0,2685,2685,0,0
34,118652.0,9701,9701,0,0
35,65378.0,5609,5609,0,0
36,29886.0,4014,4014,0,0
37,64667.0,7835,7835,0,0
38,23110.0,2163,2163,0,0
39,95343.0,11948,11948,0,0
40,36017.0,3841,3841,0,0
41,65316.0,4066,4066,0,0
42,24366.0,3303,3303,0,0
43,41980.0,4979,4979,0,0
44,40485.0,3494,3494,0,0
45,13192.0,2562,2562,0,0
46,117807.0,8240,8240,0,0
47,94882.0,12400,12400,0,0
48,42157.0,3237,3237,0,0
49,24165.0,226453,1890,224563,0
50,90805.0,232327,5519,226808,0
51,36715.0,226802,4144,222658,0
52,5522.0,198208,1040,197168,0
53,150924.0,200522,10253,190269,0
54,66292.0,187329,9858,177471,0
55,179681.0,159142,15374,143768,0
56,159980.0,153965,13395,140570,0
57,41891.0,126793,2701,124092,0
58,39852.0,132427,5497,126930,0
