instanceId,costs,duration,effective,waiting,offTime
0,2238192.0,126551,103130,23421,0
1,4744179.0,248235,206309,41926,0
2,2532092.0,210663,150944,59719,0
3,2553880.0,199406,162454,36952,0
4,1642884.0,260870,216031,44839,0
5,3520338.0,561020,199406,361614,0
6,2636577.0,244720,192504,52216,0
7,2748381.0,232090,104028,128062,0
8,988847.0,198918,56880,142038,0
9,4794424.0,521963,200462,91101,230400
10,1235756.0,462502,98282,364220,0
11,2979499.0,516773,204732,81641,230400
12,3146099.0,461330,158964,71966,230400
13,2844766.0,569151,213116,125635,230400
14,2151702.0,533860,200240,103220,230400
15,2136933.0,546647,105201,441446,0
16,1390138.0,474310,78221,396089,0
17,1435059.0,496480,105781,160299,230400
18,3531720.0,532149,184000,348149,0
19,1491986.0,479110,129966,118744,230400
20,1736834.0,449681,79961,139320,230400
21,2815203.0,910037,197021,713016,0
22,1790539.0,940098,96365,843733,0
23,4394707.0,929392,230018,468974,230400
24,2557058.0,526600,155654,370946,0
25,2005302.0,519092,169437,349655,0
26,2742987.0,903058,116436,786622,0
27,4478485.0,835494,189815,645679,0
28,3215971.0,836487,125336,480751,230400
29,2667137.0,829353,195481,633872,0
30,3081852.0,1024390,173342,851048,0
31,1857046.0,803445,87593,485452,230400
32,1495196.0,796034,198346,367288,230400
33,1736241.0,792418,167274,394744,230400
34,1389547.0,362355,81703,280652,0
35,1643758.0,1294442,128447,935595,230400
36,2503477.0,877569,178440,699129,0
37,2398815.0,1126817,185507,710910,230400
38,1844387.0,1159189,166489,992700,0
39,1297034.0,1104774,203136,901638,0
40,1582197.0,1128934,121688,1007246,0
41,1864020.0,619892,70445,549447,0
42,2871228.0,1189300,119216,839684,230400
43,3509025.0,755414,139279,385735,230400
44,3536201.0,1052632,158768,893864,0
45,3708253.0,1079677,223965,625312,230400
46,3788982.0,1055321,231936,823385,0
47,1745598.0,1628395,101993,1296002,230400
48,3199811.0,993598,125721,867877,0
49,3613330.0,1131273,190809,710064,230400
50,6260012.0,1568950,263584,1074966,230400
51,2280318.0,1203559,236902,736257,230400
52,2776484.0,1709780,177829,1531951,0
53,626856.0,937950,60183,877767,0
54,2071080.0,1079825,150351,699074,230400
55,1548761.0,1661629,138206,1523423,0
56,3431480.0,2300178,162205,1907573,230400
57,2977171.0,1470949,220641,1250308,0
58,3155524.0,2027246,166212,1861034,0
59,2675283.0,1075766,160055,915711,0
60,1291212.0,1030732,80128,950604,0
61,2758569.0,1531780,201400,869580,460800
62,3055028.0,1271185,179760,1091425,0
63,1012240.0,1271985,43509,1228476,0
64,1641254.0,1430674,131590,1068684,230400
65,5727848.0,1816768,259189,1557579,0
66,3451027.0,853655,158807,694848,0
67,1250990.0,1231046,187427,1043619,0
68,4715293.0,1400627,187125,983102,230400
69,3576534.0,1211424,232444,978980,0
70,1916191.0,1792539,113151,1679388,0
71,2304924.0,1764447,211500,1552947,0
72,2826184.0,1683079,137527,1545552,0
73,4374346.0,1292082,237869,823813,230400
74,2350432.0,1288186,98459,1189727,0
75,2016719.0,1341096,192542,918154,230400
76,1695866.0,1336962,85263,1251699,0
77,2139305.0,2338064,106410,2231654,0
78,1833484.0,1692454,92012,1600442,0
79,3783038.0,1582526,244417,1338109,0
80,1269706.0,1579144,186190,1392954,0
81,1496299.0,2266222,59936,2206286,0
82,2349402.0,1559100,87638,1241062,230400
83,1713583.0,1560285,107390,1452895,0
84,1793751.0,2188256,134436,1823420,230400
85,1644845.0,1536181,85831,1450350,0
86,1709953.0,3571707,119822,3221485,230400
87,3239103.0,1677854,168673,1509181,0
88,1138089.0,1649640,179744,1239496,230400
89,5122218.0,1624123,216651,1177072,230400
90,2873599.0,1612490,215156,1166934,230400
91,3355835.0,2051139,150558,1900581,0
92,1450270.0,1554107,126429,1197278,230400
93,1392318.0,1523594,117069,945725,460800
94,2430936.0,1935390,118895,1816495,0
95,1601229.0,1922440,96085,1826355,0
96,1701108.0,1464470,148438,1316032,0
97,4138035.0,2114510,201834,1682276,230400
98,3986914.0,1863703,230928,1632775,0
99,1639421.0,1406684,82264,1324420,0
100,1262874.0,1394149,64565,1329584,0
101,2088878.0,1384270,88391,1295879,0
102,2650386.0,1833485,217618,1615867,0
103,4142726.0,3044427,165774,2878653,0
104,572362.0,1312041,55588,1256453,0
105,1821876.0,1754709,146555,1608154,0
106,3671766.0,1749603,238609,1510994,0
107,1547950.0,1975988,70935,1905053,0
108,1654681.0,1717803,139976,1577827,0
109,3612052.0,1876573,162646,1483527,230400
110,3338922.0,1959851,224944,1504507,230400
111,1194017.0,2451897,67796,2384101,0
112,2746326.0,1926968,216839,1479729,230400
113,2565313.0,1811826,246855,1104171,460800
114,1432706.0,2808722,86116,2722606,0
115,1168508.0,1835830,57227,1778603,0
116,1308432.0,2040753,104597,1936156,0
117,3768383.0,2732020,205572,2526448,0
118,1134868.0,1711579,65156,1646423,0
119,3353977.0,1704336,133447,1570889,0
120,1868352.0,2865012,88548,2776464,0
121,2448738.0,2121194,233152,1888042,0
122,4861281.0,2112585,202224,1910361,0
123,2244001.0,2103160,193954,1909206,0
124,2209776.0,2019719,170461,1849258,0
125,3943566.0,2004824,202341,1802483,0
126,3212318.0,1978177,141793,1836384,0
127,1445864.0,1600473,124593,1245480,230400
128,2517532.0,2074053,118171,1725482,230400
129,1689969.0,4274097,113375,4160722,0
130,1461038.0,1831144,121250,1709894,0
131,2925586.0,2356402,159175,1966827,230400
132,2541528.0,1912431,154580,1757851,0
133,2388216.0,3029440,145776,2883664,0
134,944705.0,1869075,85260,1783815,0
135,2247293.0,4076293,193115,3883178,0
136,2502854.0,1813887,133146,1450341,230400
137,1629392.0,1816402,105006,1480996,230400
138,2333891.0,2281841,177841,2104000,0
139,1725583.0,2479466,92093,2387373,0
140,1069658.0,1785736,78466,1476870,230400
141,1300478.0,1752597,83026,1439171,230400
142,3753881.0,3978562,233324,3745238,0
143,2910257.0,3933459,190360,3743099,0
144,2120624.0,2279397,155013,2124384,0
145,1965161.0,2072412,161890,1910522,0
146,1316284.0,2158971,98013,2060958,0
147,2665257.0,2330236,166127,1703309,460800
148,2883794.0,2326542,231780,1864362,230400
149,1175771.0,4128833,58761,4070072,0
150,1488920.0,2214358,187179,2027179,0
151,1386705.0,1999820,111409,1658011,230400
152,1557547.0,4069628,70726,3998902,0
153,1837667.0,2654661,133480,2521181,0
154,2945117.0,1928240,114682,1813558,0
155,1297292.0,1596228,64480,1301348,230400
156,1224734.0,2631301,148914,2482387,0
157,1458035.0,3065418,97562,2967856,0
158,1993817.0,1878890,136784,1742106,0
159,3429773.0,2601703,169915,2431788,0
160,4558421.0,2146804,198188,1487816,460800
161,1877996.0,3963965,111596,3852369,0
162,3008605.0,1893041,121752,1771289,0
163,2552287.0,2525001,240486,2284515,0
164,2028161.0,3621066,178318,3442748,0
165,977398.0,2510560,80057,2430503,0
166,2498337.0,1927575,110675,1586500,230400
167,2434202.0,2011807,232041,1549366,230400
168,3020598.0,3770794,154795,3615999,0
169,3469018.0,3508942,245922,3263020,0
170,4552274.0,2376896,191284,2185612,0
171,2516186.0,2578772,165738,2182634,230400
172,1548538.0,2393761,106874,2286887,0
173,5142516.0,3471663,206473,3265190,0
174,1752731.0,2563728,73141,2260187,230400
175,2646657.0,2786657,133213,2653444,0
176,4773878.0,2317664,202007,2115657,0
177,1622954.0,3677352,119113,3558239,0
178,2243308.0,2296889,131859,2165030,0
179,1487196.0,2286210,128336,2157874,0
180,2065047.0,3662247,130780,3531467,0
181,1425449.0,2276383,108060,2168323,0
182,4298941.0,3336992,250857,3086135,0
183,2871755.0,2397605,189047,1978158,230400
184,2463706.0,3277423,107187,2939836,230400
185,2649620.0,2350813,110548,2009865,230400
186,2505843.0,3244328,194619,2819309,230400
187,2235855.0,2327750,257868,1609082,460800
188,4289270.0,2208221,236368,1741453,230400
189,1796742.0,3101699,88479,3013220,0
190,3484097.0,2432860,219324,2213536,0
191,1105853.0,3097265,114130,2752735,230400
192,4586185.0,2426882,208824,1987658,230400
193,1118111.0,3086179,61151,3025028,0
194,1896571.0,2398207,176063,2222144,0
195,1607066.0,3035431,97223,2938208,0
196,1467280.0,3033244,176311,2856933,0
197,1846795.0,2348231,137993,2210238,0
198,3870820.0,3007190,161508,2845682,0
199,1120907.0,2980207,65075,2915132,0
200,1658686.0,3242157,108950,2902807,230400
201,1008219.0,2922954,81296,2841658,0
202,3771247.0,2912606,220195,2462011,230400
203,5679012.0,3455167,240146,2984621,230400
204,3408706.0,2887483,221964,2435119,230400
205,6249488.0,2879810,259392,2390018,230400
206,1748457.0,3128668,134083,2994585,0
207,2153372.0,3393611,170875,2992336,230400
208,2393376.0,2824073,142884,2681189,0
209,2992442.0,3064558,204103,2630055,230400
210,2673509.0,3020162,129599,2660163,230400
211,5695164.0,2954544,248144,2706400,0
212,2037396.0,2974854,257021,2717833,0
213,1115813.0,2686219,67198,2388621,230400
214,2314854.0,2928657,191446,2737211,0
215,2580882.0,2914902,134438,2780464,0
216,1630666.0,2636187,83013,2553174,0
217,2859924.0,2717772,199989,2287383,230400
