instanceId,costs,duration,effective,waiting,offTime
0,51141.0,7583,3983,3600,0
1,11137.0,3722,2251,1471,0
2,59594.0,6430,6430,0,0
3,74592.0,8185,8185,0,0
4,9789.0,1340,1340,0,0
5,63017.0,6145,6145,0,0
6,33832.0,4131,4131,0,0
7,5977.0,1409,1409,0,0
8,39535.0,6921,6921,0,0
9,164963.0,16329,16329,0,0
10,15692.0,1644,1644,0,0
11,42561.0,5454,5454,0,0
12,22884.0,2862,2862,0,0
13,2972.0,619,619,0,0
14,157543.0,11843,11843,0,0
15,13948.0,1783,1783,0,0
16,15216.0,3237,3237,0,0
17,87662.0,6718,6718,0,0
18,7175.0,1457,1457,0,0
19,9865.0,226450,1339,225111,0
20,11796.0,208771,2235,206536,0
21,20076.0,176457,3896,172561,0
22,89201.0,146290,5981,140309,0
23,57044.0,137140,6623,130517,0
24,12048.0,118051,1346,116705,0
25,70493.0,113411,4853,108558,0
26,66688.0,109849,8191,101658,0
27,94669.0,104445,9724,94721,0
28,16778.0,93024,1468,91556,0
29,222670.0,109012,22418,86594,0
30,3456.0,63862,1805,62057,0
31,139534.0,68887,13604,55283,0
32,13196.0,2649,2649,0,0
33,19000.0,1737,1737,0,0
34,4731.0,1903,1903,0,0
35,61972.0,4204,4204,0,0
36,24584.0,4442,4442,0,0
37,16071.0,2511,2511,0,0
38,23499.0,1988,1988,0,0
39,64464.0,7041,7041,0,0
40,9956.0,1245,1245,0,0
41,4937.0,1138,1138,0,0
42,21468.0,1846,1846,0,0
43,32149.0,3297,3297,0,0
44,33298.0,3004,3004,0,0
45,6188.0,1300,1300,0,0
46,55411.0,8660,8660,0,0
47,7770.0,1864,1864,0,0
48,8640.0,1123,1123,0,0
49,85322.0,234298,9735,224563,0
50,5877.0,225068,878,224190,0
51,5257.0,218975,1789,217186,0
52,24835.0,200850,3675,197175,0
53,18054.0,187972,2979,184993,0
54,20320.0,175723,3544,172179,0
55,30064.0,139769,2029,137740,0
56,23541.0,136881,2228,134653,0
57,44506.0,128878,5856,123022,0
58,143424.0,131465,10890,120575,0
59,48823.0,123680,3246,120434,0
60,70984.0,126463,8935,117528,0
61,40394.0,8196,6466,1730,0
62,67235.0,4252,4252,0,0
63,9612.0,911,911,0,0
64,73850.0,8919,8919,0,0
65,5542.0,1202,1202,0,0
66,6153.0,944,944,0,0
67,44260.0,2991,2991,0,0
68,87170.0,11479,11479,0,0
69,38465.0,3711,3711,0,0
70,3315.0,894,894,0,0
71,1594.0,275,275,0,0
72,43162.0,5398,5398,0,0
73,81235.0,11703,11703,0,0
74,29599.0,2366,2366,0,0
75,10650.0,1183,1183,0,0
76,4818.0,844,844,0,0
77,34169.0,4260,4260,0,0
78,71018.0,5922,5922,0,0
79,20336.0,2674,2674,0,0
80,4275.0,230966,1418,229548,0
81,19411.0,206461,4116,202345,0
82,26185.0,122499,1973,120526,0
83,40186.0,122670,6449,116221,0
84,15636.0,115864,2243,113621,0
85,80821.0,101748,6429,95319,0
86,55815.0,75025,4250,70775,0
87,7474.0,51514,1480,50034,0
88,21760.0,34502,3297,31205,0
89,47969.0,5583,5583,0,0
90,69661.0,4860,4860,0,0
91,49193.0,7401,7401,0,0
92,43726.0,5098,5098,0,0
93,73716.0,9246,9246,0,0
94,29550.0,2368,2368,0,0
95,85070.0,9709,9709,0,0
96,74710.0,7655,7655,0,0
97,130429.0,15388,15388,0,0
98,19059.0,4530,4530,0,0
99,23367.0,1970,1970,0,0
100,3327.0,713,713,0,0
101,16600.0,1719,1719,0,0
102,31140.0,4913,4913,0,0
103,127895.0,13517,13517,0,0
104,81216.0,5439,5439,0,0
105,10017.0,1570,1570,0,0
106,3502.0,1089,1089,0,0
107,71545.0,226765,11049,215716,0
108,152356.0,224275,12378,211897,0
109,1788.0,209994,301,209693,0
