instanceId,costs,duration,effective,waiting,offTime
0,9712.0,4194,594,3600,0
1,62803.0,5063,5063,0,0
2,12411.0,1156,1156,0,0
3,63248.0,5346,5346,0,0
4,42003.0,4247,4247,0,0
5,10206.0,1059,1059,0,0
6,82522.0,6591,6591,0,0
7,46250.0,4805,4805,0,0
8,22226.0,2948,2948,0,0
9,117613.0,9038,9038,0,0
10,49815.0,4438,4438,0,0
11,24059.0,2748,2748,0,0
12,3142.0,219,219,0,0
13,24861.0,1986,1986,0,0
14,67757.0,6937,6937,0,0
15,26754.0,2578,2578,0,0
16,45355.0,4148,4148,0,0
17,15438.0,1286,1286,0,0
18,139417.0,11780,11780,0,0
19,24341.0,2089,2089,0,0
20,18431.0,219025,2067,216958,0
21,109764.0,219385,9433,209952,0
22,104762.0,209747,7348,202399,0
23,8251.0,176523,817,175706,0
24,69468.0,168109,6313,161796,0
25,30026.0,140079,3490,136589,0
26,52277.0,118259,5275,112984,0
27,29795.0,93099,2710,90389,0
28,72992.0,66767,6250,60517,0
29,11426.0,29760,1517,28243,0
30,11570.0,16636,1257,15379,0
31,33979.0,4067,4067,0,0
32,2793.0,309,309,0,0
33,6047.0,899,899,0,0
34,18778.0,2067,2067,0,0
35,120665.0,12246,12246,0,0
36,42977.0,4038,4038,0,0
37,10169.0,1126,1126,0,0
38,28250.0,2061,2061,0,0
39,220581.0,20587,20587,0,0
40,22673.0,1458,1458,0,0
41,40476.0,3574,3574,0,0
42,28470.0,2636,2636,0,0
43,86668.0,8057,8057,0,0
44,20044.0,2039,2039,0,0
45,131068.0,11743,11743,0,0
46,24795.0,2139,2139,0,0
47,54730.0,5313,5313,0,0
48,19062.0,1835,1835,0,0
49,91609.0,8634,8634,0,0
50,103253.0,244250,10588,3262,230400
51,10997.0,208420,1049,207371,0
52,9320.0,192909,823,192086,0
53,15370.0,172712,1041,171671,0
54,33539.0,157603,3819,153784,0
55,77201.0,150389,5763,144626,0
56,41252.0,121809,4551,117258,0
57,205926.0,110125,14083,96042,0
58,20962.0,66028,1905,64123,0
59,135008.0,46264,13004,33260,0
60,9377.0,5367,2513,2854,0
61,67224.0,10169,9948,221,0
62,1768.0,317,228,89,0
63,70734.0,7636,7636,0,0
64,69997.0,7020,7020,0,0
65,31804.0,2167,2167,0,0
66,14041.0,1256,1256,0,0
67,34871.0,3110,3110,0,0
68,27856.0,2443,2443,0,0
69,38822.0,4599,4599,0,0
70,24879.0,2606,2606,0,0
71,25240.0,2724,2724,0,0
72,91854.0,7952,7952,0,0
73,89123.0,8000,8000,0,0
74,62060.0,5605,5605,0,0
75,17710.0,1090,1090,0,0
76,7051.0,792,792,0,0
77,11257.0,1133,1133,0,0
78,13607.0,1395,1395,0,0
79,28894.0,230493,2657,227836,0
80,20054.0,201718,1816,199902,0
