caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[840.29, 256.177, 121.896, 1438.782, 518.358, 1525.131, 1167.82, 16177.794, 507.622, 0.0, 16661.298, 767.115, 943.657, 26326.6, 60.0, 60.0, 0.0, 214.727, 0.0, 880.173]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7955.225, 0.0, 0.0, 0.0, 0.0]",3423.3720000000003,397.76125,76422.66500000001,2017-08-14 08:00:00
1,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[3387.79, 156.73, 177.366, 1460.99, 1267.574, 19148.423, 1988.585, 0.0, 44306.04, 519.586, 288.465, 34285.74, 60.0, 60.0, 0.0, 239.512, 0.0, 392.217]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1461.41, 0.0, 0.0, 0.0, 9188.975, 0.0, 0.0, 0.0, 0.0]",5985.501,591.6880555555556,118389.40299999999,2017-08-14 11:39:56.850000
2,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[3207.764, 66.155, 87.261, 1856.363, 799.001, 375.324, 581.637, 1496.09, 1714.245, 10088.382, 444.364, 0.0, 34949.384, 601.341, 733.106, 44685.088, 60.0, 60.0, 0.0, 326.961, 0.0, 316.183]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6236.892, 0.0, 0.0, 0.0, 927.513, 0.0, 0.0, 0.0, 0.0]",4656.756772727273,325.6547727272727,109613.05399999999,2017-08-14 14:26:27.486000
3,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2972.275, 342.647, 82.995, 959.769, 859.608, 7005.637, 1955.445, 0.0, 46933.592, 681.747, 1605.521, 19430.069, 60.0, 60.0, 0.0, 301.63, 0.0, 328.837]","[0.0, 0.0, 0.0, 0.0, 554.726, 2068.096, 0.0, 0.0, 2586.302, 5167.476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4643.3206666666665,576.4777777777778,93956.372,2017-08-15 00:31:05.956000
4,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2421.119, 99.68, 129.598, 554.726, 540.135, 2068.096, 956.056, 12122.093, 830.835, 0.0, 46701.076, 530.151, 1269.108, 75334.653, 60.0, 60.0, 0.0, 246.096, 0.0, 714.163]","[0.0, 0.0, 0.0, 57.359, 0.0, 319.473, 7005.637, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6752.961, 0.0, 0.0, 0.0, 0.0]",7231.87925,709.7715000000001,158833.01499999998,2017-08-15 00:58:35.886000
5,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2087.924, 531.167, 93.228, 860.069, 968.213, 19140.722, 1156.586, 0.0, 20855.171, 461.125, 1665.649, 81457.554, 60.0, 60.0, 0.0, 324.474, 0.0, 740.685]","[0.0, 0.0, 0.0, 2952.039, 519.586, 0.0, 0.0, 0.0, 1702.488, 741.747, 0.0, 0.0, 0.0, 3708.043, 0.0, 0.0, 0.0, 0.0]",7247.92038888889,534.6612777777777,140086.47,2017-08-15 06:13:47.331000
6,"['Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5', 'Role 5']","[2125.658, 391.12, 1456.316, 511.248, 121.58, 728.415, 2130.659, 14337.291, 1972.179, 0.0, 16603.161, 444.434, 456.956, 114388.667, 60.0, 60.0, 0.0, 327.894, 1216.963, 0.0, 431.494]","[0.0, 0.0, 0.0, 0.0, 0.0, 14008.67, 0.0, 15747.695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2679.808, 0.0, 0.0, 0.0, 0.0, 0.0]",7512.573095238095,1544.5796666666668,190200.208,2017-08-15 08:36:05.687000
7,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2118.018, 367.998, 134.052, 2229.317, 1255.125, 19601.066, 1193.062, 0.0, 25660.403, 720.067, 981.328, 98522.004, 60.0, 60.0, 0.0, 299.877, 0.0, 773.851]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12037.083, 0.0, 0.0, 0.0, 0.0, 11277.501, 0.0, 0.0, 0.0, 0.0]",8554.231555555556,1295.2546666666667,177290.752,2017-08-16 03:16:57.851000
8,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[3133.991, 238.874, 117.915, 1029.929, 1644.424, 6589.047, 594.737, 0.0, 29762.788, 383.484, 1414.296, 36591.265, 60.0, 60.0, 0.0, 140.793, 0.0, 497.332]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 548.019, 18054.839, 0.0, 0.0, 0.0, 3268.364, 0.0, 0.0, 0.0, 0.0]",4569.937500000001,1215.067888888889,104130.09700000001,2017-08-16 03:33:50.595000
9,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[3075.799, 692.238, 105.478, 1251.696, 380.448, 2772.403, 1082.025, 0.0, 23965.935, 526.508, 1226.576, 92484.98, 60.0, 60.0, 0.0, 410.366, 0.0, 424.012]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1043.554, 3591.992, 0.0, 0.0, 0.0, 7690.567, 10235.286, 0.0, 0.0, 0.0]",7139.914666666667,1253.4110555555553,151079.86299999998,2017-08-16 04:13:01.134000
10,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1648.185, 211.342, 152.944, 1556.596, 786.424, 15619.275, 1905.505, 0.0, 39154.918, 562.236, 1624.14, 66606.268, 60.0, 60.0, 0.0, 319.63, 0.0, 731.97]","[0.0, 0.0, 0.0, 0.0, 0.0, 10795.896, 0.0, 0.0, 1442.112, 988.738, 0.0, 0.0, 0.0, 8820.595, 0.0, 0.0, 0.0, 0.0]",7277.746277777778,1224.8522777777778,153046.774,2017-08-16 06:12:52.040000
11,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1900.718, 159.221, 210.332, 1202.862, 748.146, 20127.802, 1352.743, 0.0, 39757.032, 666.93, 1502.599, 166176.165, 60.0, 60.0, 0.0, 340.507, 0.0, 676.464]","[0.0, 0.0, 0.0, 22683.105, 2915.638, 0.0, 0.0, 0.0, 0.0, 667.634, 0.0, 0.0, 0.0, 0.0, 35898.384, 0.0, 0.0, 0.0]",13052.306722222223,3453.5978333333333,297106.282,2017-08-16 06:49:57.334000
12,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1146.713, 228.448, 193.961, 1301.095, 912.767, 10933.091, 1964.389, 0.0, 29046.919, 635.667, 983.269, 31978.946, 60.0, 60.0, 0.0, 413.521, 0.0, 789.666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 250.99, 1266.542, 11514.754, 0.0, 8785.778, 0.0, 0.0, 0.0, 0.0]",4480.469555555555,1212.1146666666666,102466.516,2017-08-17 00:10:02.161000
13,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5', 'Role 5']","[2226.824, 230.806, 160.195, 988.738, 629.79, 1431.941, 902.127, 1402.091, 993.91, 12639.728, 1568.359, 0.0, 14721.127, 555.908, 1537.291, 34220.532, 60.0, 60.0, 0.0, 322.632, 1553.213, 0.0, 377.769]","[0.0, 0.0, 0.0, 4443.293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 787.576, 1078.92, 0.0, 983.269, 0.0, 4220.67, 0.0, 0.0, 0.0, 0.0, 0.0]",3329.6948260869567,500.59686956521733,88096.709,2017-08-17 00:36:24.119000
