instanceId,costs,duration,effective,waiting,offTime
0,41763.0,7711,3983,3728,0
1,13837.0,3722,2251,1471,0
2,55122.0,6430,6430,0,0
3,63973.0,8185,8185,0,0
4,6984.0,1340,1340,0,0
5,43012.0,6145,6145,0,0
6,33328.0,4131,4131,0,0
7,13717.0,1409,1409,0,0
8,75223.0,6921,6921,0,0
9,168968.0,16766,15837,929,0
10,27282.0,1644,1644,0,0
11,59264.0,5946,5946,0,0
12,39131.0,2862,2862,0,0
13,5386.0,619,619,0,0
14,191851.0,11843,11843,0,0
15,9270.0,1783,1783,0,0
16,20055.0,3237,3237,0,0
17,67070.0,6718,6718,0,0
18,2168.0,1457,1457,0,0
19,16573.0,229050,1339,227711,0
20,10268.0,210171,2235,207936,0
21,10142.0,176747,2479,174268,0
22,111201.0,155411,15102,140309,0
23,8686.0,132631,1738,130893,0
24,69804.0,125251,8894,116357,0
25,32479.0,118924,10654,108270,0
26,31806.0,106493,4081,102412,0
27,50180.0,100120,6139,93981,0
28,78338.0,95526,4778,90748,0
29,2776.0,88172,1403,86769,0
30,21888.0,64160,2061,62099,0
31,192028.0,77863,22580,55283,0
32,19762.0,2649,2649,0,0
33,9460.0,1737,1737,0,0
34,12693.0,1903,1903,0,0
35,46517.0,4204,4204,0,0
36,51045.0,4442,4442,0,0
37,34053.0,2511,2511,0,0
38,7022.0,1988,1988,0,0
39,57873.0,7041,7041,0,0
40,14347.0,1245,1245,0,0
41,7952.0,1138,1138,0,0
42,23016.0,1846,1846,0,0
43,12713.0,3297,3297,0,0
44,38630.0,3004,3004,0,0
45,10728.0,1300,1300,0,0
46,105330.0,8660,8660,0,0
47,11497.0,1864,1864,0,0
48,9657.0,1123,1123,0,0
49,33833.0,229859,2426,227433,0
50,762.0,229339,878,228461,0
51,29906.0,223133,3025,220108,0
52,51781.0,205855,6290,199565,0
53,17135.0,189683,2012,187671,0
54,106487.0,182931,8852,174079,0
55,12288.0,141361,870,140491,0
56,14974.0,138558,1167,137391,0
57,21409.0,126771,2163,124608,0
58,99941.0,129592,8933,120659,0
59,48245.0,125228,4800,120428,0
60,167294.0,130057,12529,117528,0
61,85862.0,10035,8305,1730,0
62,84416.0,4252,4252,0,0
63,9570.0,911,911,0,0
64,90339.0,8919,8919,0,0
65,11832.0,1202,1202,0,0
66,2826.0,944,944,0,0
67,24412.0,2991,2991,0,0
68,109911.0,11479,11479,0,0
69,35126.0,3711,3711,0,0
70,6930.0,894,894,0,0
71,1250.0,275,275,0,0
72,90594.0,5398,5398,0,0
73,93242.0,11703,11703,0,0
74,27964.0,2366,2366,0,0
75,12636.0,1183,1183,0,0
76,3030.0,844,844,0,0
77,31382.0,4260,4260,0,0
78,51320.0,5922,5922,0,0
79,33642.0,2674,2674,0,0
80,7857.0,233323,1418,231905,0
81,7982.0,206479,4116,202363,0
82,34628.0,123492,2467,121025,0
83,23445.0,118443,1431,117012,0
84,40426.0,118169,4663,113506,0
85,6930.0,96678,1554,95124,0
86,58281.0,75095,4320,70775,0
87,83044.0,55903,5869,50034,0
88,101169.0,38027,6822,31205,0
89,33536.0,4578,4578,0,0
90,45941.0,4860,4860,0,0
91,61428.0,7401,7401,0,0
92,44445.0,5098,5098,0,0
93,88776.0,9246,9246,0,0
94,29064.0,2368,2368,0,0
95,71293.0,9709,9709,0,0
96,78378.0,7655,7655,0,0
97,162365.0,15388,15388,0,0
98,60242.0,4530,4530,0,0
99,19436.0,1970,1970,0,0
100,6595.0,713,713,0,0
101,15822.0,1719,1719,0,0
102,31465.0,4913,4913,0,0
103,97003.0,13517,13517,0,0
104,24448.0,5439,5439,0,0
105,23619.0,1570,1570,0,0
106,7414.0,1089,1089,0,0
107,135438.0,228124,9658,218466,0
108,9487.0,215958,950,215008,0
109,50132.0,218433,5537,212896,0
110,42348.0,206287,4001,202286,0
111,31065.0,187323,2559,184764,0
112,21940.0,166858,2780,164078,0
113,121937.0,134282,10364,123918,0
114,17010.0,109600,1957,107643,0
115,31227.0,68555,5255,63300,0
116,9245.0,2892,2892,0,0
117,114969.0,9800,9800,0,0
118,11436.0,2955,2955,0,0
119,18722.0,1710,1710,0,0
120,8818.0,987,987,0,0
121,2435.0,778,778,0,0
122,4118.0,1351,1351,0,0
123,31585.0,9576,9576,0,0
124,11520.0,1122,1122,0,0
125,74474.0,10119,10119,0,0
126,18207.0,3059,3059,0,0
127,14904.0,3293,3293,0,0
128,10884.0,1446,1446,0,0
129,89448.0,11264,11264,0,0
130,32282.0,5425,5425,0,0
131,99650.0,7189,7189,0,0
132,17605.0,227897,3008,224889,0
133,28418.0,212053,4762,207291,0
134,8765.0,153236,818,152418,0
135,76550.0,138614,8002,130612,0
136,2733.0,120286,1436,118850,0
137,3887.0,101734,1154,100580,0
138,3519.0,96295,769,95526,0
139,6520.0,84410,1042,83368,0
140,95772.0,73309,9336,63973,0
141,18783.0,30246,2049,28197,0
142,42283.0,28551,4126,24425,0
143,104805.0,9624,9624,0,0
144,16974.0,1506,1506,0,0
145,5649.0,1194,817,377,0
146,17670.0,1727,1727,0,0
147,7801.0,5066,4953,113,0
148,75376.0,5153,5153,0,0
149,6894.0,555,555,0,0
150,23327.0,2476,2476,0,0
151,87944.0,10696,10696,0,0
152,14596.0,1664,1664,0,0
153,10889.0,693,693,0,0
154,9242.0,1230,1230,0,0
155,92128.0,5205,5205,0,0
156,61542.0,4417,4417,0,0
157,18218.0,2350,2350,0,0
158,8162.0,575,575,0,0
159,38369.0,2961,2961,0,0
160,40900.0,4421,4421,0,0
161,42432.0,3030,3030,0,0
162,1061.0,860,860,0,0
163,27689.0,10054,9932,122,0
164,6147.0,936,936,0,0
165,13308.0,231580,1927,229653,0
166,9278.0,196141,769,195372,0
167,219410.0,193665,17776,175889,0
168,11877.0,119660,2108,117552,0
169,32531.0,118369,2264,116105,0
170,179942.0,123153,14899,108254,0
171,27524.0,108375,1652,106723,0
172,25567.0,103585,1793,101792,0
173,15542.0,97347,1278,96069,0
174,31980.0,92916,2968,89948,0
175,4793.0,70166,1561,68605,0
176,15628.0,37922,2129,35793,0
177,34068.0,22883,3318,19565,0
178,10092.0,17421,2203,15218,0
179,8250.0,3318,567,2751,0
180,24631.0,3459,1789,1670,0
181,74112.0,8470,8470,0,0
182,48247.0,5765,5765,0,0
183,57181.0,7036,7036,0,0
184,29708.0,3186,3186,0,0
185,146038.0,11327,11327,0,0
186,18165.0,1861,1861,0,0
187,6658.0,2768,2768,0,0
188,24562.0,2776,2776,0,0
189,20891.0,1790,1790,0,0
190,3329.0,595,595,0,0
191,21554.0,7743,7430,313,0
192,17251.0,1458,1458,0,0
193,27380.0,2898,2898,0,0
194,7587.0,1406,1406,0,0
195,49127.0,212677,5454,207223,0
196,73581.0,208003,6211,201792,0
197,77478.0,198078,5456,192622,0
198,150537.0,184579,11259,173320,0
199,9511.0,165568,2660,162908,0
200,195056.0,168821,24157,144664,0
201,7791.0,97053,942,96111,0
202,13252.0,73095,1778,71317,0
203,87555.0,61001,9691,51310,0
204,139995.0,56909,12163,44746,0
205,34766.0,43150,4173,38977,0
206,52579.0,30453,5865,24588,0
207,32960.0,17284,4105,13179,0
208,50884.0,5449,5449,0,0
209,48822.0,6439,6439,0,0
210,38186.0,4450,4450,0,0
211,10921.0,1405,1405,0,0
212,25228.0,2335,2335,0,0
213,69558.0,7269,7269,0,0
214,10187.0,825,825,0,0
215,19337.0,1565,1565,0,0
216,164484.0,14691,14598,93,0
217,7416.0,1741,1741,0,0
218,173410.0,12980,12980,0,0
219,49870.0,4011,4011,0,0
220,26251.0,3037,3037,0,0
221,182875.0,245831,15431,0,230400
222,75511.0,238536,8025,111,230400
223,52999.0,233173,4043,229130,0
224,43534.0,205804,2899,202905,0
