caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3098.811, 116.752, 83.215, 1580.421, 590.351, 1187.256, 1115.931, 1275.053, 390.909, 14313.649, 518.135, 0.0, 49622.942, 618.42, 514.964, 25075.301, 60.0, 60.0, 0.0, 393.07, 0.0, 639.872]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3807.782, 0.0, 0.0, 0.0, 186.927, 0.0, 0.0, 0.0, 0.0]",4602.502363636365,181.57768181818184,105249.76100000003,2017-08-14 08:00:00
1,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1408.663, 464.646, 76.622, 1262.73, 698.059, 15540.649, 1337.229, 0.0, 19723.199, 683.375, 930.505, 175742.565, 60.0, 60.0, 0.0, 318.202, 0.0, 816.079]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 820.403, 4253.437, 0.0, 0.0, 0.0, 1163.069, 124.021, 0.0, 0.0, 0.0]",12173.4735,353.385,225483.453,2017-08-14 12:02:20.175000
2,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2837.045, 112.365, 109.305, 1408.946, 236.433, 1099.153, 505.192, 1203.317, 853.204, 9624.528, 1974.597, 0.0, 29423.103, 505.546, 1745.307, 147856.165, 60.0, 60.0, 0.0, 398.539, 0.0, 674.876]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16986.853, 3117.75, 0.0, 0.0, 0.0, 1093.696, 49760.455, 0.0, 0.0, 0.0]",9122.16459090909,3225.3979090909093,271646.375,2017-08-14 13:15:21.437000
3,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2668.553, 39.73, 81.422, 2157.632, 891.503, 18803.381, 1595.495, 0.0, 44732.357, 721.781, 2088.984, 36885.661, 60.0, 60.0, 0.0, 313.3, 0.0, 279.484]","[0.0, 0.0, 0.0, 2349.027, 761.749, 1221.915, 0.0, 0.0, 2405.064, 0.0, 0.0, 0.0, 0.0, 5469.253, 0.0, 0.0, 0.0, 0.0]",6187.737944444444,678.1671111111111,123586.291,2017-08-14 16:00:52.812000
4,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1254.697, 1957.955, 120.747, 1221.915, 2298.088, 2304.991, 1437.739, 0.0, 22129.987, 398.701, 1264.54, 92688.143, 60.0, 60.0, 0.0, 416.684, 0.0, 581.757]","[0.0, 0.0, 0.0, 566.251, 18803.381, 13767.613, 0.0, 0.0, 1358.077, 2633.899, 0.0, 0.0, 0.0, 0.0, 2540.732, 0.0, 0.0, 0.0]",7121.996888888887,2203.8862777777777,167865.89699999997,2017-08-14 17:25:02.778000
5,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1642.948, 28.285, 89.817, 1019.096, 742.735, 1502.791, 816.622, 1408.763, 1044.823, 1164.331, 1276.803, 14829.71, 903.058, 0.0, 48883.518, 372.464, 1485.422, 63205.973, 60.0, 60.0, 0.0, 248.333, 0.0, 758.436]","[0.0, 0.0, 0.0, 3786.656, 0.0, 13627.398, 0.0, 6777.649, 0.0, 1169.71, 1245.58, 1714.877, 0.0, 0.0, 0.0, 2130.749, 0.0, 0.0, 0.0, 9659.14, 2609.847, 0.0, 0.0, 0.0]",5897.663666666667,1780.0669166666667,184265.534,2017-08-14 23:21:01.481000
6,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[663.23, 960.422, 153.241, 674.605, 631.991, 1708.987, 597.957, 1245.58, 1714.877, 2633.899, 932.952, 0.0, 47095.249, 606.106, 1515.939, 164587.526, 60.0, 60.0, 0.0, 419.38, 0.0, 569.972]","[0.0, 0.0, 0.0, 2081.332, 0.0, 7078.018, 0.0, 1071.92, 1276.803, 6803.854, 0.0, 0.0, 0.0, 1908.531, 0.0, 0.0, 0.0, 0.0, 49120.786, 0.0, 0.0, 0.0]",10310.541500000001,3151.8747272727273,296173.157,2017-08-15 04:41:01.402000
7,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2795.359, 113.191, 192.313, 1081.034, 715.587, 1816.818, 265.749, 1158.725, 444.671, 1494.485, 1246.927, 13918.362, 1409.402, 0.0, 26868.97, 423.547, 1545.845, 92600.445, 60.0, 60.0, 0.0, 417.705, 1872.377, 0.0, 892.767]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1443.827, 0.0, 18970.666, 1114.887, 0.0, 0.0, 14121.046, 0.0, 0.0, 0.0, 0.0]",6055.77116,1426.01704,187044.70500000002,2017-08-15 18:22:29.869000
8,"['Role 1', 'Role 2', 'Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2550.653, 303.49, 1530.413, 502.859, 140.68, 1842.109, 832.369, 999.272, 2999.741, 8233.123, 1457.142, 0.0, 20365.178, 737.206, 1114.887, 162378.84, 60.0, 60.0, 0.0, 189.181, 0.0, 562.402]","[0.0, 0.0, 0.0, 0.0, 0.0, 9536.446, 0.0, 1028.01, 2214.791, 27.269, 0.0, 0.0, 0.0, 0.0, 9926.047, 25361.025, 0.0, 0.0, 19153.625, 0.0, 0.0, 0.0]",9402.70659090909,3056.6915000000004,274106.75800000003,2017-08-15 21:20:28.549000
9,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2032.038, 674.806, 111.837, 1860.379, 454.367, 1608.685, 509.825, 2158.018, 1444.671, 13822.288, 808.975, 0.0, 38885.458, 592.716, 1184.711, 68944.757, 60.0, 60.0, 0.0, 193.883, 0.0, 859.136]","[0.0, 0.0, 0.0, 7527.626, 0.0, 1151.011, 0.0, 2489.916, 372.464, 0.0, 0.0, 0.0, 0.0, 2053.259, 18435.026, 0.0, 0.0, 0.0, 61913.482, 0.0, 0.0, 0.0]",6193.934090909091,4270.126545454546,230209.334,2017-08-15 23:01:28.892000
