caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:51:38.811,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:51:38.811,2017-08-14 08:53:35.563,Role 2
0,Create Request for Quotation,2017-08-14 08:53:35.563,2017-08-14 08:54:58.778,Role 2
0,Analyze Request for Quotation,2017-08-14 08:54:58.778,2017-08-14 09:21:19.199,Role 3
0,Amend Request for Quotation,2017-08-14 09:21:19.199,2017-08-14 09:31:09.55,Role 1
0,Analyze Request for Quotation,2017-08-14 09:31:09.55,2017-08-14 09:50:56.806,Role 3
0,Amend Request for Quotation,2017-08-14 09:50:56.806,2017-08-14 10:09:32.737,Role 1
0,Analyze Request for Quotation,2017-08-14 10:09:32.737,2017-08-14 10:30:47.79,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 10:30:47.79,2017-08-14 10:37:18.699,Role 3
1,Create Purchase Requisition,2017-08-14 12:02:20.175,2017-08-14 12:25:48.838,Role 1
1,Analyze Purchase Requisition,2017-08-14 12:25:48.838,2017-08-14 12:33:33.484,Role 2
1,Create Request for Quotation,2017-08-14 12:33:33.484,2017-08-14 12:34:50.106,Role 2
1,Analyze Request for Quotation,2017-08-14 12:34:50.106,2017-08-14 12:55:52.836,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 12:55:52.836,2017-08-14 13:07:30.895,Role 3
2,Create Purchase Requisition,2017-08-14 13:15:21.437,2017-08-14 14:02:38.482,Role 1
2,Analyze Purchase Requisition,2017-08-14 14:02:38.482,2017-08-14 14:04:30.847,Role 2
2,Create Request for Quotation,2017-08-14 14:04:30.847,2017-08-14 14:06:20.152,Role 2
2,Analyze Request for Quotation,2017-08-14 14:06:20.152,2017-08-14 14:29:49.098,Role 3
2,Amend Request for Quotation,2017-08-14 14:29:49.098,2017-08-14 14:33:45.531,Role 1
0,Create Quotation comparison Map,2017-08-14 10:37:18.699,2017-08-14 14:35:52.348,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 14:35:52.348,2017-08-14 14:44:30.483,Role 1
0,Choose best option,2017-08-14 14:44:30.483,2017-08-14 14:44:30.483,Role 1
2,Analyze Request for Quotation,2017-08-14 14:33:45.531,2017-08-14 14:52:04.684,Role 3
2,Amend Request for Quotation,2017-08-14 14:52:04.684,2017-08-14 15:00:29.876,Role 1
2,Analyze Request for Quotation,2017-08-14 15:00:29.876,2017-08-14 15:20:33.193,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 15:20:33.193,2017-08-14 15:34:46.397,Role 3
3,Create Purchase Requisition,2017-08-14 16:00:52.812,2017-08-14 16:45:21.365,Role 1
3,Analyze Purchase Requisition,2017-08-14 16:45:21.365,2017-08-14 16:46:01.095,Role 2
3,Create Request for Quotation,2017-08-14 16:46:01.095,2017-08-14 16:47:22.517,Role 2
1,Create Quotation comparison Map,2017-08-14 13:07:30.895,2017-08-14 17:26:31.544,Role 3
4,Create Purchase Requisition,2017-08-14 17:25:02.778,2017-08-14 17:45:57.475,Role 1
1,Analyze Quotation Comparison Map,2017-08-14 17:26:31.544,2017-08-14 17:48:48.773,Role 1
1,Choose best option,2017-08-14 17:48:48.773,2017-08-14 17:48:48.773,Role 1
3,Analyze Request for Quotation,2017-08-14 17:26:31.544,2017-08-14 18:02:29.176,Role 3
2,Create Quotation comparison Map,2017-08-14 15:34:46.397,2017-08-14 18:15:10.925,Role 3
4,Analyze Purchase Requisition,2017-08-14 17:45:57.475,2017-08-14 18:18:35.43,Role 2
4,Create Request for Quotation,2017-08-14 18:18:35.43,2017-08-14 18:20:36.177,Role 2
3,Send Request for Quotation to Supplier,2017-08-14 18:15:10.925,2017-08-14 18:30:02.428,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 18:15:10.925,2017-08-14 18:48:05.522,Role 1
2,Choose best option,2017-08-14 18:48:05.522,2017-08-14 18:48:05.522,Role 1
4,Analyze Request for Quotation,2017-08-14 18:30:02.428,2017-08-14 18:50:24.343,Role 3
1,Settle Conditions With Supplier,2017-08-14 18:02:29.176,2017-08-14 23:31:12.375,Role 3
5,Create Purchase Requisition,2017-08-14 23:21:01.481,2017-08-14 23:48:24.429,Role 1
5,Analyze Purchase Requisition,2017-08-14 23:48:24.429,2017-08-14 23:48:52.714,Role 2
5,Create Request for Quotation,2017-08-14 23:48:52.714,2017-08-14 23:50:22.531,Role 2
3,Create Quotation comparison Map,2017-08-14 18:50:24.343,2017-08-15 00:03:47.724,Role 3
3,Analyze Quotation Comparison Map,2017-08-15 00:03:47.724,2017-08-15 00:30:23.219,Role 1
3,Choose best option,2017-08-15 00:30:23.219,2017-08-15 00:30:23.219,Role 1
4,Send Request for Quotation to Supplier,2017-08-15 00:03:47.724,2017-08-15 00:42:05.812,Role 3
1,Create Purchase Order,2017-08-15 00:42:05.812,2017-08-15 00:53:29.187,Role 3
1,Confirm Purchase Order,2017-08-15 00:53:29.187,2017-08-15 01:08:59.692,Role 11
5,Analyze Request for Quotation,2017-08-15 00:53:29.187,2017-08-15 01:10:28.283,Role 3
5,Amend Request for Quotation,2017-08-15 01:10:28.283,2017-08-15 01:22:51.018,Role 1
0,Settle Conditions With Supplier,2017-08-14 14:44:30.483,2017-08-15 04:31:33.425,Role 3
6,Create Purchase Requisition,2017-08-15 04:41:01.402,2017-08-15 04:52:04.632,Role 1
6,Analyze Purchase Requisition,2017-08-15 04:52:04.632,2017-08-15 05:08:05.054,Role 2
4,Create Quotation comparison Map,2017-08-15 04:31:33.425,2017-08-15 05:09:58.416,Role 3
6,Create Request for Quotation,2017-08-15 05:08:05.054,2017-08-15 05:10:38.295,Role 2
4,Analyze Quotation Comparison Map,2017-08-15 05:09:58.416,2017-08-15 05:33:56.155,Role 1
4,Choose best option,2017-08-15 05:33:56.155,2017-08-15 05:33:56.155,Role 1
5,Analyze Request for Quotation,2017-08-15 05:09:58.416,2017-08-15 05:35:01.207,Role 3
0,Create Purchase Order,2017-08-15 05:35:01.207,2017-08-15 05:45:19.627,Role 3
5,Amend Request for Quotation,2017-08-15 05:35:01.207,2017-08-15 05:48:37.829,Role 1
0,Confirm Purchase Order,2017-08-15 05:45:19.627,2017-08-15 05:53:54.591,Role 11
6,Analyze Request for Quotation,2017-08-15 05:45:19.627,2017-08-15 05:56:34.232,Role 3
6,Amend Request for Quotation,2017-08-15 05:56:34.232,2017-08-15 06:07:06.223,Role 1
2,Settle Conditions With Supplier,2017-08-14 23:31:12.375,2017-08-15 07:41:35.478,Role 3
5,Analyze Request for Quotation,2017-08-15 07:41:35.478,2017-08-15 08:05:04.241,Role 3
5,Amend Request for Quotation,2017-08-15 08:05:04.241,2017-08-15 08:22:29.064,Role 1
6,Analyze Request for Quotation,2017-08-15 08:05:04.241,2017-08-15 08:33:33.228,Role 3
2,Create Purchase Order,2017-08-15 08:33:33.228,2017-08-15 08:41:58.774,Role 3
6,Amend Request for Quotation,2017-08-15 08:33:33.228,2017-08-15 08:43:31.185,Role 1
5,Analyze Request for Quotation,2017-08-15 08:41:58.774,2017-08-15 09:01:23.105,Role 3
2,Confirm Purchase Order,2017-08-15 08:41:58.774,2017-08-15 09:11:04.081,Role 11
6,Analyze Request for Quotation,2017-08-15 09:01:23.105,2017-08-15 09:22:08.685,Role 3
5,Send Request for Quotation to Supplier,2017-08-15 09:22:08.685,2017-08-15 09:43:25.488,Role 3
6,Send Request for Quotation to Supplier,2017-08-15 09:43:25.488,2017-08-15 10:12:00.365,Role 3
4,Settle Conditions With Supplier,2017-08-15 05:56:34.232,2017-08-15 12:05:24.219,Role 3
6,Create Quotation comparison Map,2017-08-15 12:05:24.219,2017-08-15 12:49:18.118,Role 3
0,Deliver Goods Services,2017-08-15 05:53:54.591,2017-08-15 12:51:49.892,Role 11
0,Release Purchase Order,2017-08-15 12:51:49.892,2017-08-15 12:52:49.892,Role 1
4,Create Purchase Order,2017-08-15 12:49:18.118,2017-08-15 12:55:56.819,Role 3
0,Approve Purchase Order for payment,2017-08-15 12:55:56.819,2017-08-15 12:56:56.819,Role 3
0,Send Invoice,2017-08-15 12:56:56.819,2017-08-15 12:56:56.819,Role 11
0,Release Supplier's Invoice,2017-08-15 12:56:56.819,2017-08-15 13:03:29.889,Role 16
0,Authorize Supplier's Invoice payment,2017-08-15 13:03:29.889,2017-08-15 13:03:29.889,Role 16
6,Analyze Quotation Comparison Map,2017-08-15 12:49:18.118,2017-08-15 13:04:51.07,Role 1
6,Choose best option,2017-08-15 13:04:51.07,2017-08-15 13:04:51.07,Role 1
0,Pay Invoice,2017-08-15 13:03:29.889,2017-08-15 13:14:09.761,Role 16
4,Confirm Purchase Order,2017-08-15 12:55:56.819,2017-08-15 13:17:01.359,Role 11
3,Settle Conditions With Supplier,2017-08-15 01:10:28.283,2017-08-15 13:36:00.64,Role 3
3,Create Purchase Order,2017-08-15 13:36:00.64,2017-08-15 13:48:02.421,Role 3
5,Create Quotation comparison Map,2017-08-15 10:12:00.365,2017-08-15 14:19:10.075,Role 3
3,Confirm Purchase Order,2017-08-15 13:48:02.421,2017-08-15 14:22:51.405,Role 11
5,Analyze Quotation Comparison Map,2017-08-15 14:19:10.075,2017-08-15 14:34:13.133,Role 1
5,Choose best option,2017-08-15 14:34:13.133,2017-08-15 14:34:13.133,Role 1
7,Create Purchase Requisition,2017-08-15 18:22:29.869,2017-08-15 19:09:05.228,Role 1
7,Analyze Purchase Requisition,2017-08-15 19:09:05.228,2017-08-15 19:10:58.419,Role 2
7,Create Request for Quotation,2017-08-15 19:10:58.419,2017-08-15 19:14:10.732,Role 2
7,Analyze Request for Quotation,2017-08-15 19:14:10.732,2017-08-15 19:32:11.766,Role 3
7,Amend Request for Quotation,2017-08-15 19:32:11.766,2017-08-15 19:44:07.353,Role 1
7,Analyze Request for Quotation,2017-08-15 19:44:07.353,2017-08-15 20:14:24.171,Role 3
7,Amend Request for Quotation,2017-08-15 20:14:24.171,2017-08-15 20:18:49.92,Role 1
7,Analyze Request for Quotation,2017-08-15 20:18:49.92,2017-08-15 20:38:08.645,Role 3
