caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:28:49.22,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:28:49.22,2017-08-14 08:44:25.169,Role 4
0,Amend Purchase Requisition,2017-08-14 08:44:25.169,2017-08-14 09:10:17.873,Role 1
0,Analyze Purchase Requisition,2017-08-14 09:10:17.873,2017-08-14 09:51:29.421,Role 4
0,Create Request for Quotation,2017-08-14 09:51:29.421,2017-08-14 09:53:16.893,Role 4
0,Analyze Request for Quotation,2017-08-14 09:53:16.893,2017-08-14 10:08:01.904,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 10:08:01.904,2017-08-14 10:29:29.445,Role 3
0,Create Quotation comparison Map,2017-08-14 10:29:29.445,2017-08-14 12:28:52.573,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 12:28:52.573,2017-08-14 12:36:49.012,Role 1
0,Choose best option,2017-08-14 12:36:49.012,2017-08-14 12:36:49.012,Role 1
1,Create Purchase Requisition,2017-08-14 18:16:40.492,2017-08-14 18:33:51.304,Role 1
1,Analyze Purchase Requisition,2017-08-14 18:33:51.304,2017-08-14 18:38:45.75,Role 4
1,Create Request for Quotation,2017-08-14 18:38:45.75,2017-08-14 18:40:52.132,Role 4
1,Analyze Request for Quotation,2017-08-14 18:40:52.132,2017-08-14 19:18:21.429,Role 3
1,Amend Request for Quotation,2017-08-14 19:18:21.429,2017-08-14 19:29:09.495,Role 1
1,Analyze Request for Quotation,2017-08-14 19:29:09.495,2017-08-14 19:49:53.349,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 19:49:53.349,2017-08-14 20:10:04.68,Role 3
1,Create Quotation comparison Map,2017-08-14 20:10:04.68,2017-08-14 21:36:16.198,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 21:36:16.198,2017-08-14 22:02:13.93,Role 1
1,Choose best option,2017-08-14 22:02:13.93,2017-08-14 22:02:13.93,Role 1
0,Settle Conditions With Supplier,2017-08-14 12:36:49.012,2017-08-14 22:24:53.16,Role 3
0,Create Purchase Order,2017-08-14 22:24:53.16,2017-08-14 22:33:12.385,Role 3
0,Confirm Purchase Order,2017-08-14 22:33:12.385,2017-08-14 22:39:10.707,Role 2
0,Deliver Goods Services,2017-08-14 22:39:10.707,2017-08-15 06:07:26.431,Role 2
0,Release Purchase Order,2017-08-15 06:07:26.431,2017-08-15 06:08:26.431,Role 1
0,Approve Purchase Order for payment,2017-08-15 06:08:26.431,2017-08-15 06:09:26.431,Role 3
0,Send Invoice,2017-08-15 06:09:26.431,2017-08-15 06:09:26.431,Role 2
0,Release Supplier's Invoice,2017-08-15 06:09:26.431,2017-08-15 06:15:01.741,Role 5
0,Authorize Supplier's Invoice payment,2017-08-15 06:15:01.741,2017-08-15 06:15:01.741,Role 5
0,Pay Invoice,2017-08-15 06:15:01.741,2017-08-15 06:19:31.022,Role 5
1,Settle Conditions With Supplier,2017-08-14 22:02:13.93,2017-08-15 09:01:44.782,Role 3
1,Create Purchase Order,2017-08-15 09:01:44.782,2017-08-15 09:08:11.125,Role 3
1,Confirm Purchase Order,2017-08-15 09:08:11.125,2017-08-15 09:36:12.837,Role 2
2,Create Purchase Requisition,2017-08-15 09:39:03.171,2017-08-15 09:48:24.725,Role 1
2,Analyze Purchase Requisition,2017-08-15 09:48:24.725,2017-08-15 09:52:04.271,Role 4
2,Create Request for Quotation,2017-08-15 09:52:04.271,2017-08-15 09:54:15.471,Role 4
2,Analyze Request for Quotation,2017-08-15 09:54:15.471,2017-08-15 10:15:06.985,Role 3
2,Amend Request for Quotation,2017-08-15 10:15:06.985,2017-08-15 10:21:42.434,Role 1
2,Analyze Request for Quotation,2017-08-15 10:21:42.434,2017-08-15 10:36:40.391,Role 3
2,Amend Request for Quotation,2017-08-15 10:36:40.391,2017-08-15 10:48:20.545,Role 1
2,Analyze Request for Quotation,2017-08-15 10:48:20.545,2017-08-15 11:11:24.955,Role 3
2,Amend Request for Quotation,2017-08-15 11:11:24.955,2017-08-15 11:22:27.385,Role 1
2,Analyze Request for Quotation,2017-08-15 11:22:27.385,2017-08-15 11:58:49.994,Role 3
2,Send Request for Quotation to Supplier,2017-08-15 11:58:49.994,2017-08-15 12:18:57.804,Role 3
3,Create Purchase Requisition,2017-08-15 14:25:55.565,2017-08-15 14:53:09.195,Role 1
3,Analyze Purchase Requisition,2017-08-15 14:53:09.195,2017-08-15 14:55:06.088,Role 4
3,Create Request for Quotation,2017-08-15 14:55:06.088,2017-08-15 14:56:48.481,Role 4
3,Analyze Request for Quotation,2017-08-15 14:56:48.481,2017-08-15 15:21:47.853,Role 3
3,Amend Request for Quotation,2017-08-15 15:21:47.853,2017-08-15 15:34:56.698,Role 1
3,Analyze Request for Quotation,2017-08-15 15:34:56.698,2017-08-15 15:52:49.089,Role 3
3,Amend Request for Quotation,2017-08-15 15:52:49.089,2017-08-15 16:00:18.429,Role 1
3,Analyze Request for Quotation,2017-08-15 16:00:18.429,2017-08-15 16:24:58.5,Role 3
3,Amend Request for Quotation,2017-08-15 16:24:58.5,2017-08-15 16:40:16.631,Role 1
3,Analyze Request for Quotation,2017-08-15 16:40:16.631,2017-08-15 16:59:19.245,Role 3
3,Send Request for Quotation to Supplier,2017-08-15 16:59:19.245,2017-08-15 17:38:27.317,Role 3
2,Create Quotation comparison Map,2017-08-15 12:18:57.804,2017-08-15 17:39:06.135,Role 3
2,Analyze Quotation Comparison Map,2017-08-15 17:39:06.135,2017-08-15 17:47:52.488,Role 1
2,Choose best option,2017-08-15 17:47:52.488,2017-08-15 17:47:52.488,Role 1
4,Create Purchase Requisition,2017-08-15 20:30:57.54,2017-08-15 20:59:33.474,Role 1
4,Analyze Purchase Requisition,2017-08-15 20:59:33.474,2017-08-15 21:02:37.279,Role 4
4,Create Request for Quotation,2017-08-15 21:02:37.279,2017-08-15 21:03:35.097,Role 4
4,Analyze Request for Quotation,2017-08-15 21:03:35.097,2017-08-15 21:34:00.155,Role 3
4,Send Request for Quotation to Supplier,2017-08-15 21:34:00.155,2017-08-15 22:01:01.535,Role 3
3,Create Quotation comparison Map,2017-08-15 17:38:27.317,2017-08-15 23:29:47.722,Role 3
3,Analyze Quotation Comparison Map,2017-08-15 23:29:47.722,2017-08-15 23:37:05.51,Role 1
3,Choose best option,2017-08-15 23:37:05.51,2017-08-15 23:37:05.51,Role 1
5,Create Purchase Requisition,2017-08-16 01:43:09.725,2017-08-16 02:35:44.729,Role 1
2,Settle Conditions With Supplier,2017-08-15 17:47:52.488,2017-08-16 02:36:17.889,Role 3
5,Analyze Purchase Requisition,2017-08-16 02:35:44.729,2017-08-16 02:38:10.438,Role 4
5,Create Request for Quotation,2017-08-16 02:38:10.438,2017-08-16 02:39:52.181,Role 4
4,Create Quotation comparison Map,2017-08-15 22:01:01.535,2017-08-16 02:44:10.84,Role 3
2,Create Purchase Order,2017-08-16 02:36:17.889,2017-08-16 02:45:35.45,Role 3
