instanceId,costs,duration,effective,waiting,offTime
0,3657.0,4194,594,3600,0
1,50348.0,5063,5063,0,0
2,12285.0,1156,1156,0,0
3,58422.0,5346,5346,0,0
4,51975.0,4247,4247,0,0
5,7606.0,1059,1059,0,0
6,69718.0,6591,6591,0,0
7,42583.0,4805,4805,0,0
8,27266.0,2948,2948,0,0
9,87493.0,9038,9038,0,0
10,64834.0,4438,4438,0,0
11,8833.0,2748,2748,0,0
12,1554.0,219,219,0,0
13,35171.0,1986,1986,0,0
14,89894.0,6937,6937,0,0
15,29754.0,2578,2578,0,0
16,31000.0,4148,4148,0,0
17,11644.0,1286,1286,0,0
18,111126.0,11780,11780,0,0
19,17626.0,2089,2089,0,0
20,23782.0,219488,2530,216958,0
21,32906.0,211047,3810,207237,0
22,35105.0,200278,3274,197004,0
23,35443.0,179579,4934,174645,0
24,48214.0,158993,3606,155387,0
25,4082.0,131615,407,131208,0
26,40263.0,111472,5471,106001,0
27,49920.0,85810,4892,80918,0
28,79653.0,56383,4998,51385,0
29,84521.0,31788,8025,23763,0
30,62652.0,15258,4530,10728,0
31,47396.0,4067,4067,0,0
32,959.0,309,309,0,0
33,9557.0,899,899,0,0
34,14564.0,2067,2067,0,0
35,130505.0,12246,12246,0,0
36,27147.0,4038,4038,0,0
37,13848.0,1126,1126,0,0
38,22413.0,2061,2061,0,0
39,234198.0,20587,20587,0,0
40,20069.0,1458,1458,0,0
41,37420.0,3574,3574,0,0
42,37572.0,2636,2636,0,0
43,76819.0,8057,8057,0,0
44,22718.0,2039,2039,0,0
45,155321.0,11743,11743,0,0
46,12746.0,2139,2139,0,0
47,69821.0,5313,5313,0,0
48,9443.0,1835,1835,0,0
49,87536.0,8634,8634,0,0
50,98372.0,237048,6648,0,230400
51,9535.0,208420,1049,207371,0
52,5583.0,192792,823,191969,0
53,92273.0,177035,5616,171419,0
54,2320.0,152115,795,151320,0
55,41062.0,147480,5720,141760,0
56,59552.0,117711,5802,111909,0
57,128210.0,101248,10331,90917,0
58,22310.0,63520,2847,60673,0
59,44863.0,31711,4155,27556,0
60,72076.0,13413,13413,0,0
61,116187.0,8640,8640,0,0
62,55903.0,3476,3476,0,0
63,85015.0,7636,7636,0,0
64,97017.0,7020,7020,0,0
65,29180.0,2167,2167,0,0
66,4501.0,1256,1256,0,0
67,40022.0,3110,3110,0,0
68,24335.0,2443,2443,0,0
69,21784.0,4599,4599,0,0
70,33241.0,2606,2606,0,0
71,49350.0,2724,2724,0,0
72,70164.0,7952,7952,0,0
73,95114.0,8000,8000,0,0
74,84316.0,5605,5605,0,0
75,7260.0,1090,1090,0,0
76,1693.0,792,792,0,0
77,8656.0,1133,1133,0,0
78,4168.0,1395,1395,0,0
79,43315.0,230493,2657,227836,0
80,15742.0,201670,1816,199854,0
81,54719.0,193486,5625,187861,0
82,19695.0,186287,2398,183889,0
83,109201.0,165213,9000,156213,0
84,42661.0,129504,3787,125717,0
85,2202.0,110814,1511,109303,0
86,74105.0,102571,6464,96107,0
87,33902.0,85445,4289,81156,0
88,72326.0,70981,5840,65141,0
89,30706.0,56753,1979,54774,0
90,19514.0,35752,2148,33604,0
91,11880.0,15268,1753,13515,0
92,151847.0,19933,12696,7237,0
93,91609.0,7959,7959,0,0
94,34469.0,2685,2685,0,0
95,242622.0,19611,19611,0,0
96,6439.0,1579,1579,0,0
97,21325.0,1767,1767,0,0
98,65743.0,4678,4678,0,0
99,27178.0,2800,2800,0,0
100,1434.0,510,510,0,0
101,59658.0,7039,7039,0,0
102,55498.0,4267,4267,0,0
103,20290.0,1433,1433,0,0
104,31323.0,3705,3705,0,0
105,9144.0,1667,1667,0,0
106,93724.0,6219,6219,0,0
107,11865.0,1670,1670,0,0
108,3780.0,1152,1152,0,0
109,14458.0,2083,2083,0,0
110,35011.0,2558,2558,0,0
111,46451.0,230277,3472,226805,0
112,40369.0,214611,3118,211493,0
113,44350.0,207858,4259,203599,0
114,14025.0,187660,2680,184980,0
115,28686.0,181136,3591,177545,0
116,45712.0,177655,3498,174157,0
117,73698.0,168216,7008,161208,0
118,4918.0,138067,891,137176,0
119,97813.0,121202,10454,110748,0
120,88306.0,100878,5014,95864,0
121,19114.0,66631,2225,64406,0
122,19354.0,43411,2173,41238,0
123,87586.0,23150,7312,15838,0
124,52525.0,3505,3505,0,0
125,71164.0,5239,5239,0,0
126,13872.0,3252,3252,0,0
127,4177.0,1294,1294,0,0
128,9750.0,1374,1374,0,0
129,61285.0,7343,7343,0,0
130,20725.0,2804,2804,0,0
131,94261.0,7685,7685,0,0
132,11904.0,1028,1028,0,0
133,6825.0,1422,1422,0,0
134,4602.0,911,911,0,0
135,3250.0,566,566,0,0
136,59608.0,6726,6726,0,0
137,3938.0,857,857,0,0
138,9734.0,918,918,0,0
139,69504.0,8202,8202,0,0
140,5016.0,1220,1220,0,0
141,18809.0,1219,1219,0,0
142,7008.0,1172,1172,0,0
143,8580.0,1419,1419,0,0
144,118753.0,9780,9780,0,0
145,110820.0,11216,11216,0,0
146,899.0,229823,891,228932,0
147,23202.0,222946,4112,218834,0
148,32348.0,193905,3019,190886,0
149,94753.0,181644,9097,172547,0
150,3538.0,143270,1082,142188,0
