caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:34:59.911,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:34:59.911,2017-08-14 08:37:23.509,Role 2
0,Create Request for Quotation,2017-08-14 08:37:23.509,2017-08-14 08:39:14.557,Role 2
0,Analyze Request for Quotation,2017-08-14 08:39:14.557,2017-08-14 09:03:29.715,Role 3
0,Amend Request for Quotation,2017-08-14 09:03:29.715,2017-08-14 09:14:57.786,Role 1
0,Analyze Request for Quotation,2017-08-14 09:14:57.786,2017-08-14 09:38:51.664,Role 3
0,Amend Request for Quotation,2017-08-14 09:38:51.664,2017-08-14 09:47:26.128,Role 1
1,Create Purchase Requisition,2017-08-14 09:07:50.223,2017-08-14 09:52:59.57,Role 1
1,Analyze Purchase Requisition,2017-08-14 09:52:59.57,2017-08-14 10:02:11.639,Role 2
1,Create Request for Quotation,2017-08-14 10:02:11.639,2017-08-14 10:05:03.892,Role 2
0,Analyze Request for Quotation,2017-08-14 09:47:26.128,2017-08-14 10:09:39.282,Role 3
1,Analyze Request for Quotation,2017-08-14 10:05:03.892,2017-08-14 10:31:30.388,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 10:09:39.282,2017-08-14 10:38:34.892,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 10:31:30.388,2017-08-14 10:52:25.826,Role 3
1,Create Quotation comparison Map,2017-08-14 10:52:25.826,2017-08-14 13:50:51.844,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 13:50:51.844,2017-08-14 14:22:31.527,Role 1
1,Choose best option,2017-08-14 14:22:31.527,2017-08-14 14:22:31.527,Role 1
0,Create Quotation comparison Map,2017-08-14 10:38:34.892,2017-08-14 14:48:50.803,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 14:48:50.803,2017-08-14 15:08:31.924,Role 1
0,Choose best option,2017-08-14 15:08:31.924,2017-08-14 15:08:31.924,Role 1
0,Settle Conditions With Supplier,2017-08-14 15:08:31.924,2017-08-14 19:52:54.344,Role 3
0,Create Purchase Order,2017-08-14 19:52:54.344,2017-08-14 19:59:00.433,Role 3
0,Confirm Purchase Order,2017-08-14 19:59:00.433,2017-08-14 20:03:35.713,Role 11
1,Settle Conditions With Supplier,2017-08-14 14:22:31.527,2017-08-15 04:27:35.427,Role 3
1,Create Purchase Order,2017-08-15 04:27:35.427,2017-08-15 04:40:00.78,Role 3
2,Create Purchase Requisition,2017-08-15 04:23:57.632,2017-08-15 04:51:57.006,Role 1
2,Analyze Purchase Requisition,2017-08-15 04:51:57.006,2017-08-15 04:53:33.437,Role 2
2,Create Request for Quotation,2017-08-15 04:53:33.437,2017-08-15 04:56:01.245,Role 2
1,Confirm Purchase Order,2017-08-15 04:40:00.78,2017-08-15 05:01:33.372,Role 11
2,Analyze Request for Quotation,2017-08-15 04:56:01.245,2017-08-15 05:20:53.954,Role 3
2,Amend Request for Quotation,2017-08-15 05:20:53.954,2017-08-15 05:33:35.263,Role 1
2,Analyze Request for Quotation,2017-08-15 05:33:35.263,2017-08-15 06:02:59.324,Role 3
2,Send Request for Quotation to Supplier,2017-08-15 06:02:59.324,2017-08-15 06:19:36.39,Role 3
2,Create Quotation comparison Map,2017-08-15 06:19:36.39,2017-08-15 09:58:06.745,Role 3
3,Create Purchase Requisition,2017-08-15 09:17:25.518,2017-08-15 10:05:57.157,Role 1
3,Analyze Purchase Requisition,2017-08-15 10:05:57.157,2017-08-15 10:20:26.679,Role 2
2,Analyze Quotation Comparison Map,2017-08-15 09:58:06.745,2017-08-15 10:20:48.192,Role 1
2,Choose best option,2017-08-15 10:20:48.192,2017-08-15 10:20:48.192,Role 1
3,Create Request for Quotation,2017-08-15 10:20:26.679,2017-08-15 10:23:54.482,Role 2
3,Analyze Request for Quotation,2017-08-15 10:23:54.482,2017-08-15 10:44:16.783,Role 3
3,Send Request for Quotation to Supplier,2017-08-15 10:44:16.783,2017-08-15 11:02:50.407,Role 3
4,Create Purchase Requisition,2017-08-15 10:57:00.351,2017-08-15 11:11:58.189,Role 1
4,Analyze Purchase Requisition,2017-08-15 11:11:58.189,2017-08-15 11:14:12.771,Role 2
4,Create Request for Quotation,2017-08-15 11:14:12.771,2017-08-15 11:15:43.02,Role 2
4,Analyze Request for Quotation,2017-08-15 11:15:43.02,2017-08-15 11:44:58.562,Role 3
4,Amend Request for Quotation,2017-08-15 11:44:58.562,2017-08-15 11:58:55.802,Role 1
4,Analyze Request for Quotation,2017-08-15 11:58:55.802,2017-08-15 12:27:12.949,Role 3
4,Amend Request for Quotation,2017-08-15 12:27:12.949,2017-08-15 12:33:13.011,Role 1
4,Analyze Request for Quotation,2017-08-15 12:33:13.011,2017-08-15 13:04:51.345,Role 3
4,Send Request for Quotation to Supplier,2017-08-15 13:04:51.345,2017-08-15 13:39:27.98,Role 3
5,Create Purchase Requisition,2017-08-15 13:16:31.584,2017-08-15 14:09:57.278,Role 1
5,Analyze Purchase Requisition,2017-08-15 14:09:57.278,2017-08-15 14:13:00.731,Role 2
5,Create Request for Quotation,2017-08-15 14:13:00.731,2017-08-15 14:14:41.652,Role 2
3,Create Quotation comparison Map,2017-08-15 11:02:50.407,2017-08-15 14:50:17.749,Role 3
5,Analyze Request for Quotation,2017-08-15 14:50:17.749,2017-08-15 14:59:52.33,Role 3
5,Amend Request for Quotation,2017-08-15 14:59:52.33,2017-08-15 15:09:39.142,Role 1
3,Analyze Quotation Comparison Map,2017-08-15 14:50:17.749,2017-08-15 15:14:17.996,Role 1
3,Choose best option,2017-08-15 15:14:17.996,2017-08-15 15:14:17.996,Role 1
5,Analyze Request for Quotation,2017-08-15 15:09:39.142,2017-08-15 15:36:50.93,Role 3
4,Create Quotation comparison Map,2017-08-15 13:39:27.98,2017-08-15 16:54:58.354,Role 3
4,Analyze Quotation Comparison Map,2017-08-15 16:54:58.354,2017-08-15 17:11:44.572,Role 1
4,Choose best option,2017-08-15 17:11:44.572,2017-08-15 17:11:44.572,Role 1
5,Send Request for Quotation to Supplier,2017-08-15 16:54:58.354,2017-08-15 17:23:25.132,Role 3
0,Deliver Goods Services,2017-08-14 20:03:35.713,2017-08-15 19:54:31.064,Role 11
0,Release Purchase Order,2017-08-15 19:54:31.064,2017-08-15 19:55:31.064,Role 1
2,Settle Conditions With Supplier,2017-08-15 10:20:48.192,2017-08-15 20:22:34.246,Role 3
3,Settle Conditions With Supplier,2017-08-15 15:36:50.93,2017-08-15 21:47:46.421,Role 3
0,Approve Purchase Order for payment,2017-08-15 21:47:46.421,2017-08-15 21:48:46.421,Role 3
0,Send Invoice,2017-08-15 21:48:46.421,2017-08-15 21:48:46.421,Role 11
0,Release Supplier's Invoice,2017-08-15 21:48:46.421,2017-08-15 21:55:16.411,Role 16
0,Authorize Supplier's Invoice payment,2017-08-15 21:55:16.411,2017-08-15 21:55:16.411,Role 16
4,Settle Conditions With Supplier,2017-08-15 17:23:25.132,2017-08-15 21:55:29.195,Role 3
0,Pay Invoice,2017-08-15 21:55:16.411,2017-08-15 21:59:17.19,Role 16
