caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2197.397, 294.649, 137.259, 1366.333, 1158.593, 19705.212, 933.739, 0.0, 28360.802, 740.976, 1596.693, 169397.338, 60.0, 60.0, 0.0, 386.515, 0.0, 822.809]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3289.141, 0.0, 0.0, 0.0, 0.0]",12623.239722222223,182.73005555555557,230507.456,2017-08-14 08:00:00
1,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[922.409, 42.654, 126.63, 1510.564, 415.333, 939.15, 1115.212, 2890.658, 1565.233, 0.0, 15510.161, 679.527, 866.719, 67896.177, 60.0, 60.0, 0.0, 187.458, 0.0, 500.026]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 585.681, 0.0, 0.0, 0.0, 0.0]",4764.395549999999,29.28405,95873.59199999998,2017-08-14 15:00:15.749000
2,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[909.995, 506.694, 74.782, 1509.723, 589.24, 1723.527, 464.289, 935.404, 616.323, 1719.937, 752.544, 16777.399, 1324.009, 0.0, 31419.269, 532.581, 1954.403, 51532.121, 60.0, 60.0, 0.0, 141.357, 0.0, 838.128]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4768.405208333334,2.5,114501.725,2017-08-15 00:56:58.722000
3,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2533.6, 176.083, 68.712, 720.831, 734.373, 1125.91, 458.914, 1174.49, 944.015, 1770.9, 2149.489, 13603.223, 1429.002, 0.0, 23218.687, 692.537, 1211.685, 122336.605, 60.0, 60.0, 0.0, 153.171, 0.0, 620.548]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7766.639, 0.0, 0.0, 0.0, 0.0]",7301.782291666666,323.60995833333334,183009.414,2017-08-15 05:00:55.297000
4,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3249.377, 300.459, 58.474, 1246.132, 931.057, 1617.548, 227.81, 1503.834, 661.384, 1212.574, 883.393, 937.37, 1075.613, 858.176, 1215.641, 3929.511, 711.779, 0.0, 38933.832, 709.773, 266.079, 139092.325, 60.0, 60.0, 0.0, 317.435, 0.0, 722.197]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1474.751, 0.0, 0.0, 0.0, 0.0]",7170.777607142857,52.66967857142857,202256.52399999998,2017-08-15 13:22:44.342000
5,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2194.803, 1300.967, 131.541, 1590.435, 2313.691, 4974.914, 953.487, 0.0, 46234.599, 688.196, 1330.971, 54086.785, 60.0, 60.0, 0.0, 307.213, 0.0, 542.403]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3161.126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6487.222500000001,175.61811111111112,119931.13100000002,2017-08-16 07:05:43.695000
6,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1861.561, 227.172, 145.686, 955.472, 1041.088, 1683.206, 511.966, 1835.602, 911.365, -127.904, 899.871, 831.568, 1244.533, 15474.363, 393.832, 0.0, 27114.508, 560.036, 311.251, 28645.822, 60.0, 60.0, 0.0, 320.291, 0.0, 675.759]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1017.248, 1478.352, 0.0, 0.0, 0.0, 306.027, 0.0, 0.0, 0.0, 0.0]",3293.7326153846157,107.75488461538463,88438.67500000002,2017-08-16 15:39:51.503000
7,"['Role 1', 'Role 2', 'Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3226.686, 719.13, 1551.783, 168.458, 79.034, 1831.515, 1036.521, 4512.206, 899.361, 0.0, 27797.525, 729.031, 946.683, 37742.561, 60.0, 60.0, 0.0, 333.801, 1806.059, 0.0, 353.56]","[0.0, 0.0, 0.0, 0.0, 0.0, 618.393, 1147.659, 3459.626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5233.93, 0.0, 0.0, 0.0, 0.0, 0.0]",3993.0435238095242,498.0765714285714,94313.522,2017-08-16 19:27:28.247000
8,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2298.66, 180.444, 150.162, 861.112, 193.21, 1319.575, 1147.659, 9811.356, 541.198, 0.0, 36737.964, 633.328, 835.067, 83703.579, 60.0, 60.0, 0.0, 122.186, 0.0, 644.372]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1831.515, 1036.521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5204.078, 24988.493, 0.0, 0.0, 0.0]",6964.9936,1653.0303499999998,172360.479,2017-08-16 19:50:08.568000
9,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[479.255, 559.947, 84.133, 1418.352, 993.751, 1374.668, 588.763, 1169.129, 1752.367, 14523.869, 1380.786, 0.0, 24754.397, 611.297, 1253.112, 104648.449, 60.0, 60.0, 0.0, 231.174, 0.0, 878.589]","[0.0, 0.0, 0.0, 20600.519, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1499.627, 0.0, 0.0, 0.0, 22669.479, 24386.199, 0.0, 0.0, 0.0]",7128.274454545454,3143.4465454545452,225977.862,2017-08-17 01:11:28.786000
