caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2984.222, 1050.229, 79.771, 1961.524, 629.041, 826.874, 501.545, 341.113, 655.66, 20272.113, 1903.101, 0.0, 35701.514, 643.468, 1655.805, 161342.499, 60.0, 60.0, 0.0, 247.096, 0.0, 737.448]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14254.569, 0.0, 0.0, 0.0, 29606.047, 0.0, 0.0, 0.0, 0.0]",10529.682863636364,1993.6643636363633,275513.639,2017-08-14 08:00:00
1,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[803.947, 79.372, 76.143, 1574.213, 1697.588, 16370.696, 1263.061, 0.0, 34243.994, 393.637, 2039.967, 32075.03, 60.0, 60.0, 0.0, 399.931, 0.0, 702.666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9778.954, 29685.974, 0.0, 0.0, 0.0, 11603.122, 109.294, 0.0, 0.0, 0.0]",5102.235833333333,2843.1857777777777,143017.58899999998,2017-08-14 18:18:19.172000
2,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2580.555, 132.427, 189.71, 2066.829, 596.753, 1662.784, 1016.137, 20213.29, 1430.92, 0.0, 24810.042, 500.812, 1662.678, 49027.427, 60.0, 60.0, 0.0, 277.214, 0.0, 893.291]","[0.0, 0.0, 0.0, 0.0, 0.0, 2980.625, 2088.969, 4592.442, 0.0, 0.0, 22947.545, 40408.999, 0.0, 0.0, 0.0, 36052.806, 0.0, 0.0, 0.0, 0.0]",5359.04345,5453.5693,216252.255,2017-08-14 19:42:33.326000
3,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3406.201, 237.186, 135.437, 1734.109, 463.422, 1202.944, 1609.715, 8760.66, 1754.51, 0.0, 46831.601, 709.442, 900.6, 18835.434, 60.0, 60.0, 0.0, 130.776, 1240.411, 0.0, 342.621]","[0.0, 0.0, 0.0, 598.823, 0.0, 3042.631, 3658.429, 9309.212, 0.0, 0.0, 14055.577, 37858.465, 0.0, 0.0, 0.0, 24778.752, 0.0, 0.0, 0.0, 0.0, 0.0]",4210.241380952381,4442.947095238095,181716.95799999998,2017-08-14 19:52:25.200000
4,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[788.979, 85.966, 176.526, 1843.269, 886.025, 9637.101, 1705.294, 0.0, 19352.505, 565.827, 652.734, 118164.711, 60.0, 60.0, 0.0, 228.339, 1747.751, 0.0, 383.415]","[0.0, 0.0, 0.0, 1667.908, 2865.728, 4654.067, 0.0, 0.0, 11356.304, 30950.038, 0.0, 0.0, 0.0, 23836.651, 0.0, 0.0, 0.0, 0.0, 0.0]",8228.339052631578,3964.7734736842112,231669.13799999998,2017-08-14 20:48:57.577000
5,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3305.746, 549.407, 143.823, 1756.267, 578.242, 1236.602, 584.818, 1404.948, 1351.284, 12835.629, 966.112, 0.0, 24532.925, 758.152, 651.44, 133971.502, 60.0, 60.0, 0.0, 318.968, 0.0, 749.432]","[0.0, 0.0, 0.0, 2685.65, 0.0, 9104.083, 0.0, 12979.029, 40539.448, 32032.888, 0.0, 0.0, 8067.405, 19310.555, 0.0, 0.0, 0.0, 5631.628, 9665.858, 0.0, 0.0, 0.0]",8446.149863636365,6364.3883636363635,325831.841,2017-08-14 21:33:03.489000
6,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[371.099, 383.387, 80.345, 1404.914, 1705.418, 8349.204, 1009.815, 0.0, 46720.241, 515.12, 287.516, 165273.165, 60.0, 60.0, 0.0, 249.087, 0.0, 451.416]","[0.0, 0.0, 0.0, 3960.695, 17797.924, 5755.465, 0.0, 0.0, 36960.01, 30067.007, 0.0, 0.0, 0.0, 9385.169, 15224.139, 0.0, 63.538, 275.062]",12606.707055555557,6638.278277777779,346409.73600000003,2017-08-14 22:41:45.605000
7,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[890.114, 248.98, 164.853, 1226.46, 774.202, 21551.173, 408.472, 0.0, 22758.69, 626.093, 886.669, 49320.869, 60.0, 60.0, 0.0, 286.574, 0.0, 552.496]","[0.0, 0.0, 0.0, 4553.347, 18548.83, 21773.66, 0.0, 0.0, 11160.14, 21077.84, 0.0, 0.0, 0.0, 42886.654, 0.0, 0.0, 0.0, 0.0]",5545.313611111112,6666.692833333333,219816.11599999998,2017-08-14 22:42:56.803000
8,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1899.345, 238.16, 103.497, 1433.309, 943.13, 19014.168, 1867.838, 0.0, 31859.267, 620.183, 1209.29, 134977.734, 60.0, 60.0, 0.0, 338.6, 0.0, 558.013]","[0.0, 0.0, 0.0, 14994.688, 41001.266, 15894.105, 0.0, 0.0, 18311.994, 35105.259, 0.0, 0.0, 0.0, 2287.144, 13357.704, 249.087, 451.416, 0.0]",10843.474111111114,7869.592388888887,336835.19700000004,2017-08-15 01:30:38.157000
9,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[469.631, 385.736, 198.448, 1777.687, 414.54, 1665.172, 810.843, 1210.283, 650.887, 1837.086, 978.828, 1860.296, 1750.13, 12591.771, 1325.847, 0.0, 49413.269, 520.84, 724.52, 14391.466, 60.0, 60.0, 0.0, 191.765, 0.0, 402.562]","[0.0, 0.0, 0.0, 15116.392, 0.0, 21411.324, 0.0, 27603.596, 0.0, 39345.909, 0.0, 28521.089, 34390.225, 30282.286, 0.0, 0.0, 22747.785, 3908.63, 9145.018, 8239.94, 0.0, 23347.225, 0.0, 0.0, 0.0, 0.0]",3603.5233461538455,10156.1315,357751.02599999995,2017-08-15 01:33:33.382000
