caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:09:08.293,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:09:08.293,2017-08-14 08:14:22.378,Role 2
0,Create Request for Quotation,2017-08-14 08:14:22.378,2017-08-14 08:15:44.114,Role 2
0,Analyze Request for Quotation,2017-08-14 08:15:44.114,2017-08-14 08:51:32.549,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 08:51:32.549,2017-08-14 09:11:56.347,Role 3
0,Create Quotation comparison Map,2017-08-14 09:11:56.347,2017-08-14 12:54:22.957,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 12:54:22.957,2017-08-14 13:26:43.588,Role 1
0,Choose best option,2017-08-14 13:26:43.588,2017-08-14 13:26:43.588,Role 1
1,Create Purchase Requisition,2017-08-14 16:02:55.0,2017-08-14 16:20:09.357,Role 1
1,Analyze Purchase Requisition,2017-08-14 16:20:09.357,2017-08-14 16:23:13.433,Role 2
1,Create Request for Quotation,2017-08-14 16:23:13.433,2017-08-14 16:24:57.389,Role 2
1,Analyze Request for Quotation,2017-08-14 16:24:57.389,2017-08-14 16:57:45.98,Role 3
1,Amend Request for Quotation,2017-08-14 16:57:45.98,2017-08-14 17:14:56.995,Role 4
1,Analyze Request for Quotation,2017-08-14 17:14:56.995,2017-08-14 17:40:17.169,Role 3
1,Amend Request for Quotation,2017-08-14 17:40:17.169,2017-08-14 17:53:45.914,Role 4
1,Analyze Request for Quotation,2017-08-14 17:53:45.914,2017-08-14 18:16:48.754,Role 3
1,Amend Request for Quotation,2017-08-14 18:16:48.754,2017-08-14 18:26:03.171,Role 4
1,Analyze Request for Quotation,2017-08-14 18:26:03.171,2017-08-14 18:50:44.445,Role 3
1,Amend Request for Quotation,2017-08-14 18:50:44.445,2017-08-14 18:58:46.054,Role 4
1,Analyze Request for Quotation,2017-08-14 18:58:46.054,2017-08-14 19:28:25.312,Role 3
1,Amend Request for Quotation,2017-08-14 19:28:25.312,2017-08-14 19:37:49.768,Role 4
