,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,0.0,,,11.0,1.0,[32  0],['NOT_SET'],Role 1,,Role_1,,DIGITURNO
1,,9.0,,,6.0,2.0,[17  4],"['2', '177']",Role 2,,Role_2,,TRIAGE
2,,8.0,,,3.0,2.0,[12  3],"['NOT_SET', '23']",Role 3,,Role_3,,INGRESOADMISION
3,,0.0,,,12.0,1.0,[39  0],['NOT_SET'],Role 4,,Role_4,,EGRESOADMISION
4,,16.0,,,7.0,2.0,[2 2],"['187', '245']",Role 5,,Role_5,,SALIDAEGRESO
5,,12.5,,,8.0,2.0,[85 68],"['49', '68']",Role 6,,Role_6,,Folio
6,,0.0,,,4.0,1.0,[43  0],['NOT_SET'],Role 7,,Role_7,,ATENCIONCONSULTA
7,,0.0,,,0.0,1.0,[40  0],['NOT_SET'],Role 8,,Role_8,,SALIDAURGENCIAS
8,,0.0,,,9.0,1.0,[43  0],['NOT_SET'],Role 9,,Role_9,,FACTURACIONADMISION
9,,0.0,,,10.0,1.0,[34  0],['NOT_SET'],Role 10,,Role_10,,HOSPITALIZACIONADMISION
10,,0.0,,,2.0,1.0,[4 0],['NOT_SET'],Role 11,,Role_11,,MUERTEEGRESO
11,,8.0,,,5.0,1.0,[1 0],['342'],Role 12,,Role_12,,REGISTROINFURGENCIA
12,,10.0,,,1.0,1.0,[1 0],['295'],Role 13,,Role_13,,ANULACIONADMISION
0,,0.0,0.0,20849.0,,,,NOT_SET,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,9.0,2.0,8181.0,,,,2,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,9.0,16.0,3455.0,,,,177,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,8.0,0.0,20849.0,,,,NOT_SET,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,8.0,16.0,0.0,,,,23,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,0.0,0.0,20849.0,,,,NOT_SET,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,16.0,17.0,0.0,,,,187,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,16.0,15.0,0.0,,,,245,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,12.5,6.0,96877.0,,,,49,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,12.5,19.0,55534.0,,,,68,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,0.0,0.0,20849.0,,,,NOT_SET,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,0.0,0.0,20849.0,,,,NOT_SET,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,0.0,0.0,20849.0,,,,NOT_SET,Role 9,Role_9,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
13,,0.0,0.0,20849.0,,,,NOT_SET,Role 10,Role_10,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
14,,0.0,0.0,20849.0,,,,NOT_SET,Role 11,Role_11,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
15,,8.0,8.0,0.0,,,,342,Role 12,Role_12,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
16,,10.0,10.0,0.0,,,,295,Role 13,Role_13,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
