caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:10:32.308,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:10:32.308,2017-08-14 08:20:20.5,Role 4
0,Create Request for Quotation,2017-08-14 08:20:20.5,2017-08-14 08:21:17.897,Role 4
0,Analyze Request for Quotation,2017-08-14 08:21:17.897,2017-08-14 08:52:36.033,Role 3
0,Amend Request for Quotation,2017-08-14 08:52:36.033,2017-08-14 09:10:14.718,Role 1
1,Create Purchase Requisition,2017-08-14 09:06:28.192,2017-08-14 09:14:57.612,Role 1
1,Analyze Purchase Requisition,2017-08-14 09:14:57.612,2017-08-14 09:25:15.729,Role 4
1,Create Request for Quotation,2017-08-14 09:25:15.729,2017-08-14 09:27:18.988,Role 4
0,Analyze Request for Quotation,2017-08-14 09:10:14.718,2017-08-14 09:32:45.01,Role 3
1,Analyze Request for Quotation,2017-08-14 09:27:18.988,2017-08-14 09:39:55.204,Role 3
1,Amend Request for Quotation,2017-08-14 09:39:55.204,2017-08-14 09:46:09.255,Role 1
0,Send Request for Quotation to Supplier,2017-08-14 09:32:45.01,2017-08-14 09:54:25.142,Role 3
1,Analyze Request for Quotation,2017-08-14 09:46:09.255,2017-08-14 10:15:33.825,Role 3
1,Amend Request for Quotation,2017-08-14 10:15:33.825,2017-08-14 10:19:09.358,Role 1
1,Analyze Request for Quotation,2017-08-14 10:19:09.358,2017-08-14 10:48:05.511,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 10:48:05.511,2017-08-14 11:18:13.538,Role 3
0,Create Quotation comparison Map,2017-08-14 09:54:25.142,2017-08-14 11:31:31.094,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 11:31:31.094,2017-08-14 11:48:45.249,Role 1
0,Choose best option,2017-08-14 11:48:45.249,2017-08-14 11:48:45.249,Role 1
1,Create Quotation comparison Map,2017-08-14 11:18:13.538,2017-08-14 11:58:16.836,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 11:58:16.836,2017-08-14 12:23:15.293,Role 1
1,Choose best option,2017-08-14 12:23:15.293,2017-08-14 12:23:15.293,Role 1
2,Create Purchase Requisition,2017-08-14 14:57:10.632,2017-08-14 15:39:42.273,Role 1
2,Analyze Purchase Requisition,2017-08-14 15:39:42.273,2017-08-14 15:43:09.901,Role 4
2,Create Request for Quotation,2017-08-14 15:43:09.901,2017-08-14 15:44:35.046,Role 4
2,Analyze Request for Quotation,2017-08-14 15:44:35.046,2017-08-14 16:15:37.223,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 16:15:37.223,2017-08-14 16:29:16.052,Role 3
0,Settle Conditions With Supplier,2017-08-14 11:48:45.249,2017-08-14 18:02:53.026,Role 3
0,Create Purchase Order,2017-08-14 18:02:53.026,2017-08-14 18:12:37.272,Role 3
0,Confirm Purchase Order,2017-08-14 18:12:37.272,2017-08-14 18:35:21.598,Role 2
2,Create Quotation comparison Map,2017-08-14 16:29:16.052,2017-08-14 20:42:59.688,Role 3
1,Settle Conditions With Supplier,2017-08-14 12:23:15.293,2017-08-14 21:02:44.992,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 20:42:59.688,2017-08-14 21:15:38.422,Role 1
2,Choose best option,2017-08-14 21:15:38.422,2017-08-14 21:15:38.422,Role 1
1,Create Purchase Order,2017-08-14 21:02:44.992,2017-08-14 21:15:38.751,Role 3
1,Confirm Purchase Order,2017-08-14 21:15:38.751,2017-08-14 21:34:28.164,Role 2
3,Create Purchase Requisition,2017-08-15 03:35:47.676,2017-08-15 03:56:54.894,Role 1
3,Analyze Purchase Requisition,2017-08-15 03:56:54.894,2017-08-15 04:04:41.308,Role 4
3,Create Request for Quotation,2017-08-15 04:04:41.308,2017-08-15 04:06:56.975,Role 4
3,Analyze Request for Quotation,2017-08-15 04:06:56.975,2017-08-15 04:22:03.601,Role 3
3,Amend Request for Quotation,2017-08-15 04:22:03.601,2017-08-15 04:37:30.394,Role 1
2,Settle Conditions With Supplier,2017-08-14 21:15:38.422,2017-08-15 04:44:25.822,Role 3
2,Create Purchase Order,2017-08-15 04:44:25.822,2017-08-15 04:55:52.496,Role 3
3,Analyze Request for Quotation,2017-08-15 04:37:30.394,2017-08-15 05:15:26.06,Role 3
2,Confirm Purchase Order,2017-08-15 04:55:52.496,2017-08-15 05:22:08.281,Role 2
3,Amend Request for Quotation,2017-08-15 05:15:26.06,2017-08-15 05:30:03.88,Role 1
3,Analyze Request for Quotation,2017-08-15 05:30:03.88,2017-08-15 05:45:41.326,Role 3
3,Send Request for Quotation to Supplier,2017-08-15 05:45:41.326,2017-08-15 06:04:05.836,Role 3
3,Create Quotation comparison Map,2017-08-15 06:04:05.836,2017-08-15 07:33:15.25,Role 3
3,Analyze Quotation Comparison Map,2017-08-15 07:33:15.25,2017-08-15 07:41:40.443,Role 1
3,Choose best option,2017-08-15 07:41:40.443,2017-08-15 07:41:40.443,Role 1
4,Create Purchase Requisition,2017-08-15 10:54:36.966,2017-08-15 11:01:42.511,Role 1
4,Analyze Purchase Requisition,2017-08-15 11:01:42.511,2017-08-15 11:03:20.343,Role 4
4,Amend Purchase Requisition,2017-08-15 11:03:20.343,2017-08-15 11:23:51.74,Role 1
4,Analyze Purchase Requisition,2017-08-15 11:23:51.74,2017-08-15 11:27:52.633,Role 4
