caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
0,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2078.139, 444.116, 50.143, 899.851, 968.995, 7623.033, 931.879, 0.0, 20767.7, 639.54, 1264.684, 151967.271, 60.0, 60.0, 0.0, 207.181, 0.0, 530.626]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10471.84211111111,0.0,188493.15799999997,2017-08-14 08:00:00
1,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[645.566, 301.572, 179.847, 745.351, 469.091, 937.078, 1714.287, 2555.72, 1140.682, 0.0, 15120.467, 516.575, 1368.123, 36763.528, 60.0, 60.0, 0.0, 389.064, 0.0, 323.288]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3164.51195,0.0,63290.239,2017-08-14 22:03:03.299000
2,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[3300.097, 560.054, 133.133, 2088.183, 1954.521, 4365.595, 1786.384, 0.0, 32805.622, 602.591, 1334.821, 26857.655, 60.0, 60.0, 0.0, 203.667, 0.0, 861.438]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4276.320055555556,0.0,76973.761,2017-08-15 05:07:08.780000
3,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[306.195, 578.776, 92.406, 1695.253, 539.924, 1437.385, 563.052, 2471.903, 871.869, 9590.419, 461.102, 0.0, 24531.098, 500.404, 619.084, 141698.842, 60.0, 60.0, 0.0, 404.275, 0.0, 428.52]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1133.511, 0.0, 0.0, 0.0, 0.0]",8495.932136363634,51.52322727272727,188044.01799999995,2017-08-16 03:10:30.523000
4,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2444.499, 233.427, 187.335, 1260.258, 562.506, 1488.893, 539.738, 1881.448, 1018.934, 20293.791, 893.809, 0.0, 35228.893, 558.2, 1941.654, 63286.933, 60.0, 60.0, 0.0, 225.812, 0.0, 719.434]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6040.252909090908,0.0,132885.56399999998,2017-08-16 10:31:58.957000
5,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2919.121, 244.846, 216.537, 964.273, 1759.994, 16594.245, 1985.368, 0.0, 28669.189, 399.907, 1487.77, 65649.325, 60.0, 60.0, 0.0, 205.726, 0.0, 373.989]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1552.321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6755.016111111111,86.24005555555556,123142.61099999999,2017-08-16 11:46:45.320000
6,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[547.992, 525.279, 70.89, 795.603, 520.247, 1028.384, 2577.035, 14517.805, 1183.999, 0.0, 41451.997, 746.122, 302.976, 26985.279, 60.0, 60.0, 0.0, 156.427, 0.0, 895.372]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 239.384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4621.27035,11.969199999999999,92664.791,2017-08-16 20:15:30.357000
7,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1790.198, 497.419, 141.825, 1423.383, 472.111, 1552.321, 471.897, 1776.616, 799.011, 1322.664, 911.959, 1508.721, 1431.211, 11814.269, 1542.186, 0.0, 33061.227, 468.594, 1679.714, 112284.252, 60.0, 60.0, 0.0, 276.241, 0.0, 601.148]","[0.0, 0.0, 0.0, 4717.828, 0.0, 349.807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1622.048, 0.0, 0.0, 0.0, 0.0]",6767.1910384615385,257.29550000000006,182636.65,2017-08-16 23:59:26.322000
8,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[3281.967, 64.747, 94.17, 1196.99, 2282.272, 11143.802, 1783.08, 0.0, 45142.145, 578.256, 1928.485, 34648.478, 60.0, 60.0, 0.0, 224.517, 0.0, 865.701]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 635.995, 0.0, 0.0, 0.0, 345.018, 0.0, 0.0, 0.0, 0.0]",5741.922777777777,54.500722222222215,104335.62299999999,2017-08-17 07:41:51.441000
9,"['Role 1', 'Role 4', 'Role 4', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 2', 'Role 2', 'Role 1', 'Role 3', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1161.514, 65.367, 102.632, 1766.686, 969.227, 844.516, 1045.044, 6865.987, 831.738, 0.0, 28414.383, 697.608, 1896.838, 13746.322, 60.0, 60.0, 0.0, 271.775, 0.0, 382.859]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 582.522, 0.0, 0.0, 0.0, 2120.082, 0.0, 0.0, 0.0, 0.0]",2959.1247999999996,135.1302,61885.09999999999,2017-08-17 16:57:35.643000
