,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
0,Activity table: Activities grouped by K frequent resources,,,,,,,,,,,,
0,,0.0,,,12.0,1.0,[81  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 1,,Role_1,,DIGITURNO
1,,9.363636363636363,,,1.0,11.0,[2 1 1 1 1 1 1 1 1 1 1],"['2', '271', '600', '330', '250', '392', '404', '596', '586', '537', '477']",Role 2,,Role_2,,TRIAGE
2,,8.636363636363637,,,2.0,11.0,[2 1 1 1 1 1 1 1 1 1 1],"['3', '457', '489', '83', '326', '523', '389', '493', '603', '548', '416']",Role 3,,Role_3,,INGRESOADMISION
3,,13.272727272727273,,,5.0,11.0,[ 59  67  66 108  59  59  75 131 128  59  66],"['34', '451', '20', '16', '17', '92', '203', '23', '27', '35', '29']",Role 4,,Role_4,,Folio
4,,0.0,,,10.0,1.0,[104   0   0   0   0   0   0   0   0   0   0],['NOT_SET'],Role 5,,Role_5,,ATENCIONCONSULTA
5,,0.0,,,7.0,1.0,[20  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 6,,Role_6,,MUERTEEGRESO
6,,0.0,,,4.0,1.0,[90  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 7,,Role_7,,EGRESOADMISION
7,,12.818181818181818,,,3.0,11.0,[3 3 3 4 3 3 2 2 3 2 2],"['332', '224', '242', '69', '270', '81', '138', '266', '516', '60', '299']",Role 8,,Role_8,,SALIDAEGRESO
8,,0.0,,,11.0,1.0,[91  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 9,,Role_9,,SALIDAURGENCIAS
9,,0.0,,,9.0,1.0,[104   0   0   0   0   0   0   0   0   0   0],['NOT_SET'],Role 10,,Role_10,,FACTURACIONADMISION
10,,3.0,,,8.0,1.0,[4 0 0 0 0 0 0 0 0 0 0],['8'],Role 11,,Role_11,,REGISTROINFURGENCIA
11,,0.0,,,6.0,1.0,[79  0  0  0  0  0  0  0  0  0  0],['NOT_SET'],Role 12,,Role_12,,HOSPITALIZACIONADMISION
12,,5.0,,,0.0,1.0,[1 0 0 0 0 0 0 0 0 0 0],['476'],Role 13,,Role_13,,ANULACIONADMISION
0,,0.0,0.0,45374.0,,,,NOT_SET,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,9.363636363636363,2.0,788.0,,,,2,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,9.363636363636363,10.0,319.0,,,,271,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,9.363636363636363,6.0,289.0,,,,600,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,9.363636363636363,14.0,196.0,,,,330,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,9.363636363636363,17.0,380.0,,,,250,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,9.363636363636363,18.0,474.0,,,,392,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,9.363636363636363,10.0,2332.0,,,,404,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,9.363636363636363,5.0,490.0,,,,596,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,9.363636363636363,11.0,237.0,,,,586,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,9.363636363636363,9.0,655.0,,,,537,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,9.363636363636363,1.0,112.0,,,,477,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,8.636363636363637,7.0,0.0,,,,3,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
13,,8.636363636363637,8.0,0.0,,,,457,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
14,,8.636363636363637,16.0,0.0,,,,489,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
15,,8.636363636363637,6.0,0.0,,,,83,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
16,,8.636363636363637,16.0,0.0,,,,326,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
17,,8.636363636363637,7.0,0.0,,,,523,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
18,,8.636363636363637,12.0,0.0,,,,389,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
19,,8.636363636363637,2.0,0.0,,,,493,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
20,,8.636363636363637,3.0,0.0,,,,603,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
21,,8.636363636363637,3.0,0.0,,,,548,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
22,,8.636363636363637,15.0,0.0,,,,416,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
23,,13.272727272727273,10.0,50556.0,,,,34,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
24,,13.272727272727273,18.0,56068.0,,,,451,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
25,,13.272727272727273,18.0,110181.0,,,,20,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
26,,13.272727272727273,2.0,76224.0,,,,16,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
