caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:55:28.543,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:55:28.543,2017-08-14 08:58:26.22,Role 2
0,Create Request for Quotation,2017-08-14 08:58:26.22,2017-08-14 09:01:15.267,Role 2
0,Analyze Request for Quotation,2017-08-14 09:01:15.267,2017-08-14 09:17:09.818,Role 3
0,Amend Request for Quotation,2017-08-14 09:17:09.818,2017-08-14 09:27:22.329,Role 1
0,Analyze Request for Quotation,2017-08-14 09:27:22.329,2017-08-14 09:49:39.444,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 09:49:39.444,2017-08-14 09:57:14.065,Role 3
0,Create Quotation comparison Map,2017-08-14 09:57:14.065,2017-08-14 13:14:54.643,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 13:14:54.643,2017-08-14 13:48:07.803,Role 1
0,Choose best option,2017-08-14 13:48:07.803,2017-08-14 13:48:07.803,Role 1
1,Create Purchase Requisition,2017-08-14 14:05:15.765,2017-08-14 14:47:03.532,Role 1
1,Analyze Purchase Requisition,2017-08-14 14:47:03.532,2017-08-14 14:48:46.175,Role 2
1,Create Request for Quotation,2017-08-14 14:48:46.175,2017-08-14 14:50:46.779,Role 2
1,Analyze Request for Quotation,2017-08-14 14:50:46.779,2017-08-14 14:59:40.76,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 14:59:40.76,2017-08-14 15:35:45.196,Role 3
0,Settle Conditions With Supplier,2017-08-14 13:48:07.803,2017-08-14 19:53:13.154,Role 3
0,Create Purchase Order,2017-08-14 19:53:13.154,2017-08-14 20:05:13.499,Role 3
0,Confirm Purchase Order,2017-08-14 20:05:13.499,2017-08-14 20:20:32.041,Role 11
1,Create Quotation comparison Map,2017-08-14 15:35:45.196,2017-08-14 21:09:52.423,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 21:09:52.423,2017-08-14 21:18:22.308,Role 1
1,Choose best option,2017-08-14 21:18:22.308,2017-08-14 21:18:22.308,Role 1
1,Settle Conditions With Supplier,2017-08-14 21:18:22.308,2017-08-15 08:25:22.508,Role 3
1,Create Purchase Order,2017-08-15 08:25:22.508,2017-08-15 08:35:44.385,Role 3
1,Confirm Purchase Order,2017-08-15 08:35:44.385,2017-08-15 08:43:28.225,Role 11
2,Create Purchase Requisition,2017-08-15 09:45:54.583,2017-08-15 10:00:18.448,Role 1
2,Analyze Purchase Requisition,2017-08-15 10:00:18.448,2017-08-15 10:06:34.136,Role 2
2,Create Request for Quotation,2017-08-15 10:06:34.136,2017-08-15 10:07:55.817,Role 2
2,Analyze Request for Quotation,2017-08-15 10:07:55.817,2017-08-15 10:33:09.912,Role 3
2,Send Request for Quotation to Supplier,2017-08-15 10:33:09.912,2017-08-15 11:00:56.814,Role 3
0,Deliver Goods Services,2017-08-14 20:20:32.041,2017-08-15 12:02:44.915,Role 11
0,Release Purchase Order,2017-08-15 12:02:44.915,2017-08-15 12:03:44.915,Role 1
0,Approve Purchase Order for payment,2017-08-15 12:03:44.915,2017-08-15 12:04:44.915,Role 3
0,Send Invoice,2017-08-15 12:04:44.915,2017-08-15 12:04:44.915,Role 11
0,Release Supplier's Invoice,2017-08-15 12:04:44.915,2017-08-15 12:10:48.704,Role 16
0,Authorize Supplier's Invoice payment,2017-08-15 12:10:48.704,2017-08-15 12:10:48.704,Role 16
0,Pay Invoice,2017-08-15 12:10:48.704,2017-08-15 12:18:06.261,Role 16
3,Create Purchase Requisition,2017-08-15 12:24:58.837,2017-08-15 13:19:04.165,Role 1
3,Analyze Purchase Requisition,2017-08-15 13:19:04.165,2017-08-15 13:22:18.715,Role 2
3,Create Request for Quotation,2017-08-15 13:22:18.715,2017-08-15 13:23:47.786,Role 2
3,Analyze Request for Quotation,2017-08-15 13:23:47.786,2017-08-15 13:39:36.786,Role 3
3,Amend Request for Quotation,2017-08-15 13:39:36.786,2017-08-15 13:47:17.337,Role 1
3,Analyze Request for Quotation,2017-08-15 13:47:17.337,2017-08-15 14:05:21.935,Role 3
2,Create Quotation comparison Map,2017-08-15 11:00:56.814,2017-08-15 14:12:18.709,Role 3
3,Amend Request for Quotation,2017-08-15 14:05:21.935,2017-08-15 14:15:25.538,Role 1
