caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:50:35.347,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:50:35.347,2017-08-14 08:51:37.837,Role 2
0,Create Request for Quotation,2017-08-14 08:51:37.837,2017-08-14 08:52:47.567,Role 2
0,Analyze Request for Quotation,2017-08-14 08:52:47.567,2017-08-14 09:16:08.063,Role 3
0,Amend Request for Quotation,2017-08-14 09:16:08.063,2017-08-14 09:25:51.952,Role 1
1,Create Purchase Requisition,2017-08-14 08:47:10.432,2017-08-14 09:28:09.017,Role 1
1,Analyze Purchase Requisition,2017-08-14 09:28:09.017,2017-08-14 09:30:16.58,Role 2
1,Create Request for Quotation,2017-08-14 09:30:16.58,2017-08-14 09:32:33.998,Role 2
1,Analyze Request for Quotation,2017-08-14 09:32:33.998,2017-08-14 10:02:46.428,Role 3
0,Analyze Request for Quotation,2017-08-14 09:25:51.952,2017-08-14 10:06:04.228,Role 3
1,Amend Request for Quotation,2017-08-14 10:02:46.428,2017-08-14 10:12:37.985,Role 1
0,Send Request for Quotation to Supplier,2017-08-14 10:06:04.228,2017-08-14 10:36:34.749,Role 3
1,Analyze Request for Quotation,2017-08-14 10:12:37.985,2017-08-14 10:36:50.598,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 10:36:50.598,2017-08-14 11:02:48.51,Role 3
0,Create Quotation comparison Map,2017-08-14 10:36:34.749,2017-08-14 12:36:01.157,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 12:36:01.157,2017-08-14 12:43:28.277,Role 1
0,Choose best option,2017-08-14 12:43:28.277,2017-08-14 12:43:28.277,Role 1
1,Create Quotation comparison Map,2017-08-14 11:02:48.51,2017-08-14 16:13:35.461,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 16:13:35.461,2017-08-14 16:27:12.615,Role 1
1,Choose best option,2017-08-14 16:27:12.615,2017-08-14 16:27:12.615,Role 1
2,Create Purchase Requisition,2017-08-14 17:51:03.362,2017-08-14 18:20:45.671,Role 1
2,Analyze Purchase Requisition,2017-08-14 18:20:45.671,2017-08-14 18:25:31.119,Role 2
2,Create Request for Quotation,2017-08-14 18:25:31.119,2017-08-14 18:27:36.691,Role 2
2,Analyze Request for Quotation,2017-08-14 18:27:36.691,2017-08-14 18:47:15.314,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 18:47:15.314,2017-08-14 19:08:46.509,Role 3
2,Create Quotation comparison Map,2017-08-14 19:08:46.509,2017-08-14 21:30:49.641,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 21:30:49.641,2017-08-14 21:37:55.732,Role 1
2,Choose best option,2017-08-14 21:37:55.732,2017-08-14 21:37:55.732,Role 1
0,Settle Conditions With Supplier,2017-08-14 12:43:28.277,2017-08-15 03:19:56.434,Role 3
0,Create Purchase Order,2017-08-15 03:19:56.434,2017-08-15 03:30:08.975,Role 3
