caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:07:01.462,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:07:01.462,2017-08-14 08:10:02.386,Role 2
0,Create Request for Quotation,2017-08-14 08:10:02.386,2017-08-14 08:11:41.264,Role 2
0,Analyze Request for Quotation,2017-08-14 08:11:41.264,2017-08-14 08:39:51.51,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 08:39:51.51,2017-08-14 08:54:40.44,Role 3
1,Create Purchase Requisition,2017-08-14 13:09:03.557,2017-08-14 14:04:10.954,Role 1
1,Analyze Purchase Requisition,2017-08-14 14:04:10.954,2017-08-14 14:11:08.607,Role 2
1,Create Request for Quotation,2017-08-14 14:11:08.607,2017-08-14 14:15:22.515,Role 2
1,Analyze Request for Quotation,2017-08-14 14:15:22.515,2017-08-14 14:22:25.125,Role 3
0,Create Quotation comparison Map,2017-08-14 08:54:40.44,2017-08-14 14:29:50.59,Role 3
2,Create Purchase Requisition,2017-08-14 13:51:53.594,2017-08-14 14:40:24.923,Role 1
2,Analyze Purchase Requisition,2017-08-14 14:40:24.923,2017-08-14 14:42:22.335,Role 2
2,Create Request for Quotation,2017-08-14 14:42:22.335,2017-08-14 14:44:27.994,Role 2
0,Analyze Quotation Comparison Map,2017-08-14 14:29:50.59,2017-08-14 14:58:25.441,Role 1
0,Choose best option,2017-08-14 14:58:25.441,2017-08-14 14:58:25.441,Role 1
2,Analyze Request for Quotation,2017-08-14 14:44:27.994,2017-08-14 15:04:57.034,Role 3
2,Amend Request for Quotation,2017-08-14 15:04:57.034,2017-08-14 15:11:53.45,Role 1
1,Send Request for Quotation to Supplier,2017-08-14 14:22:25.125,2017-08-14 15:15:52.404,Role 3
2,Analyze Request for Quotation,2017-08-14 15:11:53.45,2017-08-14 15:37:18.077,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 15:37:18.077,2017-08-14 15:53:37.174,Role 3
1,Create Quotation comparison Map,2017-08-14 15:15:52.404,2017-08-14 16:48:17.499,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 16:48:17.499,2017-08-14 17:18:36.774,Role 1
1,Choose best option,2017-08-14 17:18:36.774,2017-08-14 17:18:36.774,Role 1
2,Create Quotation comparison Map,2017-08-14 15:53:37.174,2017-08-14 19:17:02.876,Role 3
2,Analyze Quotation Comparison Map,2017-08-14 19:17:02.876,2017-08-14 19:40:06.014,Role 1
2,Choose best option,2017-08-14 19:40:06.014,2017-08-14 19:40:06.014,Role 1
2,Settle Conditions With Supplier,2017-08-14 19:40:06.014,2017-08-14 23:58:38.22,Role 3
2,Create Purchase Order,2017-08-14 23:58:38.22,2017-08-15 00:10:04.492,Role 3
2,Confirm Purchase Order,2017-08-15 00:10:04.492,2017-08-15 00:30:50.683,Role 11
0,Settle Conditions With Supplier,2017-08-14 14:58:25.441,2017-08-15 02:57:16.513,Role 3
0,Create Purchase Order,2017-08-15 02:57:16.513,2017-08-15 03:07:20.481,Role 3
0,Confirm Purchase Order,2017-08-15 03:07:20.481,2017-08-15 03:27:09.882,Role 11
1,Settle Conditions With Supplier,2017-08-14 17:18:36.774,2017-08-15 03:29:50.864,Role 3
1,Create Purchase Order,2017-08-15 03:29:50.864,2017-08-15 03:42:33.794,Role 3
3,Create Purchase Requisition,2017-08-15 02:53:14.241,2017-08-15 03:45:59.856,Role 1
3,Analyze Purchase Requisition,2017-08-15 03:45:59.856,2017-08-15 03:50:14.806,Role 2
3,Create Request for Quotation,2017-08-15 03:50:14.806,2017-08-15 03:52:00.238,Role 2
1,Confirm Purchase Order,2017-08-15 03:42:33.794,2017-08-15 03:56:27.318,Role 11
3,Analyze Request for Quotation,2017-08-15 03:52:00.238,2017-08-15 04:20:04.122,Role 3
3,Amend Request for Quotation,2017-08-15 04:20:04.122,2017-08-15 04:29:55.038,Role 1
3,Analyze Request for Quotation,2017-08-15 04:29:55.038,2017-08-15 04:53:44.728,Role 3
3,Amend Request for Quotation,2017-08-15 04:53:44.728,2017-08-15 04:58:57.601,Role 1
