caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:12:00.414,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:12:00.414,2017-08-14 08:18:50.476,Role 4
0,Create Request for Quotation,2017-08-14 08:18:50.476,2017-08-14 08:20:34.828,Role 4
0,Analyze Request for Quotation,2017-08-14 08:20:34.828,2017-08-14 08:52:06.232,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 08:52:06.232,2017-08-14 09:05:37.236,Role 3
1,Create Purchase Requisition,2017-08-14 10:53:54.814,2017-08-14 11:41:45.307,Role 1
1,Analyze Purchase Requisition,2017-08-14 11:41:45.307,2017-08-14 11:47:24.006,Role 4
1,Create Request for Quotation,2017-08-14 11:47:24.006,2017-08-14 11:49:25.65,Role 4
1,Analyze Request for Quotation,2017-08-14 11:49:25.65,2017-08-14 12:10:58.16,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 12:10:58.16,2017-08-14 12:27:28.925,Role 3
0,Create Quotation comparison Map,2017-08-14 09:05:37.236,2017-08-14 13:13:51.741,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 13:13:51.741,2017-08-14 13:20:48.148,Role 1
0,Choose best option,2017-08-14 13:20:48.148,2017-08-14 13:20:48.148,Role 1
1,Create Quotation comparison Map,2017-08-14 12:27:28.925,2017-08-14 14:50:07.121,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 14:50:07.121,2017-08-14 15:05:42.394,Role 1
1,Choose best option,2017-08-14 15:05:42.394,2017-08-14 15:05:42.394,Role 1
2,Create Purchase Requisition,2017-08-14 18:34:39.527,2017-08-14 19:03:07.126,Role 1
2,Analyze Purchase Requisition,2017-08-14 19:03:07.126,2017-08-14 19:11:59.972,Role 4
2,Create Request for Quotation,2017-08-14 19:11:59.972,2017-08-14 19:13:39.097,Role 4
2,Analyze Request for Quotation,2017-08-14 19:13:39.097,2017-08-14 19:29:01.262,Role 3
2,Amend Request for Quotation,2017-08-14 19:29:01.262,2017-08-14 19:42:20.083,Role 1
2,Analyze Request for Quotation,2017-08-14 19:42:20.083,2017-08-14 19:44:46.933,Role 3
2,Amend Request for Quotation,2017-08-14 19:44:46.933,2017-08-14 19:55:56.64,Role 1
2,Analyze Request for Quotation,2017-08-14 19:55:56.64,2017-08-14 20:20:04.346,Role 3
2,Amend Request for Quotation,2017-08-14 20:20:04.346,2017-08-14 20:28:26.607,Role 1
2,Analyze Request for Quotation,2017-08-14 20:28:26.607,2017-08-14 20:40:57.691,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 20:40:57.691,2017-08-14 20:50:47.709,Role 3
3,Create Purchase Requisition,2017-08-14 20:15:52.224,2017-08-14 21:00:00.944,Role 1
3,Analyze Purchase Requisition,2017-08-14 21:00:00.944,2017-08-14 21:06:58.001,Role 4
3,Create Request for Quotation,2017-08-14 21:06:58.001,2017-08-14 21:08:33.624,Role 4
2,Create Quotation comparison Map,2017-08-14 20:50:47.709,2017-08-15 01:14:03.307,Role 3
4,Create Purchase Requisition,2017-08-15 00:34:27.423,2017-08-15 01:25:19.76,Role 1
4,Analyze Purchase Requisition,2017-08-15 01:25:19.76,2017-08-15 01:31:47.255,Role 4
3,Analyze Request for Quotation,2017-08-15 01:14:03.307,2017-08-15 01:32:54.757,Role 3
4,Create Request for Quotation,2017-08-15 01:31:47.255,2017-08-15 01:34:56.591,Role 4
2,Analyze Quotation Comparison Map,2017-08-15 01:14:03.307,2017-08-15 01:35:32.589,Role 1
2,Choose best option,2017-08-15 01:35:32.589,2017-08-15 01:35:32.589,Role 1
1,Settle Conditions With Supplier,2017-08-14 15:05:42.394,2017-08-15 01:41:49.692,Role 3
3,Amend Request for Quotation,2017-08-15 01:32:54.757,2017-08-15 01:42:37.828,Role 1
4,Analyze Request for Quotation,2017-08-15 01:34:56.591,2017-08-15 02:06:49.5,Role 3
1,Create Purchase Order,2017-08-15 02:06:49.5,2017-08-15 02:13:08.908,Role 3
5,Create Purchase Requisition,2017-08-15 01:49:43.532,2017-08-15 02:13:29.415,Role 1
4,Amend Request for Quotation,2017-08-15 02:06:49.5,2017-08-15 02:17:23.614,Role 1
5,Analyze Purchase Requisition,2017-08-15 02:13:29.415,2017-08-15 02:18:55.256,Role 4
5,Create Request for Quotation,2017-08-15 02:18:55.256,2017-08-15 02:21:13.347,Role 4
