caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:52:28.711,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:52:28.711,2017-08-14 08:55:32.411,Role 4
0,Create Request for Quotation,2017-08-14 08:55:32.411,2017-08-14 08:57:59.749,Role 4
0,Analyze Request for Quotation,2017-08-14 08:57:59.749,2017-08-14 09:24:11.583,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 09:24:11.583,2017-08-14 09:37:01.104,Role 3
0,Create Quotation comparison Map,2017-08-14 09:37:01.104,2017-08-14 12:58:51.728,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 12:58:51.728,2017-08-14 13:15:51.254,Role 1
0,Choose best option,2017-08-14 13:15:51.254,2017-08-14 13:15:51.254,Role 1
1,Create Purchase Requisition,2017-08-14 19:10:38.794,2017-08-14 19:34:58.274,Role 1
1,Analyze Purchase Requisition,2017-08-14 19:34:58.274,2017-08-14 19:38:26.981,Role 4
1,Create Request for Quotation,2017-08-14 19:38:26.981,2017-08-14 19:40:40.588,Role 4
1,Analyze Request for Quotation,2017-08-14 19:40:40.588,2017-08-14 19:57:56.352,Role 3
1,Send Request for Quotation to Supplier,2017-08-14 19:57:56.352,2017-08-14 20:20:55.934,Role 3
1,Create Quotation comparison Map,2017-08-14 20:20:55.934,2017-08-14 23:26:29.774,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 23:26:29.774,2017-08-14 23:35:06.19,Role 1
1,Choose best option,2017-08-14 23:35:06.19,2017-08-14 23:35:06.19,Role 1
2,Create Purchase Requisition,2017-08-15 00:19:06.656,2017-08-15 00:28:38.452,Role 1
2,Analyze Purchase Requisition,2017-08-15 00:28:38.452,2017-08-15 00:41:45.529,Role 4
2,Create Request for Quotation,2017-08-15 00:41:45.529,2017-08-15 00:44:19.115,Role 4
0,Settle Conditions With Supplier,2017-08-14 13:15:51.254,2017-08-15 00:52:32.387,Role 3
0,Create Purchase Order,2017-08-15 00:52:32.387,2017-08-15 01:00:41.851,Role 3
2,Analyze Request for Quotation,2017-08-15 00:44:19.115,2017-08-15 01:05:11.865,Role 3
0,Confirm Purchase Order,2017-08-15 01:00:41.851,2017-08-15 01:28:57.727,Role 2
2,Send Request for Quotation to Supplier,2017-08-15 01:05:11.865,2017-08-15 01:40:46.548,Role 3
3,Create Purchase Requisition,2017-08-15 04:52:56.824,2017-08-15 05:46:09.515,Role 1
3,Analyze Purchase Requisition,2017-08-15 05:46:09.515,2017-08-15 05:48:01.346,Role 4
3,Create Request for Quotation,2017-08-15 05:48:01.346,2017-08-15 05:50:02.645,Role 4
4,Create Purchase Requisition,2017-08-15 05:33:27.976,2017-08-15 05:55:41.441,Role 1
3,Analyze Request for Quotation,2017-08-15 05:50:02.645,2017-08-15 05:59:52.484,Role 3
4,Analyze Purchase Requisition,2017-08-15 05:55:41.441,2017-08-15 06:00:26.319,Role 4
4,Create Request for Quotation,2017-08-15 06:00:26.319,2017-08-15 06:02:34.744,Role 4
