instanceId,costs,duration,effective,waiting,offTime
0,85687.0,10162,6434,3728,0
1,9405.0,3622,2151,1471,0
2,48229.0,7119,7119,0,0
3,24567.0,2193,2139,54,0
4,49795.0,6450,6450,0,0
5,7464.0,1257,1257,0,0
6,89046.0,12742,12565,177,0
7,99495.0,12448,12448,0,0
8,25368.0,2990,2990,0,0
9,18046.0,1189,1189,0,0
10,4960.0,1501,1501,0,0
11,33604.0,3981,3981,0,0
12,11299.0,1437,1437,0,0
13,27337.0,2591,2591,0,0
14,156934.0,15270,15270,0,0
15,30436.0,4337,4337,0,0
16,39215.0,6850,6850,0,0
17,26001.0,2030,2030,0,0
18,31390.0,4001,4001,0,0
19,44088.0,230933,4557,226376,0
20,11260.0,210982,2186,208796,0
21,47154.0,177659,4181,173478,0
22,96920.0,152456,12147,140309,0
23,74252.0,138129,6266,131863,0
24,95200.0,132143,15348,116795,0
25,48451.0,113045,3309,109736,0
26,19501.0,104500,2303,102197,0
27,16334.0,96316,1595,94721,0
28,10668.0,93024,1468,91556,0
29,9832.0,88260,1666,86594,0
30,23542.0,65847,3790,62057,0
31,11970.0,58027,2744,55283,0
32,24774.0,1846,1846,0,0
33,21176.0,2685,2685,0,0
34,87348.0,9701,9701,0,0
35,89808.0,5609,5609,0,0
36,21399.0,4014,4014,0,0
37,70503.0,7835,7835,0,0
38,14654.0,2163,2163,0,0
39,128993.0,11948,11948,0,0
40,29130.0,3841,3841,0,0
41,48743.0,4066,4066,0,0
42,36984.0,3303,3303,0,0
43,30475.0,4979,4979,0,0
44,30997.0,3494,3494,0,0
45,13760.0,2562,2562,0,0
46,76892.0,8240,8240,0,0
47,147516.0,12400,12400,0,0
48,26370.0,3237,3237,0,0
49,7475.0,229993,1839,228154,0
50,32511.0,231875,5317,226558,0
51,53483.0,224407,4107,220300,0
52,20010.0,201875,1652,200223,0
53,23502.0,190665,3057,187608,0
54,9300.0,176477,1207,175270,0
55,107366.0,155666,17157,138509,0
56,73893.0,143337,6563,136774,0
57,159549.0,138641,13907,124734,0
58,51332.0,131162,8264,122898,0
59,34314.0,128321,5953,122368,0
60,138686.0,128533,11005,117528,0
61,24864.0,4848,3075,1773,0
62,12123.0,780,780,0,0
63,8356.0,1834,1834,0,0
64,30776.0,3131,3131,0,0
65,80344.0,9545,9500,45,0
66,85025.0,8427,8427,0,0
67,4976.0,1215,1215,0,0
68,22312.0,1906,1906,0,0
69,41716.0,4294,4294,0,0
70,15267.0,2936,2936,0,0
71,56742.0,4889,4889,0,0
72,74744.0,6877,6790,87,0
73,7311.0,1288,1288,0,0
74,14999.0,1907,1907,0,0
75,79223.0,8142,8142,0,0
76,54395.0,6671,6671,0,0
77,7623.0,1384,1384,0,0
78,40729.0,4640,4640,0,0
79,60853.0,239571,5987,3184,230400
80,15093.0,233323,1535,231788,0
81,12031.0,205674,2923,202751,0
82,15784.0,122512,1334,121178,0
83,56781.0,123426,6700,116726,0
84,22213.0,117332,3711,113621,0
85,18246.0,98652,3084,95568,0
86,83462.0,80689,9914,70775,0
87,129702.0,63613,13579,50034,0
88,30479.0,35555,4350,31205,0
89,13244.0,1389,1389,0,0
90,96956.0,6717,6717,0,0
91,12644.0,2458,2458,0,0
92,82612.0,12796,12796,0,0
93,45337.0,3822,3822,0,0
94,19634.0,1673,1673,0,0
95,29425.0,4118,4118,0,0
96,48622.0,7678,7678,0,0
97,75448.0,6168,6168,0,0
98,10238.0,1902,1902,0,0
99,14840.0,2380,2380,0,0
100,12261.0,1727,1727,0,0
101,9756.0,1774,1774,0,0
102,35511.0,3528,3528,0,0
103,22071.0,2268,2268,0,0
104,16080.0,1359,1359,0,0
105,33695.0,5159,5159,0,0
106,35465.0,4307,4307,0,0
107,46703.0,224493,7327,217166,0
108,21879.0,216908,1888,215020,0
109,17990.0,214851,2045,212806,0
110,117093.0,211934,9264,202670,0
111,15057.0,187260,2745,184515,0
112,14155.0,167006,3417,163589,0
113,125646.0,134525,12495,122030,0
114,6441.0,109600,1559,108041,0
115,38371.0,70285,6985,63300,0
116,38832.0,7007,7007,0,0
117,5865.0,1545,1545,0,0
118,45232.0,4231,4231,0,0
119,94770.0,10925,10925,0,0
120,46382.0,4542,4542,0,0
121,2029.0,409,409,0,0
122,24352.0,3556,3556,0,0
123,58481.0,3855,3855,0,0
124,52728.0,4453,4453,0,0
125,5448.0,1304,1304,0,0
126,18645.0,3509,3509,0,0
127,6910.0,3185,3185,0,0
128,5802.0,1296,1296,0,0
129,34084.0,4972,4972,0,0
130,17748.0,2217,2217,0,0
131,90918.0,11495,11495,0,0
132,72110.0,233723,8146,225577,0
133,17698.0,209922,2621,207301,0
134,13547.0,157186,4983,152203,0
135,123222.0,151955,21259,130696,0
136,21521.0,121033,1894,119139,0
137,128864.0,109718,9080,100638,0
138,36245.0,97613,2596,95017,0
139,8698.0,84527,1423,83104,0
140,19759.0,67496,3808,63688,0
141,33315.0,31630,3433,28197,0
142,7940.0,26196,1771,24425,0
143,13122.0,1396,1396,0,0
144,78807.0,8365,8365,0,0
145,82165.0,7373,7373,0,0
146,16255.0,1692,1692,0,0
147,28478.0,2014,2014,0,0
148,28430.0,3356,3356,0,0
149,49117.0,3518,3518,0,0
150,36982.0,4775,4775,0,0
151,71492.0,7818,7818,0,0
152,33843.0,8427,8427,0,0
153,18303.0,1548,1548,0,0
154,17095.0,2975,2975,0,0
155,81649.0,5142,5142,0,0
156,52598.0,3649,3649,0,0
157,132197.0,17266,17266,0,0
158,14372.0,1525,1525,0,0
