caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2017-08-14 08:00:00.0,2017-08-14 08:45:16.752,Role 1
0,Analyze Purchase Requisition,2017-08-14 08:45:16.752,2017-08-14 08:52:31.633,Role 4
0,Create Request for Quotation,2017-08-14 08:52:31.633,2017-08-14 08:54:47.761,Role 4
0,Analyze Request for Quotation,2017-08-14 08:54:47.761,2017-08-14 09:07:32.119,Role 3
0,Send Request for Quotation to Supplier,2017-08-14 09:07:32.119,2017-08-14 09:26:00.91,Role 3
1,Create Purchase Requisition,2017-08-14 09:10:20.043,2017-08-14 09:45:44.224,Role 1
1,Analyze Purchase Requisition,2017-08-14 09:45:44.224,2017-08-14 09:46:46.941,Role 4
1,Amend Purchase Requisition,2017-08-14 09:46:46.941,2017-08-14 10:13:05.539,Role 1
1,Analyze Purchase Requisition,2017-08-14 10:13:05.539,2017-08-14 10:19:51.922,Role 4
1,Create Request for Quotation,2017-08-14 10:19:51.922,2017-08-14 10:22:15.38,Role 4
1,Analyze Request for Quotation,2017-08-14 10:22:15.38,2017-08-14 10:51:39.058,Role 3
0,Create Quotation comparison Map,2017-08-14 09:26:00.91,2017-08-14 10:56:32.785,Role 3
0,Analyze Quotation Comparison Map,2017-08-14 10:56:32.785,2017-08-14 11:15:59.401,Role 1
0,Choose best option,2017-08-14 11:15:59.401,2017-08-14 11:15:59.401,Role 1
1,Send Request for Quotation to Supplier,2017-08-14 10:51:39.058,2017-08-14 11:16:21.39,Role 3
1,Create Quotation comparison Map,2017-08-14 11:16:21.39,2017-08-14 12:23:38.593,Role 3
1,Analyze Quotation Comparison Map,2017-08-14 12:23:38.593,2017-08-14 12:56:15.168,Role 1
1,Choose best option,2017-08-14 12:56:15.168,2017-08-14 12:56:15.168,Role 1
2,Create Purchase Requisition,2017-08-14 20:18:10.441,2017-08-14 20:50:45.169,Role 1
2,Analyze Purchase Requisition,2017-08-14 20:50:45.169,2017-08-14 20:53:49.534,Role 4
2,Create Request for Quotation,2017-08-14 20:53:49.534,2017-08-14 20:54:53.241,Role 4
2,Analyze Request for Quotation,2017-08-14 20:54:53.241,2017-08-14 21:13:25.476,Role 3
2,Send Request for Quotation to Supplier,2017-08-14 21:13:25.476,2017-08-14 21:34:27.238,Role 3
0,Settle Conditions With Supplier,2017-08-14 11:15:59.401,2017-08-14 21:53:49.553,Role 3
0,Create Purchase Order,2017-08-14 21:53:49.553,2017-08-14 22:02:25.851,Role 3
