instanceId,costs,duration,effective,waiting,offTime
0,2292108.0,126551,103130,23421,0
1,1534461.0,248235,206309,41926,0
2,2522030.0,210663,150944,59719,0
3,3870240.0,199406,162454,36952,0
4,2454463.0,260870,216031,44839,0
5,3479334.0,561020,199406,361614,0
6,2602541.0,244720,192504,52216,0
7,1925450.0,232090,104028,128062,0
8,1356749.0,198918,56880,142038,0
9,1777756.0,521963,200462,91101,230400
10,1339961.0,462502,98282,364220,0
11,5078499.0,516773,204732,81641,230400
12,3193869.0,461330,158964,71966,230400
13,2843690.0,569151,213116,125635,230400
14,2845931.0,533860,200240,103220,230400
15,849353.0,546647,105201,441446,0
16,1977601.0,474310,78221,396089,0
17,1961951.0,496480,105781,160299,230400
18,3509586.0,532149,184000,348149,0
19,1882417.0,479110,129966,118744,230400
20,867595.0,449681,79961,139320,230400
21,4735329.0,910037,197021,713016,0
22,1750251.0,940098,96365,843733,0
23,4416039.0,929392,230018,468974,230400
24,2562423.0,526600,155654,370946,0
25,2577385.0,519092,169437,349655,0
26,1206230.0,903058,116436,786622,0
27,3087235.0,1054293,173322,880971,0
28,1990839.0,836487,125336,480751,230400
29,2634823.0,829353,195481,633872,0
30,2064860.0,804981,189835,615146,0
31,1368733.0,451362,82019,369343,0
32,2203512.0,796034,198346,367288,230400
33,3752432.0,792418,167274,394744,230400
34,1845239.0,714438,87277,396761,230400
35,1736480.0,1310234,128297,951537,230400
36,2528651.0,877569,178440,699129,0
37,4393391.0,1126817,185507,710910,230400
38,3562011.0,1159189,166489,992700,0
39,2198784.0,1104774,203136,901638,0
40,1788374.0,1128934,121688,1007246,0
41,1453632.0,619892,70445,549447,0
42,1245752.0,1128424,68378,1060046,0
43,2113726.0,755169,139279,385490,230400
44,2089335.0,1052632,158768,893864,0
45,3714294.0,1079677,223965,625312,230400
46,3782684.0,1055321,231936,823385,0
47,4060815.0,1865116,241476,1162840,460800
48,1788283.0,993598,125721,867877,0
49,3588328.0,1144297,190809,723088,230400
50,3190097.0,1615962,262663,1122899,230400
51,2468993.0,1141164,236902,673862,230400
52,3319157.0,1591723,244247,1117076,230400
53,1307788.0,1016820,111171,675249,230400
54,3940380.0,1092849,150351,712098,230400
55,5319714.0,1726753,223681,1272672,230400
56,4271340.0,2048551,269156,1779395,0
57,3449800.0,1440284,182867,1257417,0
58,2685827.0,2966223,217082,2518741,230400
59,1989299.0,1048507,160162,888345,0
60,1634974.0,1043756,80128,963628,0
61,3127024.0,1490516,201619,1058497,230400
62,3124577.0,1246858,237532,1009326,0
63,925963.0,1242941,43565,1199376,0
64,2469621.0,1501419,166423,1334996,0
65,3580167.0,1820550,222213,1598337,0
66,1747959.0,826396,158807,667589,0
67,884184.0,1198207,39642,1158565,0
68,2231844.0,1463100,187455,1045245,230400
69,5282477.0,1180566,211081,969485,0
70,1342388.0,1827227,94170,1733057,0
71,1704983.0,1687005,126368,1560637,0
72,1505741.0,2317321,110903,2206418,0
73,4115789.0,1217245,180455,1036790,0
74,1465467.0,1242809,124790,887619,230400
75,596417.0,1329753,47073,1282680,0
76,1468716.0,1329987,83746,1246241,0
77,2064394.0,1886188,118454,1767734,0
78,1811788.0,1726970,111010,1615960,0
79,3161293.0,1586244,247217,1339027,0
80,1529098.0,1579805,117785,1462020,0
81,4645348.0,1671547,215335,1456212,0
82,2094759.0,1594961,88125,1276436,230400
83,2652835.0,2364574,254599,1879575,230400
84,2198187.0,2276130,135940,1909790,230400
85,985640.0,1576724,105403,1471321,0
86,3251608.0,2168730,232605,1936125,0
87,2119911.0,2087448,150743,1936705,0
88,1127727.0,1512207,93868,1187939,230400
89,2595943.0,1613785,215351,1168034,230400
90,3125365.0,3263649,136303,3127346,0
91,2333928.0,1591089,95343,1495746,0
92,2894350.0,1542219,169589,1142230,230400
93,1366150.0,1515061,117809,936452,460800
94,3551604.0,1465260,158175,1076685,230400
95,2302062.0,1852377,96160,1756217,0
96,1636762.0,1877169,142125,1735044,0
97,3015475.0,1429696,206943,992353,230400
98,1644776.0,1403886,86179,1317707,0
99,1968109.0,1782586,146112,1636474,0
100,3198340.0,1769507,146832,1622675,0
101,1057015.0,1373912,64091,1309821,0
102,2734984.0,1989226,161137,1597689,230400
103,3223087.0,3043625,165774,2877851,0
104,1025154.0,1309192,79795,1229397,0
105,4107329.0,1723173,230316,1492857,0
106,2297723.0,1677156,154512,1522644,0
107,1362305.0,2218336,70808,2147528,0
108,2029896.0,1814650,115284,1699366,0
109,2244104.0,1684401,98452,1355549,230400
110,3586659.0,2202723,231641,1740682,230400
111,3825875.0,4671280,265303,4405977,0
112,5241328.0,1933239,210019,1492820,230400
113,3891561.0,1731726,172868,1558858,0
114,1838954.0,2316152,158853,1926899,230400
115,1414069.0,2115326,57227,2058099,0
116,1496515.0,2053948,104786,1949162,0
117,4723941.0,2159350,201939,1957411,0
118,2602334.0,2151969,239927,1912042,0
119,2783082.0,2074800,206190,1868610,0
120,1921832.0,2848878,116469,2502009,230400
121,3835641.0,2122081,188254,1933827,0
122,1974994.0,2202151,110054,1861697,230400
123,857010.0,1911162,65266,1845896,0
124,2689858.0,1970992,118386,1852606,0
125,2070258.0,2010517,189011,1821506,0
126,1446100.0,1863254,121705,1741549,0
127,2489479.0,1596826,136408,1230018,230400
128,2633369.0,3214641,142100,3072541,0
129,1326443.0,2472373,82575,2389798,0
130,2017174.0,1841644,121061,1720583,0
131,2092646.0,1958962,133340,1595222,230400
132,1350700.0,1958872,80470,1648002,230400
133,3147521.0,3065062,145776,2919286,0
134,1388075.0,1890384,62006,1828378,0
135,1781155.0,1872967,86189,1786778,0
136,2129235.0,2220596,127434,1862762,230400
137,2855520.0,2282739,166285,2116454,0
138,2746162.0,1839014,114533,1494081,230400
139,1367092.0,2464118,80855,2383263,0
140,1492648.0,2449167,92027,2357140,0
141,982618.0,1776752,82937,1693815,0
142,2440666.0,3049548,166521,2652627,230400
143,1845364.0,2102260,155671,1946589,0
144,1886260.0,2731616,148118,2583498,0
145,2669303.0,2347165,160159,1726206,460800
146,1730497.0,2155474,97974,2057500,0
147,4026808.0,2691471,171615,2289456,230400
148,2486732.0,2227643,160458,1836785,230400
149,1738096.0,2955226,205008,2750218,0
150,1493880.0,4119804,107962,3781442,230400
151,1410478.0,2191833,187219,2004614,0
152,1329243.0,3811189,79084,3501705,230400
153,2010436.0,1934733,133802,1800931,0
154,2606793.0,2120142,113288,1776454,230400
155,2739848.0,2197225,226279,1740546,230400
156,2629934.0,1908670,114695,1563575,230400
157,728123.0,1541694,51927,1259367,230400
158,1807952.0,1911860,164557,1747303,0
159,2051812.0,2808309,129296,2679013,0
160,2264982.0,2787488,88371,2699117,0
161,3598615.0,1962361,210647,1751714,0
162,1470580.0,3667027,91436,3575591,0
163,2323961.0,2735109,145028,2590081,0
164,3660633.0,2440312,195543,2244769,0
165,2086699.0,2699185,94707,2604478,0
166,4991538.0,2012579,203347,1348432,460800
167,2447331.0,2360483,232041,1898042,230400
168,2691749.0,3509912,197640,3081872,230400
169,2104979.0,3761156,153363,3607793,0
170,2483266.0,3503382,187869,3315513,0
171,3498051.0,2955216,174094,2781122,0
172,3214609.0,2297243,233517,2063726,0
173,1867073.0,2409551,99557,2309994,0
174,2545563.0,2561121,136059,2194662,230400
175,1125653.0,2265762,125077,2140685,0
176,1309068.0,3685151,160344,3294407,230400
177,3751938.0,2338095,202397,2135698,0
178,1327324.0,3686728,107083,3579645,0
179,1655884.0,2318139,116263,2201876,0
180,2864634.0,3402251,265580,2675871,460800
181,1040787.0,2309171,120133,2189038,0
182,797248.0,2269101,83637,2185464,0
183,3383613.0,2392837,238659,1923778,230400
184,2768418.0,3278651,113926,3164725,0
185,1174686.0,2257017,47630,2209387,0
186,1842370.0,3232025,87574,3144451,0
187,2225229.0,2318880,208061,1650019,460800
188,3477300.0,2204182,223443,1980739,0
189,1786074.0,3105990,103740,2771850,230400
190,3969113.0,2196040,206558,1989482,0
191,1616580.0,3101299,106665,2764234,230400
192,5093833.0,2189162,234710,1724052,230400
193,893408.0,3089298,66834,3022464,0
194,4696080.0,3631130,238882,3161848,230400
195,5199266.0,3041962,236378,2805584,0
196,2454609.0,3039479,101536,2937943,0
197,4042385.0,3010245,207236,2803009,0
198,2420910.0,3011452,205477,2805975,0
199,1213174.0,2987582,153158,2834424,0
200,1960870.0,2985770,90333,2895437,0
201,4041515.0,2941367,173088,2537879,230400
202,3715117.0,2914953,220129,2234024,460800
203,3093585.0,2897070,221954,2214316,460800
204,1745661.0,3143557,115207,3028350,0
205,1345324.0,3134874,124680,3010194,0
206,2272068.0,3124427,134957,2989470,0
207,2006426.0,3158068,170875,2987193,0
208,2271283.0,2829801,143711,2686090,0
209,2421881.0,3056429,155094,2670935,230400
210,2486068.0,3012971,129599,2883372,0
211,5667189.0,2984744,255641,2729103,0
212,4324753.0,2939854,249394,2690460,0
213,1219778.0,2689374,103229,2586145,0
214,1808136.0,2670947,122256,2548691,0
215,973216.0,2909289,49592,2859697,0
216,3091639.0,2641289,192392,2218497,230400
217,4411735.0,2885546,191910,2693636,0
218,1785160.0,2857025,189884,2436741,230400
219,1395983.0,2842645,72209,2770436,0
220,2505844.0,2591123,128376,2462747,0
221,3189840.0,2520545,159155,2130990,230400
222,4288940.0,2591199,204775,2156024,230400
223,1826575.0,2512249,147812,2364437,0
224,888524.0,2734212,46955,2687257,0
